"Theme","Topic","Author","Posted","Link","Views_20221127_005511","Replies_20221127_005511","Views_20221127_023831","Replies_20221127_023831","Views_20221127_033756","Replies_20221127_033756","Views_20221127_041324","Replies_20221127_041324","Views_20221127_051127","Replies_20221127_051127","Views_20221127_061451","Replies_20221127_061451","Views_20221127_071047","Replies_20221127_071047","Views_20221127_081350","Replies_20221127_081350","Views_20221127_091102","Replies_20221127_091102","Views_20221127_101203","Replies_20221127_101203","Views_20221127_111015","Replies_20221127_111015","Views_20221127_121823","Replies_20221127_121823","Views_20221127_131923","Replies_20221127_131923","Views_20221127_141033","Replies_20221127_141033","Views_20221127_151129","Replies_20221127_151129","Views_20221127_161349","Replies_20221127_161349","Views_20221127_171021","Replies_20221127_171021","Views_20221127_181319","Replies_20221127_181319","Views_20221127_190953","Replies_20221127_190953","Views_20221127_201217","Replies_20221127_201217"
"Management of wasting/acute malnutrition","SFPs - what is wrong with them and can we fix it?","Anonymous 432","2010-08-12","https://www.en-net.org/question/241.aspx",11331,8,11332,8,11332,8,11332,8,11333,8,11334,8,11334,8,11334,8,11334,8,11334,8,11334,8,11334,8,11334,8,11334,8,11335,8,11335,8,11335,8,11335,8,11335,8,11335,8
"Management of wasting/acute malnutrition","Sharing of nutritional products at family and community levels: looking for data","Anonymous 525","2013-02-28","https://www.en-net.org/question/981.aspx",8624,2,8625,2,8625,2,8625,2,8625,2,8626,2,8626,2,8627,2,8627,2,8627,2,8627,2,8627,2,8627,2,8627,2,8627,2,8627,2,8627,2,8628,2,8628,2,8628,2
"Management of wasting/acute malnutrition","should children on RUTF be given other foods","Steve Kegoli","2011-04-14","https://www.en-net.org/question/405.aspx",10232,2,10232,2,10232,2,10233,2,10233,2,10234,2,10235,2,10238,2,10238,2,10238,2,10238,2,10238,2,10238,2,10238,2,10238,2,10238,2,10238,2,10238,2,10238,2,10238,2
"Management of wasting/acute malnutrition","Siblings of SAM children","Anonymous 1342","2012-04-21","https://www.en-net.org/question/693.aspx",8582,1,8582,1,8582,1,8582,1,8582,1,8583,1,8583,1,8584,1,8584,1,8584,1,8584,1,8585,1,8586,1,8587,1,8587,1,8587,1,8587,1,8587,1,8587,1,8587,1
"Management of wasting/acute malnutrition","Simplified protocol - kwashiorkor cases?","Anonymous 24408","2019-03-05","https://www.en-net.org/question/3580.aspx",6071,4,6071,4,6071,4,6071,4,6071,4,6072,4,6073,4,6073,4,6074,4,6074,4,6074,4,6074,4,6075,4,6075,4,6075,4,6075,4,6075,4,6075,4,6075,4,6075,4
"Management of wasting/acute malnutrition","Skin changes in severe acute malnutrition -global distribution","Sofine Heilskov","2018-06-07","https://www.en-net.org/question/3347.aspx",6092,4,6092,4,6092,4,6092,4,6092,4,6094,4,6094,4,6094,4,6094,4,6094,4,6094,4,6094,4,6094,4,6094,4,6094,4,6094,4,6094,4,6094,4,6095,4,6095,4
"Management of wasting/acute malnutrition","socio-economic status and recovery time in ITCs","Martha.N","2014-03-06","https://www.en-net.org/question/1293.aspx",8475,0,8476,0,8476,0,8477,0,8477,0,8478,0,8478,0,8478,0,8478,0,8478,0,8478,0,8478,0,8478,0,8478,0,8478,0,8478,0,8478,0,8478,0,8478,0,8478,0
"Management of wasting/acute malnutrition","Sodium and iron levels in F75","Anonymous 362","2010-03-10","https://www.en-net.org/question/187.aspx",9104,0,9104,0,9104,0,9105,0,9107,0,9108,0,9108,0,9108,0,9108,0,9108,0,9108,0,9108,0,9108,0,9108,0,9108,0,9108,0,9108,0,9108,0,9108,0,9108,0
"Management of wasting/acute malnutrition","Some experiences of MUAC only programming in Nigeria","Mark Myatt","2018-04-09","https://www.en-net.org/question/3280.aspx",5811,0,5811,0,5811,0,5811,0,5813,0,5815,0,5815,0,5815,0,5815,0,5816,0,5816,0,5816,0,5816,0,5816,0,5816,0,5816,0,5816,0,5816,0,5816,0,5816,0
"Management of wasting/acute malnutrition","Sphere standard for Relapse after severe acute malnutrition - WHO","Joseph Duduka","2020-08-03","https://www.en-net.org/question/4055.aspx",5233,3,5234,3,5234,3,5234,3,5234,3,5236,3,5237,3,5237,3,5237,3,5237,3,5237,3,5238,3,5238,3,5238,3,5238,3,5238,3,5238,3,5238,3,5238,3,5239,3
"Management of wasting/acute malnutrition","Standard for MUAC gain (mm / day) of children in management of acute malnutrition programs","Anonymous 2243","2014-09-01","https://www.en-net.org/question/1463.aspx",10239,9,10239,9,10240,9,10240,9,10240,9,10241,9,10241,9,10241,9,10242,9,10242,9,10242,9,10242,9,10242,9,10242,9,10242,9,10242,9,10242,9,10242,9,10242,9,10242,9
"Management of wasting/acute malnutrition","STANDARDIZED NUTRITION COMMODITY FORECASTING TOOL","ISAAC WACHIRA","2019-01-10","https://www.en-net.org/question/3530.aspx",5850,3,5850,3,5850,3,5850,3,5850,3,5852,3,5852,3,5852,3,5853,3,5853,3,5853,3,5853,3,5853,3,5853,3,5854,3,5854,3,5854,3,5854,3,5854,3,5854,3
"Management of wasting/acute malnutrition","Still SAM w/h after 8 weeks of treatment ???","Kiran Deshpande Shukla","2012-01-07","https://www.en-net.org/question/603.aspx",8525,0,8525,0,8525,0,8525,0,8525,0,8527,0,8527,0,8528,0,8528,0,8528,0,8528,0,8528,0,8528,0,8528,0,8528,0,8528,0,8528,0,8528,0,8528,0,8528,0
"Management of wasting/acute malnutrition","Stimulation activities for severely malnourished children receiving inpatient treatment","Allison Daniel","2016-04-01","https://www.en-net.org/question/2430.aspx",8639,5,8639,5,8639,5,8641,5,8644,5,8645,5,8645,5,8645,5,8645,5,8645,5,8645,5,8645,5,8645,5,8645,5,8645,5,8645,5,8645,5,8646,5,8647,5,8647,5
"Management of wasting/acute malnutrition","studies regarding relationship between the age of the mother and child acute undernutrition incidence","Ana María García","2019-05-16","https://www.en-net.org/question/3662.aspx",5232,1,5232,1,5232,1,5232,1,5232,1,5233,1,5234,1,5234,1,5234,1,5234,1,5234,1,5234,1,5234,1,5234,1,5234,1,5234,1,5234,1,5234,1,5234,1,5234,1
"Management of wasting/acute malnutrition","Substitute Plumpy'sup for Plumpy'nut in stock out","Anonymous 94","2014-03-13","https://www.en-net.org/question/1299.aspx",11214,3,11214,3,11215,3,11215,3,11215,3,11216,3,11216,3,11216,3,11216,3,11216,3,11216,3,11216,3,11216,3,11216,3,11216,3,11216,3,11216,3,11217,3,11217,3,11217,3
"Management of wasting/acute malnutrition","Sugar water on admission to a CMAM programme","Kat  Pittore","2012-08-16","https://www.en-net.org/question/814.aspx",11178,5,11179,5,11179,5,11179,5,11179,5,11180,5,11180,5,11182,5,11182,5,11182,5,11182,5,11182,5,11182,5,11182,5,11182,5,11182,5,11182,5,11182,5,11182,5,11182,5
"Management of wasting/acute malnutrition","Summary of cost per child treated and cost per child recovered","Lani Trenouth","2019-08-21","https://www.en-net.org/question/3732.aspx",6081,8,6081,8,6081,8,6081,8,6081,8,6082,8,6083,8,6083,8,6084,8,6084,8,6084,8,6084,8,6084,8,6084,8,6084,8,6084,8,6084,8,6084,8,6084,8,6084,8
"Management of wasting/acute malnutrition","Suppléments nutritionnels prêts à l'emploi (RUSF) pour personnes handicapées ??","Anonymous 17366","2017-11-15","https://www.en-net.org/question/3119.aspx",6706,0,6706,0,6706,0,6706,0,6706,0,6708,0,6708,0,6708,0,6708,0,6709,0,6709,0,6709,0,6709,0,6709,0,6709,0,6709,0,6709,0,6709,0,6709,0,6709,0
"Management of wasting/acute malnutrition","Supplimentary Feeding Programme","Dr Mohammad Najeeb","2009-09-04","https://www.en-net.org/question/135.aspx",10146,3,10146,3,10147,3,10147,3,10148,3,10149,3,10149,3,10149,3,10149,3,10149,3,10149,3,10149,3,10149,3,10149,3,10149,3,10149,3,10149,3,10150,3,10150,3,10150,3
"Management of wasting/acute malnutrition","supply of RUTF","Dympna Leonard","2014-08-14","https://www.en-net.org/question/1448.aspx",8967,2,8967,2,8968,2,8968,2,8968,2,8969,2,8969,2,8970,2,8970,2,8970,2,8970,2,8970,2,8970,2,8970,2,8970,2,8970,2,8970,2,8970,2,8970,2,8970,2
"Management of wasting/acute malnutrition","Survey on MAM treatment with local foods","Tamsin","2022-01-19","https://www.en-net.org/question/4473.aspx",2969,0,2969,0,2969,0,2969,0,2969,0,2970,0,2970,0,2971,0,2972,0,2973,0,2973,0,2973,0,2973,0,2973,0,2973,0,2973,0,2973,0,2973,0,2973,0,2973,0
"Management of wasting/acute malnutrition","Survey: Nutrition Support Resource Assessment in Pediatric Inpatient Settings","Laura Vresk","2022-09-22","https://www.en-net.org/question/4675.aspx",256,0,256,0,256,0,256,0,256,0,257,0,257,0,258,0,259,0,259,0,259,0,259,0,259,0,259,0,259,0,259,0,259,0,259,0,259,0,259,0
"Management of wasting/acute malnutrition","Sustainabilty of out reach activities in recovery context !","Ibrahim","2013-01-09","https://www.en-net.org/question/939.aspx",8827,3,8827,3,8827,3,8827,3,8827,3,8828,3,8828,3,8829,3,8829,3,8829,3,8829,3,8829,3,8829,3,8829,3,8829,3,8829,3,8829,3,8829,3,8829,3,8829,3
"Management of wasting/acute malnutrition","Take a Survey to Contribute to the New CMAM Training Guide","Alice Nkoroi","2018-01-22","https://www.en-net.org/question/3198.aspx",6493,0,6493,0,6493,0,6493,0,6493,0,6495,0,6495,0,6496,0,6496,0,6497,0,6497,0,6497,0,6497,0,6497,0,6497,0,6497,0,6497,0,6497,0,6497,0,6497,0
"Management of wasting/acute malnutrition","Take a Survey to Contribute to the New CMAM Training Guide","Alice Nkoroi","2018-01-22","https://www.en-net.org/question/3199.aspx",6709,0,6709,0,6709,0,6709,0,6709,0,6711,0,6711,0,6711,0,6711,0,6712,0,6712,0,6712,0,6712,0,6714,0,6714,0,6714,0,6714,0,6714,0,6714,0,6714,0
"Management of wasting/acute malnutrition","Tanahshi Botleneck Analysis applied to Integrated Managemement of Severe Acute Malnutrition","Biram Ndiaye","2011-06-02","https://www.en-net.org/question/450.aspx",9421,1,9421,1,9421,1,9421,1,9421,1,9422,1,9422,1,9423,1,9424,1,9424,1,9424,1,9424,1,9424,1,9424,1,9424,1,9424,1,9424,1,9424,1,9424,1,9424,1
"Management of wasting/acute malnutrition","Target Projection for Blanket Supplementary Feeding Program (BSFP)","Junaid Chohan","2013-01-19","https://www.en-net.org/question/948.aspx",8969,1,8969,1,8969,1,8969,1,8969,1,8970,1,8970,1,8971,1,8971,1,8971,1,8971,1,8971,1,8971,1,8971,1,8971,1,8971,1,8971,1,8971,1,8971,1,8972,1
"Management of wasting/acute malnutrition","Target weight based minimum weight during treatment at OTP sites","Muhammad Khan","2013-10-02","https://www.en-net.org/question/1157.aspx",12756,5,12756,5,12756,5,12757,5,12757,5,12758,5,12758,5,12758,5,12758,5,12758,5,12759,5,12759,5,12760,5,12760,5,12760,5,12760,5,12760,5,12760,5,12760,5,12760,5
"Management of wasting/acute malnutrition","Target weight setting for MAM HIV positive in OTC","Florence","2011-10-22","https://www.en-net.org/question/556.aspx",10120,6,10120,6,10120,6,10120,6,10120,6,10121,6,10121,6,10122,6,10122,6,10122,6,10123,6,10123,6,10123,6,10123,6,10123,6,10123,6,10123,6,10123,6,10123,6,10124,6
"Management of wasting/acute malnutrition","Technical expertise on a new nutritional product","Alexandra Rutishauser-Perera","2012-06-12","https://www.en-net.org/question/754.aspx",9105,2,9105,2,9105,2,9106,2,9106,2,9107,2,9107,2,9108,2,9108,2,9109,2,9109,2,9109,2,9109,2,9109,2,9109,2,9109,2,9109,2,9109,2,9109,2,9109,2
"Management of wasting/acute malnutrition","The Harmonized Training Package (HTP): Resource Material for Training on Nutrition in Emergencies (in French)","EMMANUEL KALUFENYE NGENGELE","2019-04-24","https://www.en-net.org/question/3629.aspx",5996,5,5997,5,5997,5,5997,5,5997,5,5998,5,5999,5,5999,5,5999,5,6000,5,6000,5,6000,5,6000,5,6000,5,6000,5,6000,5,6000,5,6000,5,6000,5,6000,5
"Management of wasting/acute malnutrition","The implication of the New 12.5cm MUAC OTP discharge criteria","Anonymous 81","2012-07-08","https://www.en-net.org/question/779.aspx",10888,5,10888,5,10888,5,10888,5,10888,5,10889,5,10890,5,10891,5,10892,5,10892,5,10892,5,10892,5,10893,5,10893,5,10893,5,10893,5,10893,5,10893,5,10893,5,10893,5
"Management of wasting/acute malnutrition","The new Therapeutic milk","Desalegn","2019-05-02","https://www.en-net.org/question/3638.aspx",5695,2,5695,2,5695,2,5695,2,5695,2,5696,2,5697,2,5697,2,5697,2,5697,2,5697,2,5697,2,5697,2,5697,2,5697,2,5697,2,5697,2,5697,2,5697,2,5697,2
"Management of wasting/acute malnutrition","Theory of Change diagram for CMAM approach","Colleen Emary","2017-05-24","https://www.en-net.org/question/2940.aspx",7785,0,7785,0,7785,0,7785,0,7785,0,7787,0,7787,0,7787,0,7787,0,7787,0,7787,0,7787,0,7787,0,7787,0,7787,0,7787,0,7787,0,7787,0,7787,0,7787,0
"Management of wasting/acute malnutrition","Therapeutic feeding for infant younger than 6 month with HIV positive care giver","Tarig Abdulgadir","2009-07-06","https://www.en-net.org/question/106.aspx",11166,5,11166,5,11167,5,11167,5,11167,5,11168,5,11168,5,11168,5,11168,5,11168,5,11168,5,11168,5,11168,5,11168,5,11168,5,11168,5,11168,5,11168,5,11168,5,11168,5
"Management of wasting/acute malnutrition","Therapeutic food for MDR-TB and HIV patients","Mhiret Teshome","2020-12-17","https://www.en-net.org/question/4157.aspx",4684,5,4685,5,4685,5,4685,5,4685,5,4686,5,4687,5,4688,5,4688,5,4689,5,4689,5,4689,5,4689,5,4689,5,4689,5,4689,5,4689,5,4689,5,4689,5,4689,5
"Management of wasting/acute malnutrition","Therapeutic food preparation","Anonymous 3944","2020-12-19","https://www.en-net.org/question/4165.aspx",4585,3,4585,3,4585,3,4585,3,4585,3,4586,3,4587,3,4587,3,4587,3,4587,3,4587,3,4587,3,4587,3,4588,3,4588,3,4588,3,4588,3,4588,3,4588,3,4588,3
"Management of wasting/acute malnutrition","THERAPEUTIC MILK - new sachet/carton sizes","Marie McGrath","2011-08-02","https://www.en-net.org/question/501.aspx",10724,1,10724,1,10724,1,10724,1,10724,1,10725,1,10725,1,10727,1,10727,1,10727,1,10727,1,10727,1,10727,1,10727,1,10727,1,10727,1,10727,1,10727,1,10727,1,10727,1
"Management of wasting/acute malnutrition","Thresholds for CMAM response based on SAM prevalence","Kate Golden","2009-08-18","https://www.en-net.org/question/129.aspx",11647,3,11648,3,11648,3,11649,3,11649,3,11650,3,11650,3,11650,3,11650,3,11650,3,11650,3,11650,3,11650,3,11650,3,11650,3,11650,3,11650,3,11650,3,11650,3,11650,3
"Management of wasting/acute malnutrition","Toolkit request or physiopathology training module for acute malnutrition","EMMANUEL KALUFENYE NGENGELE","2019-11-21","https://www.en-net.org/question/3802.aspx",5166,1,5166,1,5166,1,5166,1,5166,1,5167,1,5168,1,5168,1,5168,1,5169,1,5169,1,5169,1,5169,1,5169,1,5169,1,5169,1,5169,1,5169,1,5169,1,5169,1
"Management of wasting/acute malnutrition","Tools for country and facility level cMAMI preparedness assessments?","Polly Walker","2021-01-06","https://www.en-net.org/question/4173.aspx",4470,4,4470,4,4470,4,4470,4,4470,4,4471,4,4472,4,4473,4,4473,4,4474,4,4474,4,4474,4,4474,4,4474,4,4474,4,4474,4,4474,4,4474,4,4474,4,4474,4
"Management of wasting/acute malnutrition","Traitement de cas grave de Kwashiorkor","Severine Frison","2017-10-09","https://www.en-net.org/question/3081.aspx",8044,3,8044,3,8044,3,8044,3,8044,3,8046,3,8046,3,8046,3,8046,3,8047,3,8047,3,8047,3,8047,3,8047,3,8047,3,8047,3,8047,3,8047,3,8047,3,8047,3
"Management of wasting/acute malnutrition","Traitement de la MAS en situation de choléra/diarrhée aqueuse aigue.","Marie McGrath","2017-10-06","https://www.en-net.org/question/3078.aspx",7931,0,7931,0,7931,0,7931,0,7931,0,7933,0,7933,0,7933,0,7934,0,7937,0,7937,0,7937,0,7937,0,7937,0,7937,0,7937,0,7937,0,7937,0,7937,0,7937,0
"Management of wasting/acute malnutrition","Transitioning in inpatient care","Anonymous 2432","2015-10-15","https://www.en-net.org/question/2217.aspx",8521,3,8521,3,8521,3,8521,3,8524,3,8525,3,8525,3,8525,3,8525,3,8525,3,8525,3,8525,3,8525,3,8525,3,8525,3,8525,3,8525,3,8526,3,8528,3,8528,3
"Management of wasting/acute malnutrition","translation into French of LNS","Mija Ververs","2011-05-01","https://www.en-net.org/question/414.aspx",9036,1,9036,1,9036,1,9037,1,9037,1,9038,1,9039,1,9040,1,9040,1,9040,1,9040,1,9040,1,9040,1,9040,1,9040,1,9040,1,9040,1,9040,1,9040,1,9040,1
"Management of wasting/acute malnutrition","TRATAMIENTO SAM UNIDAD DE CUIDADOS INTENSIVOS. DOSIS E INTERVALOS CEFTRIAXONA.","Spencer Rivadeneira","2019-01-31","https://www.en-net.org/question/3545.aspx",5835,0,5836,0,5836,0,5836,0,5836,0,5838,0,5838,0,5839,0,5839,0,5839,0,5839,0,5839,0,5839,0,5839,0,5839,0,5839,0,5839,0,5839,0,5839,0,5839,0
"Management of wasting/acute malnutrition","Treatment of diarrhea in SAM and MAM","Anonymous 758","2013-01-28","https://www.en-net.org/question/955.aspx",11693,2,11693,2,11693,2,11693,2,11696,2,11697,2,11698,2,11699,2,11699,2,11699,2,11699,2,11699,2,11699,2,11699,2,11699,2,11699,2,11699,2,11699,2,11699,2,11699,2
"Management of wasting/acute malnutrition","Treatment of dirrhea with OSR in internal center (Hospital)","Amadou Maman Sani","2014-03-10","https://www.en-net.org/question/1295.aspx",8794,3,8794,3,8794,3,8795,3,8795,3,8796,3,8796,3,8796,3,8796,3,8796,3,8796,3,8796,3,8796,3,8796,3,8796,3,8796,3,8796,3,8796,3,8796,3,8796,3
"Management of wasting/acute malnutrition","treatment of heart failure in SAM;treatment of dehydration/shock in oedematous malnutrition;target weight;sympathetic activity in hypoglycemia & shock","Dr. satish raghuwanshi","2009-07-15","https://www.en-net.org/question/109.aspx",11088,2,11088,2,11088,2,11089,2,11089,2,11091,2,11091,2,11091,2,11091,2,11091,2,11091,2,11091,2,11091,2,11091,2,11091,2,11091,2,11091,2,11091,2,11092,2,11092,2
"Management of wasting/acute malnutrition","Treatment of HIV positive children with moderate acute malnutrition","Tanya Khara Latimore","2009-02-23","https://www.en-net.org/question/43.aspx",9931,4,9932,4,9932,4,9932,4,9932,4,9933,4,9934,4,9934,4,9934,4,9934,4,9934,4,9934,4,9934,4,9934,4,9934,4,9934,4,9934,4,9934,4,9934,4,9935,4
"Management of wasting/acute malnutrition","Treatment of infants <6m with SAM in the community?","Anonymous 557","2011-03-01","https://www.en-net.org/question/360.aspx",9945,1,9945,1,9945,1,9945,1,9945,1,9946,1,9947,1,9947,1,9947,1,9947,1,9947,1,9947,1,9947,1,9947,1,9947,1,9947,1,9947,1,9947,1,9947,1,9947,1
"Management of wasting/acute malnutrition","Treatment of kwashiorkor child","Anonymous 1589","2013-08-08","https://www.en-net.org/question/1114.aspx",13967,3,13967,3,13967,3,13968,3,13968,3,13969,3,13969,3,13969,3,13970,3,13970,3,13970,3,13970,3,13970,3,13970,3,13970,3,13970,3,13970,3,13970,3,13970,3,13970,3
"Management of wasting/acute malnutrition","Treatment of malnourished adults and the elderly","Fiona Watson","2009-07-07","https://www.en-net.org/question/107.aspx",11554,2,11554,2,11554,2,11555,2,11555,2,11556,2,11556,2,11556,2,11556,2,11557,2,11557,2,11557,2,11557,2,11557,2,11557,2,11557,2,11557,2,11557,2,11557,2,11557,2
"Management of wasting/acute malnutrition","Treatment of MAM for pregant and lactating women","Anonymous 118","2011-06-02","https://www.en-net.org/question/451.aspx",9567,6,9567,6,9567,6,9567,6,9567,6,9568,6,9568,6,9569,6,9569,6,9570,6,9570,6,9570,6,9570,6,9570,6,9571,6,9572,6,9572,6,9572,6,9572,6,9572,6
"Management of wasting/acute malnutrition","Treatment of moderate acute malnutrition - dicharge criteria and minimum lenght of stay","Anonymous 2814","2015-02-09","https://www.en-net.org/question/1613.aspx",8591,1,8591,1,8591,1,8591,1,8592,1,8593,1,8593,1,8595,1,8596,1,8596,1,8596,1,8596,1,8596,1,8596,1,8596,1,8596,1,8596,1,8596,1,8596,1,8596,1
"Management of wasting/acute malnutrition","Treatment of Preg/Lact women with F100/RUTF?","Hatty Barthorp","2009-03-02","https://www.en-net.org/question/55.aspx",12241,2,12241,2,12241,2,12241,2,12241,2,12242,2,12242,2,12243,2,12244,2,12244,2,12244,2,12244,2,12244,2,12244,2,12244,2,12244,2,12244,2,12244,2,12244,2,12245,2
"Management of wasting/acute malnutrition","Treatment of SAM and special cases","Casie Tesfai","2012-12-16","https://www.en-net.org/question/932.aspx",11921,4,11921,4,11922,4,11922,4,11922,4,11923,4,11923,4,11925,4,11925,4,11925,4,11926,4,11926,4,11926,4,11926,4,11926,4,11926,4,11926,4,11926,4,11926,4,11926,4
"Management of wasting/acute malnutrition","Treatment of SAM children in the absence of RUTFs","Rachel Fuli","2012-08-04","https://www.en-net.org/question/803.aspx",10849,9,10849,9,10849,9,10849,9,10849,9,10850,9,10850,9,10851,9,10851,9,10851,9,10851,9,10851,9,10851,9,10851,9,10851,9,10851,9,10851,9,10852,9,10852,9,10852,9
"Management of wasting/acute malnutrition","Treatment of SAM children without Routine medicine","Anonymous 2287","2013-10-23","https://www.en-net.org/question/1180.aspx",9163,1,9163,1,9163,1,9164,1,9164,1,9165,1,9165,1,9165,1,9166,1,9166,1,9166,1,9166,1,9166,1,9166,1,9166,1,9166,1,9166,1,9166,1,9166,1,9166,1
"Management of wasting/acute malnutrition","Treatment of SAM for children with Thalassemia.","Brooke","2019-09-26","https://www.en-net.org/question/3770.aspx",5448,1,5448,1,5448,1,5448,1,5448,1,5449,1,5450,1,5450,1,5450,1,5450,1,5450,1,5450,1,5450,1,5450,1,5450,1,5450,1,5450,1,5450,1,5450,1,5450,1
"Management of wasting/acute malnutrition","Treatment of SAM in older people through outpatient","Pascale Fritsch","2012-10-15","https://www.en-net.org/question/866.aspx",12273,9,12274,9,12274,9,12274,9,12274,9,12275,9,12275,9,12276,9,12276,9,12277,9,12277,9,12277,9,12277,9,12277,9,12277,9,12277,9,12277,9,12277,9,12277,9,12277,9
"Management of wasting/acute malnutrition","Treatment of SAM with complications using diluted plumpy nut instead of F75 and F100.","Anonymous 3772","2016-06-21","https://www.en-net.org/question/2531.aspx",9055,3,9055,3,9055,3,9055,3,9056,3,9057,3,9058,3,9058,3,9058,3,9059,3,9059,3,9059,3,9059,3,9059,3,9059,3,9059,3,9059,3,9059,3,9059,3,9059,3
"Management of wasting/acute malnutrition","Treatment of severe acute malnutrition","Issack Yakub","2015-01-15","https://www.en-net.org/question/1589.aspx",10431,2,10431,2,10431,2,10433,2,10434,2,10435,2,10435,2,10435,2,10435,2,10435,2,10435,2,10435,2,10435,2,10435,2,10435,2,10435,2,10435,2,10435,2,10435,2,10435,2
"Management of wasting/acute malnutrition","Treatment protocols for Cholera and SAM","Anonymous 3066","2015-11-17","https://www.en-net.org/question/2266.aspx",9252,1,9252,1,9252,1,9252,1,9253,1,9254,1,9254,1,9254,1,9255,1,9255,1,9255,1,9255,1,9255,1,9255,1,9255,1,9255,1,9255,1,9255,1,9255,1,9255,1
"Management of wasting/acute malnutrition","Triggers for deciding on CMAM programming","Tamsin","2014-09-26","https://www.en-net.org/question/1489.aspx",10691,9,10691,9,10691,9,10692,9,10692,9,10693,9,10693,9,10693,9,10693,9,10694,9,10694,9,10694,9,10694,9,10694,9,10694,9,10694,9,10694,9,10694,9,10694,9,10694,9
"Management of wasting/acute malnutrition","Trouver la médiane pour le dépistage de la malnutritoin par le périmètre brachial (PB)","Alison Donnelly","2017-11-16","https://www.en-net.org/question/3122.aspx",7794,5,7795,5,7795,5,7795,5,7796,5,7798,5,7798,5,7799,5,7799,5,7800,5,7801,5,7801,5,7801,5,7801,5,7801,5,7801,5,7801,5,7801,5,7801,5,7801,5
"Management of wasting/acute malnutrition","UES OF MNT (Medical Nutrition therapy) for Treatment of SAM any evidence","Anonymous 215","2014-07-18","https://www.en-net.org/question/1423.aspx",7981,0,7981,0,7982,0,7982,0,7982,0,7983,0,7983,0,7983,0,7983,0,7983,0,7984,0,7984,0,7984,0,7984,0,7984,0,7984,0,7984,0,7984,0,7984,0,7984,0
"Management of wasting/acute malnutrition","undernutrition and Gender","Tammam Ali Mohammed Ahmed","2021-02-03","https://www.en-net.org/question/4192.aspx",4392,7,4393,7,4393,7,4394,7,4394,7,4395,7,4396,7,4396,7,4397,7,4397,7,4397,7,4397,7,4397,7,4397,7,4397,7,4397,7,4397,7,4397,7,4397,7,4397,7
"Management of wasting/acute malnutrition","Updated CMAM Mapping.","Suhail","2015-11-25","https://www.en-net.org/question/2279.aspx",8213,0,8213,0,8213,0,8213,0,8214,0,8215,0,8215,0,8215,0,8215,0,8215,0,8215,0,8215,0,8215,0,8215,0,8215,0,8215,0,8215,0,8215,0,8215,0,8215,0
"Management of wasting/acute malnutrition","Urgent question for treatment of AM in besieged areas of Syria with NO access to RUTF","Óscar Serrano Oria","2015-05-20","https://www.en-net.org/question/1739.aspx",9749,5,9749,5,9749,5,9749,5,9750,5,9751,5,9751,5,9751,5,9751,5,9751,5,9751,5,9751,5,9751,5,9751,5,9752,5,9752,5,9752,5,9752,5,9752,5,9752,5
"Management of wasting/acute malnutrition","Use of ""acute"" for children >5 and adults","Tina Lloren","2015-03-20","https://www.en-net.org/question/1660.aspx",9147,1,9147,1,9148,1,9148,1,9149,1,9150,1,9150,1,9150,1,9150,1,9150,1,9150,1,9150,1,9150,1,9150,1,9150,1,9150,1,9150,1,9150,1,9150,1,9150,1
"Management of wasting/acute malnutrition","Use of half strength infant formula instead of F75 Formula","Gail Cummins","2014-01-17","https://www.en-net.org/question/1250.aspx",17167,6,17167,6,17167,6,17168,6,17168,6,17169,6,17169,6,17169,6,17169,6,17170,6,17170,6,17170,6,17170,6,17170,6,17170,6,17170,6,17170,6,17170,6,17170,6,17170,6
"Management of wasting/acute malnutrition","use of lactose free formula milk in F-75","Saba Shahid","2017-03-24","https://www.en-net.org/question/2862.aspx",9068,3,9068,3,9068,3,9068,3,9068,3,9070,3,9070,3,9071,3,9071,3,9072,3,9072,3,9072,3,9072,3,9072,3,9072,3,9072,3,9072,3,9072,3,9072,3,9072,3
"Management of wasting/acute malnutrition","Use of metronidazole in malnourished children","Anonymous 360","2011-08-02","https://www.en-net.org/question/502.aspx",9673,2,9673,2,9673,2,9673,2,9673,2,9674,2,9674,2,9675,2,9675,2,9675,2,9675,2,9675,2,9675,2,9675,2,9675,2,9675,2,9675,2,9675,2,9676,2,9676,2
"Management of wasting/acute malnutrition","Use of plumpy doz for treatment of moderate acute malnutrition","Laura Donkin","2009-09-16","https://www.en-net.org/question/139.aspx",10194,3,10194,3,10195,3,10195,3,10195,3,10196,3,10196,3,10196,3,10196,3,10196,3,10196,3,10196,3,10196,3,10196,3,10196,3,10196,3,10196,3,10196,3,10196,3,10196,3
"Management of wasting/acute malnutrition","Use of Plumpy Doz in the treatment of MAM","Anonymous 751","2011-09-07","https://www.en-net.org/question/524.aspx",8638,1,8638,1,8638,1,8638,1,8638,1,8639,1,8639,1,8640,1,8640,1,8640,1,8640,1,8640,1,8640,1,8640,1,8640,1,8640,1,8640,1,8640,1,8640,1,8640,1
"Management of wasting/acute malnutrition","Use of RUSF for PLWs with Hepatitis A","Anonymous 512","2015-03-29","https://www.en-net.org/question/1666.aspx",8127,0,8127,0,8127,0,8127,0,8128,0,8129,0,8129,0,8131,0,8133,0,8133,0,8133,0,8133,0,8133,0,8133,0,8133,0,8133,0,8133,0,8133,0,8133,0,8133,0
