"Theme","Topic","Author","Posted","Link","Views_20230301_005654","Replies_20230301_005654","Views_20230301_023313","Replies_20230301_023313","Views_20230301_032819","Replies_20230301_032819","Views_20230301_041552","Replies_20230301_041552","Views_20230301_051329","Replies_20230301_051329","Views_20230301_061731","Replies_20230301_061731","Views_20230301_071344","Replies_20230301_071344","Views_20230301_081711","Replies_20230301_081711","Views_20230301_091458","Replies_20230301_091458","Views_20230301_101525","Replies_20230301_101525","Views_20230301_111252","Replies_20230301_111252","Views_20230301_122239","Replies_20230301_122239","Views_20230301_132453","Replies_20230301_132453","Views_20230301_141324","Replies_20230301_141324","Views_20230301_151424","Replies_20230301_151424","Views_20230301_161707","Replies_20230301_161707","Views_20230301_171332","Replies_20230301_171332","Views_20230301_181607","Replies_20230301_181607","Views_20230301_191217","Replies_20230301_191217","Views_20230301_201509","Replies_20230301_201509","Views_20230301_211303","Replies_20230301_211303","Views_20230301_221303","Replies_20230301_221303","Views_20230301_231429","Replies_20230301_231429","Views_20230302_005646","Replies_20230302_005646","Views_20230302_022810","Replies_20230302_022810","Views_20230302_032318","Replies_20230302_032318","Views_20230302_041601","Replies_20230302_041601","Views_20230302_051332","Replies_20230302_051332","Views_20230302_061643","Replies_20230302_061643","Views_20230302_071331","Replies_20230302_071331","Views_20230302_081701","Replies_20230302_081701","Views_20230302_091422","Replies_20230302_091422","Views_20230302_101516","Replies_20230302_101516","Views_20230302_111236","Replies_20230302_111236","Views_20230302_122106","Replies_20230302_122106","Views_20230302_132401","Replies_20230302_132401","Views_20230302_141342","Replies_20230302_141342","Views_20230302_151456","Replies_20230302_151456","Views_20230302_161657","Replies_20230302_161657","Views_20230302_171329","Replies_20230302_171329","Views_20230302_181652","Replies_20230302_181652","Views_20230302_191226","Replies_20230302_191226","Views_20230302_201448","Replies_20230302_201448","Views_20230302_211338","Replies_20230302_211338","Views_20230302_221257","Replies_20230302_221257","Views_20230302_231439","Replies_20230302_231439","Views_20230303_024309","Replies_20230303_024309","Views_20230303_042946","Replies_20230303_042946","Views_20230303_051831","Replies_20230303_051831","Views_20230303_061634","Replies_20230303_061634","Views_20230303_071323","Replies_20230303_071323","Views_20230303_081630","Replies_20230303_081630","Views_20230303_091411","Replies_20230303_091411","Views_20230303_101438","Replies_20230303_101438","Views_20230303_111206","Replies_20230303_111206","Views_20230303_122105","Replies_20230303_122105","Views_20230303_132234","Replies_20230303_132234","Views_20230303_141327","Replies_20230303_141327","Views_20230303_151412","Replies_20230303_151412","Views_20230303_161616","Replies_20230303_161616","Views_20230303_171255","Replies_20230303_171255","Views_20230303_181604","Replies_20230303_181604","Views_20230303_191216","Replies_20230303_191216","Views_20230303_201438","Replies_20230303_201438","Views_20230303_211135","Replies_20230303_211135","Views_20230303_221329","Replies_20230303_221329","Views_20230303_231355","Replies_20230303_231355","Views_20230304_004847","Replies_20230304_004847","Views_20230304_021856","Replies_20230304_021856","Views_20230304_031517","Replies_20230304_031517","Views_20230304_041524","Replies_20230304_041524","Views_20230304_051325","Replies_20230304_051325","Views_20230304_061524","Replies_20230304_061524","Views_20230304_071259","Replies_20230304_071259","Views_20230304_081553","Replies_20230304_081553","Views_20230304_091307","Replies_20230304_091307","Views_20230304_101322","Replies_20230304_101322","Views_20230304_111220","Replies_20230304_111220","Views_20230304_121940","Replies_20230304_121940","Views_20230304_131846","Replies_20230304_131846","Views_20230304_141244","Replies_20230304_141244","Views_20230304_151241","Replies_20230304_151241","Views_20230304_161456","Replies_20230304_161456","Views_20230304_171140","Replies_20230304_171140","Views_20230304_181455","Replies_20230304_181455","Views_20230304_191137","Replies_20230304_191137","Views_20230304_201325","Replies_20230304_201325"
"Simplified Approaches for the Management of Acute Malnutrition","Simplified protocol","Joseph KASONGO","2020-07-29","https://www.en-net.org/question/4048.aspx",4765,1,4765,1,4765,1,4765,1,4765,1,4765,1,4765,1,4765,1,4765,1,4765,1,4765,1,4765,1,4765,1,4765,1,4765,1,4765,1,4765,1,4765,1,4765,1,4766,1,4766,1,4766,1,4766,1,4766,1,4766,1,4766,1,4766,1,4766,1,4766,1,4766,1,4766,1,4766,1,4767,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4768,1,4769,1,4769,1,4770,1,4770,1,4770,1,4771,1,4771,1,4771,1,4771,1,4771,1,4772,1,4772,1,4772,1,4772,1,4772,1,4772,1,4772,1,4772,1,4772,1,4772,1,4772,1,4772,1,4772,1,4772,1,4772,1,4772,1,4772,1,4772,1,4772,1,4772,1,4772,1,4773,1,4773,1,4773,1,4773,1,4773,1,4773,1,4773,1,4773,1,4773,1,4774,1,4774,1
"Simplified Approaches for the Management of Acute Malnutrition","Simplified protocol - RUSF SAM treatment","Anonymous 24408","2019-03-06","https://www.en-net.org/question/3581.aspx",7814,5,7814,5,7814,5,7814,5,7814,5,7814,5,7814,5,7814,5,7814,5,7814,5,7815,5,7815,5,7815,5,7815,5,7815,5,7815,5,7815,5,7815,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7816,5,7817,5,7817,5,7817,5,7817,5,7818,5,7818,5,7818,5,7818,5,7818,5,7818,5,7820,5,7820,5,7820,5,7820,5,7821,5,7821,5,7821,5,7821,5,7821,5,7821,5,7821,5,7822,5,7822,5,7822,5,7822,5,7822,5,7822,5,7822,5,7822,5,7823,5,7823,5,7823,5
"Simplified Approaches for the Management of Acute Malnutrition","Simplified protocol for acute malnutrition 2-pager (protocol and evidence)","Bethany Marron","2020-05-01","https://www.en-net.org/question/3969.aspx",5586,0,5586,0,5586,0,5586,0,5586,0,5586,0,5586,0,5586,0,5586,0,5586,0,5586,0,5586,0,5586,0,5586,0,5586,0,5586,0,5586,0,5586,0,5586,0,5587,0,5587,0,5587,0,5587,0,5587,0,5587,0,5587,0,5587,0,5587,0,5587,0,5587,0,5587,0,5587,0,5587,0,5587,0,5587,0,5587,0,5587,0,5588,0,5588,0,5588,0,5588,0,5588,0,5588,0,5588,0,5588,0,5588,0,5588,0,5588,0,5588,0,5588,0,5588,0,5588,0,5589,0,5589,0,5590,0,5590,0,5591,0,5592,0,5592,0,5592,0,5592,0,5592,0,5592,0,5592,0,5592,0,5592,0,5592,0,5593,0,5593,0,5593,0,5593,0,5593,0,5593,0,5593,0,5593,0,5594,0,5595,0,5595,0,5595,0,5595,0,5595,0,5595,0,5595,0,5595,0,5595,0,5596,0,5596,0
"Simplified Approaches for the Management of Acute Malnutrition","treatment of wasting","Sher Singh Dahit","2020-06-20","https://www.en-net.org/question/4015.aspx",5442,2,5442,2,5442,2,5442,2,5442,2,5442,2,5442,2,5442,2,5442,2,5442,2,5442,2,5442,2,5442,2,5442,2,5442,2,5442,2,5442,2,5442,2,5442,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5443,2,5444,2,5444,2,5444,2,5444,2,5444,2,5444,2,5444,2,5444,2,5444,2,5444,2,5444,2,5444,2,5445,2,5445,2,5445,2,5446,2,5446,2,5448,2,5448,2,5448,2,5448,2,5448,2,5448,2,5448,2,5448,2,5448,2,5449,2,5449,2,5449,2,5449,2,5449,2,5449,2,5449,2,5449,2,5450,2,5451,2,5451,2,5452,2,5452,2,5452,2,5452,2,5452,2,5452,2,5452,2,5453,2,5453,2
"Simplified Approaches for the Management of Acute Malnutrition","Where can I find simplified tools for community-level treatment of acute malnutrition?","Bethany Marron","2020-01-16","https://www.en-net.org/question/3829.aspx",5630,0,5630,0,5630,0,5630,0,5630,0,5630,0,5630,0,5631,0,5631,0,5631,0,5631,0,5631,0,5631,0,5631,0,5631,0,5631,0,5631,0,5631,0,5632,0,5632,0,5632,0,5632,0,5632,0,5633,0,5633,0,5634,0,5634,0,5634,0,5634,0,5634,0,5634,0,5634,0,5634,0,5634,0,5634,0,5634,0,5634,0,5634,0,5634,0,5634,0,5634,0,5634,0,5634,0,5634,0,5634,0,5634,0,5635,0,5635,0,5635,0,5635,0,5635,0,5635,0,5635,0,5635,0,5635,0,5635,0,5635,0,5635,0,5635,0,5635,0,5635,0,5635,0,5635,0,5636,0,5636,0,5636,0,5636,0,5636,0,5636,0,5636,0,5636,0,5636,0,5636,0,5636,0,5636,0,5636,0,5637,0,5637,0,5637,0,5637,0,5637,0,5637,0,5637,0,5637,0,5638,0,5639,0,5639,0
"Upcoming trainings","6th Regional Training Course On Nutrition In Emergencies (NIE-6), BKK, Thailand","Dr. Yvonette Serrano Duque","2016-06-16","https://www.en-net.org/question/2523.aspx",9397,0,9397,0,9397,0,9397,0,9397,0,9398,0,9398,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9399,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9401,0,9402,0,9402,0,9402,0,9402,0,9402,0,9402,0,9402,0,9402,0,9402,0,9402,0,9402,0,9402,0,9402,0,9402,0,9402,0,9403,0,9403,0,9403,0,9403,0,9403,0,9403,0,9403,0,9403,0,9404,0,9404,0,9404,0
"Upcoming trainings","Action against Hunger. Acute malnutrition treatment for community health workers, training of trainers. Adapted to combined protocol and COVID19.  - COVID-19","Pilar Charle-Cuéllar","2021-07-07","https://www.en-net.org/question/4354.aspx",4728,0,4728,0,4728,0,4728,0,4728,0,4728,0,4728,0,4728,0,4728,0,4728,0,4729,0,4729,0,4729,0,4729,0,4729,0,4729,0,4729,0,4729,0,4729,0,4729,0,4729,0,4729,0,4729,0,4729,0,4729,0,4729,0,4729,0,4730,0,4730,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4731,0,4732,0,4732,0,4733,0,4733,0,4733,0,4734,0,4734,0,4734,0,4734,0,4734,0,4734,0,4734,0,4734,0,4734,0,4734,0,4734,0,4734,0,4734,0,4734,0,4734,0,4735,0,4735,0,4735,0,4735,0,4735,0,4735,0,4735,0,4735,0,4735,0,4736,0,4736,0
"Upcoming trainings","Activités de Renforcement de la Capacité RTT pour 2018","Iris Bollemeijer","2017-12-11","https://www.en-net.org/question/3168.aspx",6737,0,6737,0,6737,0,6737,0,6737,0,6737,0,6737,0,6737,0,6737,0,6737,0,6737,0,6737,0,6737,0,6737,0,6737,0,6737,0,6737,0,6737,0,6737,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6738,0,6740,0,6740,0,6740,0,6740,0,6740,0,6740,0,6740,0,6740,0,6741,0,6741,0,6741,0
"Upcoming trainings","Activités de Renforcement des Capacités RRT pour 2018","Iris Bollemeijer","2017-12-08","https://www.en-net.org/question/3165.aspx",7094,0,7094,0,7094,0,7094,0,7094,0,7094,0,7094,0,7094,0,7094,0,7094,0,7094,0,7094,0,7094,0,7094,0,7094,0,7094,0,7094,0,7094,0,7094,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7095,0,7096,0,7096,0,7096,0,7096,0,7096,0,7096,0,7096,0,7096,0,7098,0,7098,0,7098,0,7098,0,7098,0,7098,0,7098,0,7098,0,7099,0,7099,0,7099,0
"Upcoming trainings","Acute malnutrition treatment training of trainers during the COVID19 - COVID-19","Pilar Charle-Cuéllar","2020-09-29","https://www.en-net.org/question/4096.aspx",5272,5,5272,5,5272,5,5272,5,5272,5,5272,5,5272,5,5272,5,5272,5,5272,5,5272,5,5272,5,5272,5,5272,5,5272,5,5272,5,5272,5,5272,5,5272,5,5273,5,5273,5,5273,5,5273,5,5273,5,5273,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5274,5,5277,5,5277,5,5277,5,5277,5,5278,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5279,5,5280,5,5281,5,5281,5,5281,5,5281,5,5281,5,5281,5,5281,5,5281,5,5282,5,5282,5
"Upcoming trainings","ADPC Annouce Dates for the 2013 NIE Short Course","Andy Seal","2013-04-30","https://www.en-net.org/question/1031.aspx",8952,0,8952,0,8952,0,8952,0,8952,0,8952,0,8952,0,8952,0,8952,0,8952,0,8952,0,8952,0,8952,0,8952,0,8952,0,8952,0,8952,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8953,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8954,0,8955,0,8955,0,8955,0,8955,0,8955,0,8957,0,8957,0,8957,0,8957,0,8957,0,8957,0,8957,0,8958,0,8958,0,8958,0,8958,0
"Upcoming trainings","ADPC Announce Dates for the 2014 NIE Course in Thailand","Andy Seal","2014-02-18","https://www.en-net.org/question/1278.aspx",8684,0,8684,0,8684,0,8684,0,8686,0,8686,0,8686,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8687,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8688,0,8691,0,8691,0,8691,0,8691,0,8691,0,8692,0,8692,0,8693,0,8693,0,8693,0,8693,0
"Upcoming trainings","Advanced Training/Courses in Qualitative Methods for Evaluations","Leah Richardson","2016-09-28","https://www.en-net.org/question/2659.aspx",8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8447,1,8448,1,8448,1,8448,1,8448,1,8448,1,8448,1,8448,1,8448,1,8448,1,8448,1,8448,1,8448,1,8448,1,8448,1,8448,1,8448,1,8449,1,8449,1,8449,1,8449,1,8449,1,8449,1,8449,1,8449,1,8449,1,8449,1,8449,1,8449,1,8449,1,8449,1,8449,1,8449,1,8449,1,8449,1,8449,1,8449,1,8449,1,8450,1,8450,1,8450,1,8450,1,8450,1,8450,1,8450,1,8450,1,8451,1,8451,1,8451,1
"Upcoming trainings","Assessing Public Health in Emergency Situations","Tefera","2016-02-09","https://www.en-net.org/question/2360.aspx",8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8539,0,8540,0,8540,0,8540,0,8540,0,8540,0,8540,0,8540,0,8540,0,8542,0,8542,0,8542,0
"Upcoming trainings","AUB Announces Dates for the 2014 NIE Course in Lebanon","Andy Seal","2014-02-18","https://www.en-net.org/question/1277.aspx",8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8986,0,8992,0,8992,0,8992,0,8992,0,8992,0,8993,0,8993,0,8994,0,8994,0,8995,0,8995,0
"Upcoming trainings","Bioforce Nutrition Training  - in french / Nutrition training in French - Bioforce (Bamako)","Nathalie Avril","2017-02-16","https://www.en-net.org/question/2809.aspx",8251,0,8251,0,8251,0,8251,0,8251,0,8251,0,8251,0,8251,0,8251,0,8251,0,8251,0,8251,0,8251,0,8251,0,8251,0,8251,0,8252,0,8252,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8253,0,8254,0,8254,0,8254,0,8254,0,8254,0,8254,0,8254,0,8254,0,8254,0,8254,0,8254,0,8254,0,8254,0,8255,0,8255,0,8255,0,8255,0,8255,0,8255,0,8255,0,8255,0,8256,0,8256,0,8256,0
"Upcoming trainings","Call for Applications - Tufts University’s Online Graduate Certificate in Delivery Science for International Nutrition","Erin Boyd","2015-06-10","https://www.en-net.org/question/1778.aspx",9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9548,2,9549,2,9549,2,9549,2,9549,2,9549,2,9549,2,9549,2,9549,2,9549,2,9549,2,9549,2,9549,2,9549,2,9549,2,9549,2,9549,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9551,2,9551,2,9551,2,9551,2,9551,2,9551,2,9551,2,9552,2,9552,2,9552,2,9552,2
"Upcoming trainings","certificate short courses/trainings on nutrition in emergency","clara","2017-08-08","https://www.en-net.org/question/3018.aspx",11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11951,16,11953,16,11953,16,11953,16,11953,16,11953,16,11953,16,11953,16,11953,16,11953,16,11953,16,11954,16,11955,16,11955,16,11955,16,11955,16,11955,16,11955,16,11955,16,11956,16,11956,16,11956,16,11956,16,11956,16,11956,16,11956,16,11956,16,11956,16,11956,16,11956,16,11956,16,11973,16,11973,16,11973,16,11973,16,11973,16,11973,16,11973,16,11973,16,11974,16,11974,16,11974,16
"Upcoming trainings","Courses around business management and health economics?","Leah Richardson","2012-08-23","https://www.en-net.org/question/820.aspx",9224,0,9224,0,9224,0,9224,0,9224,0,9224,0,9224,0,9224,0,9224,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9225,0,9226,0,9226,0,9226,0,9227,0,9227,0,9227,0,9227,0,9227,0,9227,0,9227,0,9227,0,9227,0,9227,0,9227,0,9227,0,9227,0,9227,0,9227,0,9227,0,9227,0,9227,0,9227,0,9228,0,9228,0,9228,0,9228,0,9228,0,9228,0,9228,0,9228,0,9228,0,9228,0,9228,0,9228,0,9228,0,9228,0,9228,0,9228,0,9228,0,9228,0,9228,0,9229,0,9229,0,9229,0,9229,0,9229,0,9229,0,9229,0,9229,0,9229,0,9229,0,9229,0
"Upcoming trainings","Demand","Boureima Djibo Moussa","2016-08-11","https://www.en-net.org/question/2587.aspx",7975,1,7975,1,7975,1,7975,1,7975,1,7975,1,7975,1,7975,1,7975,1,7975,1,7976,1,7976,1,7976,1,7976,1,7976,1,7976,1,7976,1,7976,1,7976,1,7976,1,7976,1,7976,1,7976,1,7976,1,7976,1,7976,1,7976,1,7976,1,7976,1,7976,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7977,1,7978,1,7978,1,7978,1,7978,1,7978,1,7978,1,7978,1,7978,1,7978,1,7978,1,7978,1,7978,1,7978,1,7978,1,7978,1,7978,1,7979,1,7979,1,7980,1,7980,1,7980,1,7980,1,7980,1,7981,1,7981,1,7981,1,7981,1,7981,1,7981,1,7981,1,7981,1,7982,1,7983,1,7983,1
"Upcoming trainings","e-Learning Courses on Reducing Childhood Stunting and Reducing Anaemia","Loria Kulathungam","2015-11-13","https://www.en-net.org/question/2262.aspx",9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9345,6,9346,6,9346,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9347,6,9348,6,9348,6,9348,6,9348,6,9348,6,9348,6,9348,6,9348,6,9349,6,9349,6,9349,6
"Upcoming trainings","East and Southern Africa SMART Survey Manager Training 2016","Kennedy Musumba","2015-12-22","https://www.en-net.org/question/2309.aspx",9073,0,9073,0,9073,0,9073,0,9073,0,9073,0,9073,0,9073,0,9073,0,9073,0,9073,0,9073,0,9073,0,9073,0,9073,0,9074,0,9074,0,9074,0,9075,0,9075,0,9075,0,9075,0,9075,0,9075,0,9075,0,9075,0,9075,0,9075,0,9075,0,9075,0,9075,0,9075,0,9075,0,9075,0,9075,0,9075,0,9076,0,9077,0,9077,0,9077,0,9077,0,9077,0,9077,0,9077,0,9077,0,9077,0,9078,0,9078,0,9078,0,9078,0,9078,0,9078,0,9078,0,9078,0,9078,0,9079,0,9080,0,9080,0,9080,0,9080,0,9080,0,9080,0,9080,0,9080,0,9080,0,9080,0,9081,0,9081,0,9081,0,9083,0,9083,0,9083,0,9083,0,9084,0,9084,0,9084,0,9086,0,9086,0,9086,0,9086,0,9086,0,9086,0,9086,0,9086,0,9087,0,9087,0,9087,0
"Upcoming trainings","Emergency IYCF Training for West and Central Africa - Save the Children","Charlotte d'Elloy","2018-05-15","https://www.en-net.org/question/3317.aspx",6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6610,1,6611,1,6611,1,6611,1,6611,1,6611,1,6611,1,6611,1,6611,1,6611,1,6611,1,6611,1,6611,1,6611,1,6611,1,6611,1,6611,1,6611,1,6611,1,6611,1,6611,1,6611,1,6612,1,6612,1,6612,1,6612,1,6612,1,6612,1,6612,1,6612,1,6613,1,6613,1,6613,1
