"Theme","Topic","Author","Posted","Link","Views_20231001_005153","Replies_20231001_005153","Views_20231001_020315","Replies_20231001_020315","Views_20231001_023124","Replies_20231001_023124","Views_20231001_031813","Replies_20231001_031813","Views_20231001_041923","Replies_20231001_041923","Views_20231001_051729","Replies_20231001_051729","Views_20231001_062004","Replies_20231001_062004","Views_20231001_071653","Replies_20231001_071653","Views_20231001_082013","Replies_20231001_082013","Views_20231001_091650","Replies_20231001_091650","Views_20231001_101754","Replies_20231001_101754","Views_20231001_111604","Replies_20231001_111604","Views_20231001_122346","Replies_20231001_122346","Views_20231001_131726","Replies_20231001_131726","Views_20231001_141705","Replies_20231001_141705","Views_20231001_151636","Replies_20231001_151636","Views_20231001_161851","Replies_20231001_161851","Views_20231001_171646","Replies_20231001_171646","Views_20231001_181926","Replies_20231001_181926","Views_20231001_191604","Replies_20231001_191604","Views_20231001_201706","Replies_20231001_201706","Views_20231001_211652","Replies_20231001_211652","Views_20231001_221633","Replies_20231001_221633","Views_20231001_231726","Replies_20231001_231726","Views_20231002_004730","Replies_20231002_004730","Views_20231002_015435","Replies_20231002_015435","Views_20231002_022643","Replies_20231002_022643","Views_20231002_031836","Replies_20231002_031836","Views_20231002_041906","Replies_20231002_041906","Views_20231002_051733","Replies_20231002_051733","Views_20231002_062056","Replies_20231002_062056","Views_20231002_071802","Replies_20231002_071802","Views_20231002_082140","Replies_20231002_082140","Views_20231002_091839","Replies_20231002_091839","Views_20231002_101906","Replies_20231002_101906","Views_20231002_111629","Replies_20231002_111629","Views_20231002_122544","Replies_20231002_122544","Views_20231002_132057","Replies_20231002_132057","Views_20231002_141829","Replies_20231002_141829","Views_20231002_151836","Replies_20231002_151836","Views_20231002_162012","Replies_20231002_162012","Views_20231002_171718","Replies_20231002_171718","Views_20231002_182017","Replies_20231002_182017","Views_20231002_191615","Replies_20231002_191615","Views_20231002_201824","Replies_20231002_201824","Views_20231002_211728","Replies_20231002_211728","Views_20231002_221713","Replies_20231002_221713","Views_20231002_231832","Replies_20231002_231832","Views_20231003_004644","Replies_20231003_004644","Views_20231003_015324","Replies_20231003_015324","Views_20231003_022609","Replies_20231003_022609","Views_20231003_031811","Replies_20231003_031811","Views_20231003_041934","Replies_20231003_041934","Views_20231003_051720","Replies_20231003_051720","Views_20231003_062126","Replies_20231003_062126","Views_20231003_071724","Replies_20231003_071724","Views_20231003_091831","Replies_20231003_091831","Views_20231003_101842","Replies_20231003_101842","Views_20231003_111624","Replies_20231003_111624","Views_20231003_122456","Replies_20231003_122456","Views_20231003_132141","Replies_20231003_132141","Views_20231003_141741","Replies_20231003_141741","Views_20231003_151914","Replies_20231003_151914","Views_20231003_162034","Replies_20231003_162034","Views_20231003_171717","Replies_20231003_171717","Views_20231003_182053","Replies_20231003_182053","Views_20231003_191633","Replies_20231003_191633","Views_20231003_201846","Replies_20231003_201846","Views_20231003_211654","Replies_20231003_211654","Views_20231003_221657","Replies_20231003_221657","Views_20231003_231743","Replies_20231003_231743","Views_20231004_004707","Replies_20231004_004707","Views_20231004_015417","Replies_20231004_015417","Views_20231004_022645","Replies_20231004_022645","Views_20231004_031840","Replies_20231004_031840","Views_20231004_041936","Replies_20231004_041936","Views_20231004_051748","Replies_20231004_051748","Views_20231004_062121","Replies_20231004_062121","Views_20231004_071744","Replies_20231004_071744","Views_20231004_082050","Replies_20231004_082050","Views_20231004_091643","Replies_20231004_091643","Views_20231004_101915","Replies_20231004_101915","Views_20231004_111749","Replies_20231004_111749","Views_20231004_122557","Replies_20231004_122557","Views_20231004_132103","Replies_20231004_132103","Views_20231004_141637","Replies_20231004_141637","Views_20231004_151710","Replies_20231004_151710"
"Management of wasting/acute malnutrition","studies regarding relationship between the age of the mother and child acute undernutrition incidence","Ana María García","2019-05-16","https://www.en-net.org/question/3662.aspx",5788,1,5788,1,5788,1,5788,1,5788,1,5788,1,5788,1,5788,1,5788,1,5788,1,5788,1,5788,1,5788,1,5788,1,5788,1,5789,1,5789,1,5789,1,5789,1,5789,1,5791,1,5791,1,5791,1,5791,1,5793,1,5793,1,5793,1,5793,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5794,1,5795,1,5795,1,5795,1,5795,1,5795,1,5795,1,5795,1,5795,1,5795,1,5795,1,5795,1
"Management of wasting/acute malnutrition","Substitute Plumpy'sup for Plumpy'nut in stock out","Anonymous 94","2014-03-13","https://www.en-net.org/question/1299.aspx",11870,3,11871,3,11871,3,11871,3,11871,3,11871,3,11871,3,11871,3,11871,3,11871,3,11871,3,11871,3,11871,3,11871,3,11871,3,11871,3,11871,3,11871,3,11871,3,11871,3,11873,3,11873,3,11873,3,11873,3,11875,3,11877,3,11877,3,11877,3,11878,3,11878,3,11878,3,11878,3,11878,3,11878,3,11878,3,11878,3,11878,3,11878,3,11878,3,11878,3,11878,3,11878,3,11878,3,11878,3,11878,3,11878,3,11879,3,11879,3,11879,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11880,3,11881,3,11881,3,11881,3,11881,3,11881,3,11881,3,11881,3,11881,3,11881,3,11881,3,11881,3,11881,3,11881,3,11881,3,11881,3
"Management of wasting/acute malnutrition","Sugar water on admission to a CMAM programme","Kat  Pittore","2012-08-16","https://www.en-net.org/question/814.aspx",12203,5,12203,5,12203,5,12203,5,12203,5,12203,5,12203,5,12203,5,12203,5,12204,5,12204,5,12204,5,12204,5,12204,5,12204,5,12204,5,12204,5,12204,5,12206,5,12206,5,12206,5,12206,5,12206,5,12208,5,12209,5,12209,5,12209,5,12209,5,12209,5,12210,5,12210,5,12210,5,12210,5,12210,5,12211,5,12211,5,12211,5,12211,5,12212,5,12212,5,12212,5,12212,5,12212,5,12212,5,12212,5,12212,5,12212,5,12212,5,12212,5,12212,5,12212,5,12212,5,12212,5,12213,5,12213,5,12213,5,12213,5,12213,5,12213,5,12213,5,12213,5,12213,5,12213,5,12213,5,12213,5,12213,5,12213,5,12213,5,12213,5,12214,5,12214,5,12214,5,12215,5,12215,5,12215,5,12215,5,12215,5,12215,5,12215,5,12215,5,12215,5,12216,5,12216,5,12216,5,12216,5,12216,5,12216,5
"Management of wasting/acute malnutrition","Summary of cost per child treated and cost per child recovered","Lani Trenouth","2019-08-21","https://www.en-net.org/question/3732.aspx",6720,8,6720,8,6720,8,6720,8,6720,8,6720,8,6720,8,6720,8,6720,8,6720,8,6720,8,6720,8,6720,8,6720,8,6720,8,6720,8,6720,8,6722,8,6722,8,6722,8,6722,8,6724,8,6724,8,6724,8,6724,8,6724,8,6724,8,6724,8,6725,8,6725,8,6725,8,6725,8,6725,8,6725,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6726,8,6727,8,6727,8,6727,8,6727,8,6728,8,6728,8,6728,8,6729,8,6729,8,6729,8,6729,8,6729,8
"Management of wasting/acute malnutrition","Suppléments nutritionnels prêts à l'emploi (RUSF) pour personnes handicapées ??","Anonymous 17366","2017-11-15","https://www.en-net.org/question/3119.aspx",7177,0,7177,0,7177,0,7177,0,7177,0,7177,0,7177,0,7177,0,7177,0,7177,0,7177,0,7177,0,7177,0,7177,0,7177,0,7177,0,7177,0,7177,0,7177,0,7177,0,7179,0,7179,0,7179,0,7179,0,7181,0,7181,0,7181,0,7181,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7182,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0,7183,0
"Management of wasting/acute malnutrition","Supplimentary Feeding Programme","Dr Mohammad Najeeb","2009-09-04","https://www.en-net.org/question/135.aspx",10783,3,10783,3,10783,3,10784,3,10784,3,10784,3,10784,3,10784,3,10784,3,10784,3,10784,3,10784,3,10784,3,10784,3,10784,3,10784,3,10784,3,10784,3,10784,3,10785,3,10786,3,10786,3,10786,3,10786,3,10788,3,10788,3,10788,3,10788,3,10789,3,10789,3,10790,3,10790,3,10790,3,10790,3,10790,3,10790,3,10790,3,10790,3,10790,3,10790,3,10790,3,10790,3,10790,3,10790,3,10790,3,10790,3,10790,3,10790,3,10791,3,10791,3,10791,3,10791,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10792,3,10793,3,10793,3,10793,3,10793,3,10793,3,10793,3,10793,3,10793,3,10793,3,10793,3
"Management of wasting/acute malnutrition","supply of RUTF","Dympna Leonard","2014-08-14","https://www.en-net.org/question/1448.aspx",9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9550,2,9551,2,9551,2,9551,2,9551,2,9553,2,9553,2,9553,2,9553,2,9553,2,9555,2,9555,2,9555,2,9555,2,9555,2,9556,2,9556,2,9556,2,9556,2,9556,2,9556,2,9556,2,9556,2,9556,2,9556,2,9556,2,9557,2,9558,2,9558,2,9558,2,9558,2,9558,2,9558,2,9558,2,9558,2,9558,2,9558,2,9558,2,9558,2,9558,2,9558,2,9558,2,9558,2,9558,2,9558,2,9558,2,9558,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2,9559,2
"Management of wasting/acute malnutrition","Survey on MAM treatment with local foods","Tamsin","2022-01-19","https://www.en-net.org/question/4473.aspx",3545,0,3546,0,3546,0,3546,0,3546,0,3546,0,3546,0,3546,0,3546,0,3546,0,3546,0,3546,0,3546,0,3546,0,3546,0,3546,0,3546,0,3546,0,3546,0,3546,0,3548,0,3548,0,3548,0,3548,0,3550,0,3550,0,3550,0,3550,0,3551,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3552,0,3553,0,3553,0,3553,0,3553,0,3553,0,3553,0,3553,0,3553,0,3553,0,3553,0,3553,0,3553,0,3554,0,3554,0,3554,0,3554,0,3554,0,3554,0,3555,0,3556,0,3557,0,3557,0,3557,0,3557,0,3557,0,3557,0,3557,0,3557,0,3557,0,3557,0,3557,0,3558,0
"Management of wasting/acute malnutrition","Survey: Nutrition Support Resource Assessment in Pediatric Inpatient Settings","Laura Vresk","2022-09-22","https://www.en-net.org/question/4675.aspx",820,0,820,0,820,0,820,0,820,0,820,0,820,0,820,0,820,0,820,0,820,0,820,0,820,0,820,0,820,0,820,0,820,0,820,0,820,0,820,0,822,0,822,0,822,0,822,0,824,0,824,0,824,0,825,0,825,0,826,0,828,0,828,0,830,0,830,0,830,0,831,0,831,0,831,0,832,0,832,0,832,0,832,0,832,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,833,0,834,0,834,0,834,0,834,0,834,0,834,0,834,0,834,0,834,0,835,0,835,0,835,0
"Management of wasting/acute malnutrition","Survey: The feasibility and acceptability of anthropometric measures to identify nutritionally at-risk small infants","Gael Cronin","2023-07-25","https://www.en-net.org/question/4910.aspx",369,0,369,0,369,0,369,0,369,0,369,0,369,0,369,0,369,0,369,0,369,0,369,0,369,0,369,0,369,0,369,0,369,0,369,0,369,0,371,0,371,0,371,0,371,0,373,0,374,0,374,0,374,0,374,0,374,0,375,0,375,0,375,0,376,0,376,0,376,0,376,0,376,0,376,0,376,0,376,0,376,0,376,0,376,0,376,0,376,0,376,0,376,0,376,0,376,0,376,0,376,0,376,0,376,0,376,0,377,0,377,0,377,0,377,0,377,0,377,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0,378,0
"Management of wasting/acute malnutrition","Sustainabilty of out reach activities in recovery context !","Ibrahim","2013-01-09","https://www.en-net.org/question/939.aspx",9408,3,9408,3,9408,3,9408,3,9408,3,9408,3,9408,3,9408,3,9408,3,9408,3,9408,3,9408,3,9408,3,9408,3,9408,3,9408,3,9408,3,9409,3,9409,3,9411,3,9411,3,9412,3,9412,3,9412,3,9414,3,9415,3,9415,3,9415,3,9415,3,9416,3,9416,3,9416,3,9416,3,9416,3,9416,3,9416,3,9416,3,9416,3,9416,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3,9417,3
"Management of wasting/acute malnutrition","Take a Survey to Contribute to the New CMAM Training Guide","Alice Nkoroi","2018-01-22","https://www.en-net.org/question/3198.aspx",7017,0,7017,0,7017,0,7017,0,7017,0,7017,0,7017,0,7018,0,7018,0,7018,0,7018,0,7018,0,7018,0,7018,0,7018,0,7019,0,7019,0,7019,0,7021,0,7021,0,7021,0,7021,0,7021,0,7023,0,7023,0,7023,0,7023,0,7023,0,7024,0,7024,0,7024,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7025,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7026,0,7027,0,7027,0,7027,0,7027,0,7027,0,7027,0,7027,0
"Management of wasting/acute malnutrition","Take a Survey to Contribute to the New CMAM Training Guide","Alice Nkoroi","2018-01-22","https://www.en-net.org/question/3199.aspx",7226,0,7226,0,7226,0,7226,0,7226,0,7226,0,7226,0,7226,0,7226,0,7226,0,7226,0,7226,0,7226,0,7226,0,7226,0,7226,0,7226,0,7226,0,7228,0,7228,0,7228,0,7228,0,7228,0,7230,0,7230,0,7230,0,7230,0,7230,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7231,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0,7232,0
"Management of wasting/acute malnutrition","Tanahshi Botleneck Analysis applied to Integrated Managemement of Severe Acute Malnutrition","Biram Ndiaye","2011-06-02","https://www.en-net.org/question/450.aspx",10108,1,10108,1,10108,1,10108,1,10108,1,10108,1,10108,1,10108,1,10108,1,10108,1,10108,1,10108,1,10108,1,10108,1,10108,1,10108,1,10108,1,10108,1,10108,1,10108,1,10110,1,10110,1,10111,1,10111,1,10113,1,10113,1,10113,1,10113,1,10113,1,10114,1,10114,1,10114,1,10114,1,10114,1,10115,1,10115,1,10115,1,10115,1,10115,1,10116,1,10116,1,10116,1,10116,1,10116,1,10116,1,10116,1,10116,1,10116,1,10116,1,10116,1,10116,1,10118,1,10118,1,10118,1,10118,1,10118,1,10118,1,10118,1,10118,1,10118,1,10118,1,10118,1,10118,1,10118,1,10118,1,10118,1,10118,1,10118,1,10118,1,10119,1,10119,1,10119,1,10119,1,10119,1,10119,1,10119,1,10119,1,10119,1,10119,1,10120,1,10120,1,10120,1,10120,1,10120,1,10120,1,10120,1,10120,1
"Management of wasting/acute malnutrition","Target Projection for Blanket Supplementary Feeding Program (BSFP)","Junaid Chohan","2013-01-19","https://www.en-net.org/question/948.aspx",9581,1,9581,1,9581,1,9581,1,9581,1,9581,1,9581,1,9581,1,9581,1,9581,1,9581,1,9581,1,9581,1,9581,1,9581,1,9581,1,9581,1,9583,1,9583,1,9583,1,9583,1,9583,1,9585,1,9586,1,9586,1,9586,1,9586,1,9586,1,9586,1,9587,1,9587,1,9587,1,9587,1,9587,1,9587,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9588,1,9589,1,9590,1,9590,1,9590,1,9590,1,9590,1,9590,1,9590,1,9590,1,9590,1,9590,1,9590,1,9590,1,9590,1,9590,1,9591,1,9591,1,9592,1,9592,1,9593,1,9593,1,9593,1
"Management of wasting/acute malnutrition","Target weight based minimum weight during treatment at OTP sites","Muhammad Khan","2013-10-02","https://www.en-net.org/question/1157.aspx",13968,5,13969,5,13969,5,13969,5,13969,5,13969,5,13969,5,13969,5,13969,5,13969,5,13969,5,13969,5,13969,5,13969,5,13969,5,13969,5,13970,5,13973,5,13973,5,13973,5,13973,5,13973,5,13975,5,13975,5,13975,5,13975,5,13975,5,13975,5,13976,5,13976,5,13976,5,13976,5,13976,5,13978,5,13978,5,13979,5,13979,5,13979,5,13979,5,13979,5,13979,5,13979,5,13980,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13981,5,13982,5,13982,5,13982,5,13982,5,13982,5,13982,5,13982,5,13982,5,13982,5,13982,5,13982,5,13982,5,13982,5,13982,5
"Management of wasting/acute malnutrition","Target weight setting for MAM HIV positive in OTC","Florence Nabwire","2011-10-22","https://www.en-net.org/question/556.aspx",10825,6,10825,6,10825,6,10825,6,10825,6,10825,6,10825,6,10825,6,10825,6,10825,6,10825,6,10825,6,10825,6,10825,6,10825,6,10825,6,10825,6,10825,6,10825,6,10827,6,10827,6,10827,6,10827,6,10827,6,10829,6,10829,6,10829,6,10829,6,10829,6,10830,6,10830,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10831,6,10832,6,10832,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6,10833,6
"Management of wasting/acute malnutrition","Technical expertise on a new nutritional product","Alexandra Rutishauser-Perera","2012-06-12","https://www.en-net.org/question/754.aspx",9632,2,9632,2,9632,2,9632,2,9632,2,9632,2,9632,2,9632,2,9632,2,9632,2,9632,2,9632,2,9632,2,9632,2,9632,2,9632,2,9632,2,9634,2,9634,2,9634,2,9634,2,9634,2,9636,2,9638,2,9638,2,9638,2,9638,2,9638,2,9638,2,9640,2,9640,2,9641,2,9641,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2,9642,2
"Management of wasting/acute malnutrition","the admission to the OTP with low MUAC values, and with mild standard deviation values","MOHAMMED AL-OTHMANI","2023-01-26","https://www.en-net.org/question/4771.aspx",632,3,632,3,634,3,634,3,634,3,634,3,634,3,634,3,634,3,634,3,634,3,634,3,634,3,634,3,634,3,634,3,636,3,636,3,636,3,636,3,636,3,638,3,638,3,638,3,639,3,639,3,639,3,639,3,639,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,640,3,643,3,643,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3,644,3
"Management of wasting/acute malnutrition","The Harmonized Training Package (HTP): Resource Material for Training on Nutrition in Emergencies (in French)","Emmanuel","2019-04-24","https://www.en-net.org/question/3629.aspx",6750,5,6750,5,6750,5,6750,5,6750,5,6750,5,6750,5,6750,5,6750,5,6750,5,6750,5,6750,5,6750,5,6750,5,6750,5,6751,5,6751,5,6753,5,6753,5,6753,5,6753,5,6755,5,6756,5,6756,5,6756,5,6756,5,6756,5,6756,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6757,5,6758,5,6758,5,6758,5,6758,5,6758,5,6758,5,6758,5,6758,5,6758,5,6758,5,6758,5,6758,5,6758,5,6758,5,6758,5,6758,5,6758,5,6758,5,6758,5,6759,5,6759,5,6759,5,6759,5,6759,5,6759,5,6759,5,6759,5,6759,5,6759,5
"Management of wasting/acute malnutrition","The implication of the New 12.5cm MUAC OTP discharge criteria","Anonymous 81","2012-07-08","https://www.en-net.org/question/779.aspx",11583,5,11583,5,11583,5,11583,5,11583,5,11583,5,11583,5,11583,5,11583,5,11583,5,11583,5,11583,5,11584,5,11584,5,11584,5,11585,5,11585,5,11585,5,11585,5,11585,5,11587,5,11587,5,11587,5,11587,5,11589,5,11589,5,11589,5,11589,5,11589,5,11590,5,11590,5,11590,5,11590,5,11590,5,11590,5,11590,5,11590,5,11590,5,11590,5,11590,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11591,5,11592,5,11592,5,11592,5,11592,5,11592,5,11592,5,11593,5,11593,5
"Management of wasting/acute malnutrition","The local alternatives' contribution in the event of a disruption in the supply chain of ready-to-use therapeutic food(RUTF-RUSF)","MOHAMMED ALOTHMANI","2023-05-26","https://www.en-net.org/question/4875.aspx",795,1,795,1,795,1,795,1,795,1,795,1,795,1,795,1,795,1,795,1,795,1,795,1,795,1,795,1,796,1,796,1,798,1,798,1,798,1,798,1,798,1,800,1,800,1,800,1,800,1,800,1,800,1,800,1,800,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,801,1,804,1,804,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1,805,1
"Management of wasting/acute malnutrition","The new Therapeutic milk","Desalegn","2019-05-02","https://www.en-net.org/question/3638.aspx",6401,2,6401,2,6401,2,6401,2,6401,2,6401,2,6401,2,6401,2,6401,2,6401,2,6401,2,6401,2,6401,2,6401,2,6402,2,6402,2,6402,2,6404,2,6404,2,6404,2,6405,2,6407,2,6407,2,6407,2,6407,2,6407,2,6407,2,6407,2,6408,2,6408,2,6408,2,6408,2,6408,2,6408,2,6408,2,6408,2,6408,2,6408,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6409,2,6410,2,6410,2,6410,2,6410,2,6410,2,6410,2,6410,2,6410,2,6410,2,6410,2,6410,2
"Management of wasting/acute malnutrition","Theory of Change diagram for CMAM approach","Colleen Emary","2017-05-24","https://www.en-net.org/question/2940.aspx",8315,0,8315,0,8315,0,8315,0,8315,0,8315,0,8315,0,8315,0,8315,0,8315,0,8315,0,8315,0,8315,0,8315,0,8315,0,8315,0,8315,0,8315,0,8315,0,8317,0,8317,0,8317,0,8317,0,8319,0,8319,0,8319,0,8319,0,8319,0,8320,0,8320,0,8321,0,8321,0,8321,0,8321,0,8322,0,8322,0,8322,0,8322,0,8322,0,8323,0,8323,0,8323,0,8323,0,8323,0,8323,0,8323,0,8323,0,8323,0,8323,0,8323,0,8323,0,8323,0,8323,0,8323,0,8323,0,8323,0,8323,0,8323,0,8323,0,8323,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8324,0,8325,0,8325,0,8325,0,8325,0,8325,0
