"Theme","Topic","Author","Posted","Link","Views_20230822_004356","Replies_20230822_004356","Views_20230822_014849","Replies_20230822_014849","Views_20230822_022220","Replies_20230822_022220","Views_20230822_031714","Replies_20230822_031714","Views_20230822_041813","Replies_20230822_041813","Views_20230822_051618","Replies_20230822_051618","Views_20230822_061944","Replies_20230822_061944","Views_20230822_071624","Replies_20230822_071624","Views_20230822_081851","Replies_20230822_081851","Views_20230822_091735","Replies_20230822_091735","Views_20230822_101732","Replies_20230822_101732","Views_20230822_111513","Replies_20230822_111513","Views_20230822_122334","Replies_20230822_122334"
"Management of wasting/acute malnutrition","Defaulting of benefiaries","Martin Kumbe","2012-02-16","https://www.en-net.org/question/650.aspx",10474,2,10474,2,10474,2,10474,2,10474,2,10474,2,10474,2,10474,2,10474,2,10474,2,10474,2,10474,2,10474,2
"Management of wasting/acute malnutrition","Definition of ""clinically well"" for discharge from OTP","Alison Donnelly","2020-03-06","https://www.en-net.org/question/3872.aspx",8857,1,8857,1,8857,1,8857,1,8857,1,8857,1,8857,1,8858,1,8858,1,8859,1,8859,1,8859,1,8861,1
"Management of wasting/acute malnutrition","Definition of balanced protein energy supplementation","Briony","2013-08-14","https://www.en-net.org/question/1118.aspx",9183,0,9183,0,9183,0,9183,0,9183,0,9183,0,9183,0,9183,0,9183,0,9183,0,9183,0,9183,0,9183,0
"Management of wasting/acute malnutrition","DERNIÈRE RAPPEL: Enquête sur une utilisation adaptée de l’ATPE (besoin d'une recette alternative d’ATPE produite localement)","Hannah Pesu","2015-08-27","https://www.en-net.org/question/1899.aspx",8718,0,8718,0,8718,0,8718,0,8718,0,8718,0,8718,0,8718,0,8718,0,8718,0,8718,0,8718,0,8719,0
"Management of wasting/acute malnutrition","Determine number of Children treated for period longer than two months in OTP","Tajudin Ahmed","2022-08-26","https://www.en-net.org/question/4660.aspx",1026,5,1026,5,1026,5,1026,5,1026,5,1026,5,1026,5,1026,5,1026,5,1026,5,1026,5,1026,5,1026,5
"Management of wasting/acute malnutrition","Deworming in a SAM child below 1 year of age","Charulatha Banerjee","2013-07-16","https://www.en-net.org/question/1098.aspx",13411,1,13411,1,13411,1,13411,1,13411,1,13411,1,13411,1,13411,1,13411,1,13411,1,13411,1,13411,1,13411,1
"Management of wasting/acute malnutrition","DEWORMING IN SAM CASES","Anonymous 4091","2016-12-01","https://www.en-net.org/question/2753.aspx",17099,6,17099,6,17099,6,17099,6,17099,6,17099,6,17099,6,17099,6,17102,6,17102,6,17102,6,17102,6,17102,6
"Management of wasting/acute malnutrition","Diarrhea and malnutrition","Mbaye Diop","2020-08-25","https://www.en-net.org/question/4068.aspx",4644,0,4644,0,4644,0,4644,0,4644,0,4644,0,4644,0,4644,0,4644,0,4644,0,4644,0,4644,0,4644,0
"Management of wasting/acute malnutrition","Diarrhoea in children taking F-100 and F-100","steve munyi","2014-11-28","https://www.en-net.org/question/1551.aspx",11017,6,11017,6,11017,6,11017,6,11017,6,11017,6,11017,6,11017,6,11017,6,11017,6,11017,6,11017,6,11018,6
"Management of wasting/acute malnutrition","Difference between plumpy nut and plumpy sub","Samar Mahmoud","2023-07-18","https://www.en-net.org/question/4904.aspx",384,7,384,7,384,7,384,7,384,7,385,7,385,7,385,7,385,7,386,7,386,7,386,7,387,7
"Management of wasting/acute malnutrition","Dilution of F100 to be used as F75","Anonymous 394","2011-08-23","https://www.en-net.org/question/519.aspx",13379,1,13379,1,13379,1,13379,1,13379,1,13379,1,13379,1,13379,1,13379,1,13379,1,13379,1,13379,1,13379,1
"Management of wasting/acute malnutrition","discharge criteria","Ahmed-Nur","2016-01-14","https://www.en-net.org/question/2321.aspx",16850,22,16850,22,16850,22,16850,22,16850,22,16850,22,16850,22,16850,22,16850,22,16851,22,16851,22,16851,22,16852,22
"Management of wasting/acute malnutrition","Discharge criteria for OTP in areas with both therapeutic and supplementary feeding","Paul","2011-05-12","https://www.en-net.org/question/427.aspx",13420,3,13422,3,13423,3,13423,3,13424,3,13424,3,13424,3,13425,3,13425,3,13425,3,13425,3,13426,3,13426,3
"Management of wasting/acute malnutrition","Discharge criteria for SAM infants <6m who are not breastfed?","Ali Maclaine","2010-03-27","https://www.en-net.org/question/198.aspx",11305,7,11305,7,11305,7,11305,7,11305,7,11305,7,11305,7,11305,7,11305,7,11305,7,11305,7,11305,7,11305,7
"Management of wasting/acute malnutrition","Discharge Criteria in OTP: 15% GoW vs. W/H>-1.5SD","Anonymous 1354","2012-09-27","https://www.en-net.org/question/857.aspx",11640,8,11640,8,11640,8,11640,8,11640,8,11640,8,11640,8,11640,8,11640,8,11640,8,11641,8,11641,8,11641,8
"Management of wasting/acute malnutrition","discharge criteria of SAM","Anonymous 1612","2013-06-23","https://www.en-net.org/question/1085.aspx",12351,6,12351,6,12351,6,12351,6,12351,6,12351,6,12351,6,12351,6,12351,6,12351,6,12351,6,12351,6,12351,6
"Management of wasting/acute malnutrition","Discharge criteria when using MUAC for admission","Anonymous 3651","2016-04-19","https://www.en-net.org/question/2457.aspx",11388,3,11388,3,11388,3,11388,3,11388,3,11388,3,11388,3,11388,3,11388,3,11388,3,11388,3,11389,3,11389,3
"Management of wasting/acute malnutrition","Discharge procedure for TSFP Beneficiary","Naema","2021-03-18","https://www.en-net.org/question/4252.aspx",5063,3,5063,3,5063,3,5063,3,5063,3,5063,3,5063,3,5064,3,5064,3,5065,3,5065,3,5065,3,5065,3
"Management of wasting/acute malnutrition","Do we have ""SAM Cure Rate"" in health facilities running CMAM program","Tammam Ali Mohammed Ahmed","2018-01-09","https://www.en-net.org/question/3185.aspx",11478,15,11478,15,11478,15,11478,15,11478,15,11478,15,11479,15,11481,15,11481,15,11481,15,11482,15,11482,15,11482,15
"Management of wasting/acute malnutrition","Do we need to reconsider the CMAM admission and discharge criteria?; an analysis of CMAM data in South Sudan","Anonymous 6714","2020-04-22","https://www.en-net.org/question/3959.aspx",5690,2,5690,2,5690,2,5690,2,5690,2,5690,2,5690,2,5690,2,5690,2,5690,2,5690,2,5690,2,5690,2
"Management of wasting/acute malnutrition","Do you know where CHWs are conducting SAM treatment at a community level? Do you have any relevant resources that you can share?","Natalie Sessions","2016-11-03","https://www.en-net.org/question/2715.aspx",10612,11,10612,11,10612,11,10612,11,10612,11,10612,11,10612,11,10612,11,10612,11,10612,11,10612,11,10612,11,10612,11
"Management of wasting/acute malnutrition","Do you think your child is malnourished?","Lio","2013-12-16","https://www.en-net.org/question/1228.aspx",15646,8,15646,8,15646,8,15646,8,15646,8,15647,8,15647,8,15647,8,15647,8,15647,8,15647,8,15647,8,15647,8
"Management of wasting/acute malnutrition","Does anyone have an Indicator reference guide with all details for acute malnutrition?","Noreen M Mucha","2020-10-19","https://www.en-net.org/question/4108.aspx",5071,3,5071,3,5071,3,5071,3,5071,3,5071,3,5071,3,5071,3,5071,3,5071,3,5071,3,5071,3,5071,3
"Management of wasting/acute malnutrition","Does Low MUAC treated with RUTF result in children becoming obese?","Mark Myatt","2018-12-13","https://www.en-net.org/question/3511.aspx",6608,3,6608,3,6608,3,6608,3,6608,3,6608,3,6608,3,6608,3,6609,3,6609,3,6609,3,6609,3,6609,3
"Management of wasting/acute malnutrition","Does rapid rehabilitation of SAM increase risks for NCDs later in life?","Ted Greiner","2023-01-17","https://www.en-net.org/question/4762.aspx",628,3,628,3,628,3,628,3,628,3,628,3,628,3,628,3,628,3,628,3,628,3,628,3,628,3
"Management of wasting/acute malnutrition","Dosage and duration of amoxicillin - do revised WHO guidelines apply to SAM?","Casie Tesfai","2014-09-22","https://www.en-net.org/question/1486.aspx",9728,0,9728,0,9728,0,9728,0,9728,0,9728,0,9728,0,9728,0,9728,0,9728,0,9728,0,9728,0,9728,0
"Management of wasting/acute malnutrition","Dosage of RUTF","Joseph","2011-09-13","https://www.en-net.org/question/532.aspx",16870,2,16870,2,16870,2,16870,2,16870,2,16870,2,16870,2,16871,2,16871,2,16872,2,16872,2,16872,2,16872,2
"Management of wasting/acute malnutrition","Duration of stay in CMAM programs for special children","Anonymous_A_W_40","2022-03-28","https://www.en-net.org/question/4527.aspx",1908,6,1908,6,1909,6,1909,6,1909,6,1909,6,1909,6,1909,6,1909,6,1909,6,1909,6,1909,6,1909,6
"Management of wasting/acute malnutrition","edematous malnutrition","Naïma Hammami","2011-11-22","https://www.en-net.org/question/569.aspx",14064,6,14064,6,14064,6,14064,6,14064,6,14064,6,14064,6,14064,6,14064,6,14064,6,14064,6,14064,6,14064,6
"Management of wasting/acute malnutrition","Effect of rapid dehydrtaion on MUAC in young children","Stefano Fedele","2011-09-07","https://www.en-net.org/question/527.aspx",9390,2,9390,2,9390,2,9390,2,9390,2,9390,2,9390,2,9390,2,9390,2,9390,2,9390,2,9391,2,9391,2
"Management of wasting/acute malnutrition","Effectiveness of WSB and oil to treat malnourished PLW","Alison Donnelly","2011-02-11","https://www.en-net.org/question/347.aspx",10060,4,10060,4,10060,4,10060,4,10060,4,10060,4,10060,4,10060,4,10060,4,10060,4,10060,4,10060,4,10060,4
"Management of wasting/acute malnutrition","Emergency Nutrition trainer training kits or toolkit","Emmanuel","2020-11-02","https://www.en-net.org/question/4119.aspx",4828,2,4828,2,4828,2,4828,2,4828,2,4828,2,4828,2,4828,2,4828,2,4828,2,4828,2,4828,2,4828,2
"Management of wasting/acute malnutrition","Emergency response","Atif","2014-09-28","https://www.en-net.org/question/1491.aspx",9287,1,9287,1,9287,1,9287,1,9287,1,9287,1,9287,1,9287,1,9287,1,9287,1,9287,1,9287,1,9287,1
"Management of wasting/acute malnutrition","Energy need for a moderately malnourished children","Md. Sameul Nawaz","2012-12-07","https://www.en-net.org/question/926.aspx",10122,1,10122,1,10122,1,10122,1,10122,1,10122,1,10123,1,10123,1,10123,1,10123,1,10123,1,10123,1,10123,1
"Management of wasting/acute malnutrition","Enquête sur une utilisation adaptée de l’ATPE - NEW RUTF RECIPE - IS IT NEEDED?","Hannah Pesu","2015-07-29","https://www.en-net.org/question/1846.aspx",8678,0,8678,0,8678,0,8678,0,8678,0,8678,0,8678,0,8678,0,8678,0,8678,0,8678,0,8678,0,8678,0
"Management of wasting/acute malnutrition","estimated unit cost for establishment of stabilization centre","Anonymous 3549","2016-04-13","https://www.en-net.org/question/2451.aspx",10057,2,10057,2,10057,2,10057,2,10057,2,10057,2,10057,2,10057,2,10057,2,10057,2,10057,2,10057,2,10057,2
"Management of wasting/acute malnutrition","Estimating caseload for Targeted Suplementary Fedding programme (TSFP)","Anonymous 81","2010-04-25","https://www.en-net.org/question/212.aspx",13377,5,13377,5,13377,5,13377,5,13377,5,13378,5,13378,5,13378,5,13378,5,13378,5,13378,5,13379,5,13379,5
"Management of wasting/acute malnutrition","Estimations de cas pour lesquels les critères de MUAC ont changé","Marie McGrath","2017-09-05","https://www.en-net.org/question/3043.aspx",8651,5,8651,5,8651,5,8651,5,8651,5,8651,5,8651,5,8651,5,8651,5,8651,5,8651,5,8651,5,8651,5
"Management of wasting/acute malnutrition","Evaluation of National Nutrition Programs","DIEUDONNE BIKORIMANA","2023-03-15","https://www.en-net.org/question/4824.aspx",512,2,512,2,512,2,512,2,512,2,512,2,512,2,512,2,512,2,512,2,513,2,513,2,513,2
"Management of wasting/acute malnutrition","Evidence of CMAM working in Asia","Anonymous 661","2011-06-15","https://www.en-net.org/question/462.aspx",10908,5,10908,5,10908,5,10908,5,10908,5,10908,5,10908,5,10908,5,10908,5,10908,5,10908,5,10908,5,10908,5
"Management of wasting/acute malnutrition","Example of Quantification and Supply Planning for RUTF, F-100,F-75, CMV and ReSoMal","Wisdom","2015-08-27","https://www.en-net.org/question/1901.aspx",8326,0,8326,0,8327,0,8327,0,8327,0,8327,0,8327,0,8327,0,8327,0,8327,0,8327,0,8327,0,8327,0
"Management of wasting/acute malnutrition","Examples of CMAM capacity mapping/assessment tools","Tamsin","2021-02-15","https://www.en-net.org/question/4205.aspx",4583,1,4583,1,4584,1,4584,1,4584,1,4584,1,4584,1,4584,1,4584,1,4584,1,4584,1,4584,1,4584,1
"Management of wasting/acute malnutrition","Examples of meaningful use of empty PlumpyNut sachets?","Mija Ververs","2015-06-26","https://www.en-net.org/question/1810.aspx",9233,0,9233,0,9233,0,9233,0,9233,0,9233,0,9233,0,9233,0,9233,0,9234,0,9234,0,9234,0,9234,0
"Management of wasting/acute malnutrition","Exit and Sustainability Strategy of wasting program","Anonymous 41501","2022-12-28","https://www.en-net.org/question/4742.aspx",625,2,625,2,625,2,625,2,625,2,625,2,625,2,625,2,625,2,625,2,625,2,625,2,625,2
"Management of wasting/acute malnutrition","Exit criteria and length of stay","Suhail","2015-06-17","https://www.en-net.org/question/1791.aspx",10834,7,10834,7,10834,7,10834,7,10834,7,10834,7,10834,7,10834,7,10834,7,10834,7,10834,7,10834,7,10834,7
"Management of wasting/acute malnutrition","Exit strategy for CMAM  OTP and SFP Program.","Syed Raza Shah","2015-04-18","https://www.en-net.org/question/1692.aspx",12544,3,12544,3,12544,3,12545,3,12545,3,12545,3,12545,3,12545,3,12545,3,12545,3,12545,3,12545,3,12545,3
"Management of wasting/acute malnutrition","EXPANDED CRITERIA FOR SAM MANAGEMENT IN THE ABSENCE OF RUTF","ISAAC WACHIRA","2018-10-16","https://www.en-net.org/question/3476.aspx",7009,7,7009,7,7009,7,7009,7,7009,7,7009,7,7009,7,7009,7,7009,7,7010,7,7010,7,7010,7,7010,7
"Management of wasting/acute malnutrition","Extra F75 use","Anonymous 195","2009-06-18","https://www.en-net.org/question/96.aspx",9803,1,9803,1,9803,1,9803,1,9804,1,9804,1,9804,1,9804,1,9804,1,9804,1,9804,1,9804,1,9804,1
"Management of wasting/acute malnutrition","F-100 or F-75 as an Alternate of RUTF","Anonymous 739","2021-02-04","https://www.en-net.org/question/4195.aspx",5331,3,5331,3,5332,3,5332,3,5332,3,5332,3,5332,3,5332,3,5332,3,5332,3,5333,3,5334,3,5334,3
"Management of wasting/acute malnutrition","F-75 and f-100","Anonymous 2852","2015-04-28","https://www.en-net.org/question/1700.aspx",9464,2,9464,2,9464,2,9464,2,9464,2,9464,2,9464,2,9464,2,9464,2,9464,2,9464,2,9464,2,9464,2
"Management of wasting/acute malnutrition","F-75, F-100 packaging","Anonymous 3546","2016-02-29","https://www.en-net.org/question/2377.aspx",10582,2,10582,2,10582,2,10582,2,10582,2,10582,2,10582,2,10582,2,10582,2,10582,2,10582,2,10582,2,10582,2
"Management of wasting/acute malnutrition","F100 and F75 in case of Renal failure","Mhamoud Bozo","2014-09-17","https://www.en-net.org/question/1481.aspx",8325,0,8325,0,8325,0,8325,0,8325,0,8325,0,8325,0,8325,0,8325,0,8325,0,8325,0,8325,0,8325,0
"Management of wasting/acute malnutrition","failing an appetite test","Marie Stephan","2013-10-28","https://www.en-net.org/question/1186.aspx",11703,12,11703,12,11703,12,11703,12,11703,12,11704,12,11705,12,11705,12,11705,12,11705,12,11705,12,11705,12,11705,12
"Management of wasting/acute malnutrition","Family MUAC Strategy","Dr Abdoulaye DIALLO","2021-01-08","https://www.en-net.org/question/4176.aspx",5042,7,5042,7,5042,7,5042,7,5042,7,5042,7,5042,7,5042,7,5042,7,5042,7,5042,7,5042,7,5042,7
"Management of wasting/acute malnutrition","FEX 55: Training of health workers on the management of SAM in hospitals, Mali","Hamadoun Almahadi HAIDARA","2017-09-09","https://www.en-net.org/question/3046.aspx",8950,3,8950,3,8950,3,8950,3,8950,3,8950,3,8950,3,8950,3,8950,3,8950,3,8950,3,8950,3,8951,3
"Management of wasting/acute malnutrition","figures for planning purposes","Anonymous 2268","2013-05-04","https://www.en-net.org/question/1033.aspx",9104,1,9104,1,9104,1,9104,1,9104,1,9104,1,9104,1,9104,1,9104,1,9104,1,9105,1,9105,1,9105,1
"Management of wasting/acute malnutrition","FINAL REMINDER: RUTF Suitability Survey - Is an alternative recipe needed?","Hannah Pesu","2015-08-27","https://www.en-net.org/question/1898.aspx",8177,0,8177,0,8177,0,8178,0,8178,0,8178,0,8178,0,8178,0,8178,0,8178,0,8179,0,8179,0,8180,0
"Management of wasting/acute malnutrition","follow up nutritional support post RTUTF","Kathleen Lamaute","2012-01-20","https://www.en-net.org/question/621.aspx",9084,0,9084,0,9084,0,9084,0,9084,0,9084,0,9084,0,9084,0,9084,0,9084,0,9084,0,9084,0,9084,0
"Management of wasting/acute malnutrition","Food Safety and Hygiene Questionnaire for the Use of Therapeutic Milk F75 and F100","Maria Elisa Forteza","2016-01-29","https://www.en-net.org/question/2338.aspx",8625,0,8625,0,8625,0,8625,0,8625,0,8625,0,8625,0,8625,0,8625,0,8625,0,8625,0,8625,0,8625,0
"Management of wasting/acute malnutrition","Food Safety Questionnaire for use of Therapeutic Milk F75 and F100","Maria Elisa Forteza","2015-12-09","https://www.en-net.org/question/2294.aspx",9088,1,9088,1,9088,1,9088,1,9088,1,9088,1,9088,1,9090,1,9090,1,9090,1,9090,1,9090,1,9090,1
"Management of wasting/acute malnutrition","food/nutrient supplements and obstructed labour","Mija Ververs","2011-02-10","https://www.en-net.org/question/343.aspx",10315,1,10315,1,10315,1,10315,1,10315,1,10316,1,10316,1,10316,1,10316,1,10316,1,10316,1,10316,1,10316,1
"Management of wasting/acute malnutrition","FTLC EN FASE DE ESTABILIZACION / RUTF use in stabilisation phase","Spencer Rivadeneira Danies","2019-01-08","https://www.en-net.org/question/3527.aspx",7512,3,7512,3,7512,3,7512,3,7512,3,7512,3,7512,3,7512,3,7512,3,7512,3,7512,3,7512,3,7512,3
"Management of wasting/acute malnutrition","Funding for RUTF in Haiti","Anonymous 2812","2015-08-20","https://www.en-net.org/question/1885.aspx",8520,1,8520,1,8520,1,8520,1,8520,1,8521,1,8521,1,8521,1,8521,1,8521,1,8521,1,8521,1,8521,1
"Management of wasting/acute malnutrition","GAM Among OTP cured","Anonymous 5324","2020-03-11","https://www.en-net.org/question/3874.aspx",5718,6,5718,6,5718,6,5718,6,5718,6,5718,6,5718,6,5719,6,5719,6,5719,6,5719,6,5719,6,5719,6
"Management of wasting/acute malnutrition","Getting RUTF on the WHO list of Essential medicines - Call to sign a letter of support","Sonja Read","2017-02-02","https://www.en-net.org/question/2796.aspx",9007,2,9007,2,9007,2,9007,2,9007,2,9007,2,9007,2,9007,2,9007,2,9007,2,9007,2,9007,2,9007,2
"Management of wasting/acute malnutrition","Getting RUTF on the WHO list of Essential medicines - Call to sign a letter of support - repost","Sonja Read","2017-02-02","https://www.en-net.org/question/2799.aspx",14988,27,14988,27,14988,27,14988,27,14988,27,14988,27,14988,27,14990,27,14991,27,14991,27,14991,27,14991,27,14991,27
"Management of wasting/acute malnutrition","Global average mortality rate for untreated MAM","Colleen Emary","2022-01-24","https://www.en-net.org/question/4479.aspx",3610,1,3611,1,3611,1,3612,1,3612,1,3612,1,3612,1,3612,1,3612,1,3612,1,3612,1,3612,1,3612,1
"Management of wasting/acute malnutrition","Guidance for CMAM expanded admissions criteria","Tamsin","2014-09-30","https://www.en-net.org/question/1493.aspx",13862,5,13862,5,13862,5,13862,5,13862,5,13862,5,13862,5,13862,5,13862,5,13863,5,13863,5,13863,5,13863,5
"Management of wasting/acute malnutrition","Guidance on RUSF dosages for MAM Children","Anonymous 628","2011-05-08","https://www.en-net.org/question/419.aspx",9811,2,9811,2,9811,2,9811,2,9811,2,9811,2,9811,2,9811,2,9811,2,9811,2,9811,2,9811,2,9811,2
"Management of wasting/acute malnutrition","Guidance required for thesis topic","Tamsin","2011-05-25","https://www.en-net.org/question/440.aspx",9584,0,9584,0,9584,0,9584,0,9585,0,9585,0,9585,0,9585,0,9585,0,9585,0,9585,0,9585,0,9585,0
"Management of wasting/acute malnutrition","Guidelines for Implementation of SFP","Sofia Sana","2013-08-22","https://www.en-net.org/question/1126.aspx",10256,4,10256,4,10258,4,10258,4,10259,4,10259,4,10259,4,10260,4,10260,4,10260,4,10260,4,10260,4,10260,4
"Management of wasting/acute malnutrition","Guidelines for the management of nutrition programmes: a manual for nutrition officers WHO","Mohammed Asufi","2023-03-07","https://www.en-net.org/question/4811.aspx",620,1,620,1,620,1,620,1,620,1,620,1,620,1,620,1,620,1,621,1,621,1,621,1,621,1
"Management of wasting/acute malnutrition","Hartman solution for Nasogastric tube","Spencer Rivadeneira Danies","2022-01-09","https://www.en-net.org/question/4464.aspx",3885,1,3885,1,3885,1,3885,1,3885,1,3885,1,3885,1,3885,1,3885,1,3885,1,3885,1,3885,1,3885,1
"Management of wasting/acute malnutrition","Health facilities assessment on quality delivery of High Impact Nutrition Interventions","ISAAC WACHIRA","2015-07-02","https://www.en-net.org/question/1818.aspx",9780,3,9781,3,9781,3,9781,3,9781,3,9781,3,9781,3,9781,3,9781,3,9781,3,9781,3,9781,3,9781,3
"Management of wasting/acute malnutrition","Help us improve the State of Severe Malnutrition Website / Help us improve The State of Severe Malnutrition website","Anne Salter","2017-11-20","https://www.en-net.org/question/3127.aspx",7319,0,7319,0,7319,0,7319,0,7319,0,7319,0,7319,0,7319,0,7319,0,7319,0,7319,0,7319,0,7319,0
"Management of wasting/acute malnutrition","High Energy Milk (HEM) storage","Anonymous 106","2009-08-10","https://www.en-net.org/question/126.aspx",9622,0,9622,0,9622,0,9622,0,9622,0,9622,0,9622,0,9622,0,9622,0,9622,0,9622,0,9622,0,9623,0
"Management of wasting/acute malnutrition","Highest possible Rate of weight gain for SAM patient between 6 to 59 months","Fortune Maduma","2011-07-15","https://www.en-net.org/question/484.aspx",9900,2,9900,2,9900,2,9900,2,9901,2,9901,2,9901,2,9901,2,9901,2,9901,2,9901,2,9901,2,9901,2
"Management of wasting/acute malnutrition","HIV and infant feeding in emergencies","Marie McGrath","2016-06-09","https://www.en-net.org/question/2512.aspx",8583,0,8583,0,8583,0,8583,0,8583,0,8583,0,8583,0,8583,0,8583,0,8583,0,8583,0,8583,0,8583,0
"Management of wasting/acute malnutrition","HKI & MAM Study","Chantal Autotte Bouchard","2013-10-03","https://www.en-net.org/question/1160.aspx",9500,3,9500,3,9500,3,9500,3,9500,3,9500,3,9500,3,9501,3,9501,3,9501,3,9501,3,9501,3,9501,3
"Management of wasting/acute malnutrition","Home treatment of MAM","Tamsin","2011-07-08","https://www.en-net.org/question/479.aspx",9239,0,9239,0,9239,0,9239,0,9239,0,9239,0,9239,0,9239,0,9239,0,9239,0,9239,0,9239,0,9239,0
"Management of wasting/acute malnutrition","Home-made rehydration solution for the management of diarrhea","Edem","2019-07-20","https://www.en-net.org/question/3720.aspx",6916,3,6916,3,6916,3,6916,3,6916,3,6916,3,6916,3,6916,3,6916,3,6916,3,6916,3,6916,3,6916,3
"Management of wasting/acute malnutrition","Hot Weather Reduces the Child Appetite...Do you agree???","Tammam Ali Mohammed Ahmed","2015-07-01","https://www.en-net.org/question/1814.aspx",9310,0,9310,0,9310,0,9311,0,9311,0,9311,0,9311,0,9312,0,9312,0,9312,0,9312,0,9312,0,9312,0
"Management of wasting/acute malnutrition","How and when is it appropriate to use nutritional products for the prevention and treatment of MAM?","Tamsin","2012-02-21","https://www.en-net.org/question/654.aspx",9637,0,9637,0,9637,0,9637,0,9637,0,9637,0,9637,0,9637,0,9637,0,9637,0,9637,0,9637,0,9637,0
"Management of wasting/acute malnutrition","How can we treat a case, in the current conditions, when the parents aren't cooperating?","Baba cheikh.  ONG","2020-04-02","https://www.en-net.org/question/3928.aspx",4822,0,4822,0,4822,0,4822,0,4822,0,4822,0,4822,0,4822,0,4822,0,4822,0,4822,0,4822,0,4822,0
"Management of wasting/acute malnutrition","how common are W/H z-scores","Anonymous 1501","2012-10-08","https://www.en-net.org/question/864.aspx",9894,4,9894,4,9894,4,9894,4,9894,4,9894,4,9894,4,9894,4,9894,4,9894,4,9894,4,9894,4,9894,4
"Management of wasting/acute malnutrition","How do you calculate acceptable weight gain in a malnourished adult who has been supplied with supplementary food over a certain period?","Anonymous 40852","2022-05-16","https://www.en-net.org/question/4566.aspx",1345,1,1345,1,1345,1,1345,1,1345,1,1345,1,1345,1,1345,1,1345,1,1345,1,1345,1,1345,1,1345,1
"Management of wasting/acute malnutrition","How long to continue RUTF for SAM children enrolled in OTP?","Neha","2016-10-12","https://www.en-net.org/question/2678.aspx",10748,5,10748,5,10748,5,10748,5,10748,5,10748,5,10748,5,10748,5,10748,5,10748,5,10748,5,10748,5,10748,5
"Management of wasting/acute malnutrition","how much does it cost on average to treat one child for SAM in OTP","Anonymous 118","2012-01-19","https://www.en-net.org/question/618.aspx",10599,3,10599,3,10599,3,10599,3,10599,3,10599,3,10599,3,10599,3,10599,3,10599,3,10599,3,10599,3,10599,3
"Management of wasting/acute malnutrition","How to conduct a mortality audit in stabilisation centres?","Tamsin","2020-11-12","https://www.en-net.org/question/4129.aspx",4954,2,4954,2,4954,2,4954,2,4954,2,4954,2,4954,2,4954,2,4954,2,4954,2,4954,2,4954,2,4954,2
"Management of wasting/acute malnutrition","How to establish Care Groups","Ange","2018-10-09","https://www.en-net.org/question/3468.aspx",7671,3,7671,3,7671,3,7671,3,7671,3,7671,3,7671,3,7672,3,7672,3,7672,3,7672,3,7672,3,7672,3
"Management of wasting/acute malnutrition","How to estimate SAM in a very insecured area.","Issack Yakub","2013-09-10","https://www.en-net.org/question/1138.aspx",9505,1,9505,1,9505,1,9505,1,9505,1,9505,1,9505,1,9505,1,9505,1,9505,1,9505,1,9505,1,9505,1
"Management of wasting/acute malnutrition","How to manage a Marasmic Child","Zakayo","2013-03-26","https://www.en-net.org/question/1010.aspx",15081,9,15081,9,15081,9,15081,9,15081,9,15081,9,15081,9,15081,9,15081,9,15081,9,15081,9,15081,9,15083,9
"Management of wasting/acute malnutrition","How to manage a SAM inpatient case with F75 intolerance","Charity","2019-06-20","https://www.en-net.org/question/3705.aspx",6223,7,6223,7,6223,7,6223,7,6223,7,6223,7,6223,7,6223,7,6223,7,6223,7,6223,7,6223,7,6223,7
"Management of wasting/acute malnutrition","How to monitor and evaluate Fresh Food Supply for MAM chidlren?","Nicholus Tint Zaw","2012-09-12","https://www.en-net.org/question/837.aspx",8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0,8985,0
"Management of wasting/acute malnutrition","How to report the uncured registered cases at the end of the program?","Anonymous 1063","2011-12-10","https://www.en-net.org/question/579.aspx",15772,8,15773,8,15774,8,15774,8,15774,8,15774,8,15774,8,15774,8,15774,8,15774,8,15774,8,15774,8,15774,8
"Management of wasting/acute malnutrition","How to treat SAM patients with CHD or renal diseases?","Tamsin","2014-08-26","https://www.en-net.org/question/1458.aspx",9297,0,9297,0,9297,0,9297,0,9298,0,9298,0,9298,0,9298,0,9298,0,9298,0,9298,0,9298,0,9298,0
"Management of wasting/acute malnutrition","I'm looking for assessment tools for evaluating an SC?","Colleen Thomas","2020-04-08","https://www.en-net.org/question/3938.aspx",5168,2,5168,2,5168,2,5168,2,5168,2,5168,2,5168,2,5168,2,5168,2,5168,2,5168,2,5168,2,5168,2
"Management of wasting/acute malnutrition","iCCM and acute malnutrition","Kris","2015-06-25","https://www.en-net.org/question/1807.aspx",10779,4,10779,4,10779,4,10779,4,10779,4,10779,4,10779,4,10779,4,10780,4,10780,4,10780,4,10780,4,10780,4
"Management of wasting/acute malnutrition","Ideas to prevent Mothers from starving their children in order to benefit from the nutritional treatment","Alexandra Rutishauser-Perera","2012-05-07","https://www.en-net.org/question/717.aspx",11533,19,11534,19,11535,19,11536,19,11536,19,11537,19,11538,19,11538,19,11538,19,11538,19,11538,19,11538,19,11538,19
"Management of wasting/acute malnutrition","Impact of acute undernutrition on stunting","Anonymous 1464","2012-06-07","https://www.en-net.org/question/750.aspx",10289,2,10289,2,10289,2,10289,2,10289,2,10289,2,10289,2,10289,2,10289,2,10289,2,10289,2,10289,2,10291,2
