"Theme","Topic","Author","Posted","Link","Views_20210605_010039","Replies_20210605_010039","Views_20210605_030845","Replies_20210605_030845","Views_20210605_051257","Replies_20210605_051257","Views_20210605_065023","Replies_20210605_065023","Views_20210605_075303","Replies_20210605_075303","Views_20210605_084302","Replies_20210605_084302","Views_20210605_094049","Replies_20210605_094049","Views_20210605_104526","Replies_20210605_104526","Views_20210605_114346","Replies_20210605_114346","Views_20210605_124215","Replies_20210605_124215","Views_20210605_140358","Replies_20210605_140358","Views_20210605_144425","Replies_20210605_144425","Views_20210605_152228","Replies_20210605_152228","Views_20210605_164751","Replies_20210605_164751","Views_20210605_182339","Replies_20210605_182339","Views_20210605_195607","Replies_20210605_195607","Views_20210605_202745","Replies_20210605_202745","Views_20210605_212104","Replies_20210605_212104","Views_20210605_222402","Replies_20210605_222402","Views_20210605_232703","Replies_20210605_232703"
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Please fill out this short survey on MAMI and its implementation in your country!","Tabitha van Immerzeel","2021-05-10","https://www.en-net.org/question/4291.aspx",141,0,142,0,142,0,142,0,142,0,142,0,142,0,142,0,142,0,143,0,143,0,143,0,143,0,144,0,144,0,144,0,144,0,144,0,144,0,144,0
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Re: MAMI (Management of Acute Malnutrition in Infants <6 months) review / “Story of Change”","Louise Allen","2016-07-22","https://www.en-net.org/question/2562.aspx",4762,0,4765,0,4765,0,4766,0,4766,0,4766,0,4766,0,4766,0,4766,0,4766,0,4766,0,4766,0,4766,0,4766,0,4766,0,4766,0,4766,0,4766,0,4766,0,4766,0
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Recording low birth weight and considering it in SAM diagnosis of infants under 6 months","Tamsin Walters","2014-04-09","https://www.en-net.org/question/1339.aspx",6393,6,6395,6,6395,6,6395,6,6395,6,6395,6,6395,6,6395,6,6395,6,6395,6,6395,6,6395,6,6395,6,6395,6,6396,6,6396,6,6396,6,6396,6,6396,6,6396,6
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Reminder: MAMI country-level stakeholder survey closes 7th June!","Tabitha van Immerzeel","2021-06-02","https://www.en-net.org/question/4315.aspx",47,1,48,1,48,1,50,1,50,1,50,1,50,1,50,1,51,1,52,1,52,1,52,1,52,1,53,1,54,1,54,1,54,1,54,1,55,1,55,1
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Request for information on the MAMI approach","Andrianarivo Andriamisaina Toky Tsilavina","2021-05-12","https://www.en-net.org/question/4295.aspx",256,1,257,1,257,1,257,1,258,1,258,1,258,1,258,1,258,1,258,1,258,1,258,1,258,1,258,1,259,1,259,1,259,1,259,1,259,1,259,1
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","ReSoMaL (Rehydration Solution for Malnutrition) for children under 6 months  with severe acute malnutrition","Boukary SORGHO","2016-08-22","https://www.en-net.org/question/2603.aspx",9737,7,9738,7,9739,7,9739,7,9739,7,9739,7,9739,7,9739,7,9739,7,9739,7,9739,7,9739,7,9739,7,9739,7,9739,7,9739,7,9740,7,9741,7,9741,7,9741,7
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Resources for management of acute malnutrition in infants less than 6 months","Tamsin Walters","2014-04-03","https://www.en-net.org/question/1327.aspx",6046,1,6047,1,6047,1,6048,1,6048,1,6048,1,6048,1,6048,1,6048,1,6048,1,6048,1,6048,1,6048,1,6048,1,6048,1,6048,1,6048,1,6048,1,6048,1,6048,1
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Review of national guidelines","Tamsin Walters","2015-03-04","https://www.en-net.org/question/1642.aspx",5369,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5370,1,5371,1,5371,1,5371,1
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","screening criteria for Low birth weight children in malnutrition","Anonymous 3944","2016-09-25","https://www.en-net.org/question/2653.aspx",5609,6,5610,6,5610,6,5610,6,5610,6,5610,6,5610,6,5612,6,5612,6,5612,6,5612,6,5612,6,5612,6,5612,6,5612,6,5613,6,5614,6,5614,6,5614,6,5614,6
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Seeking any evidence/experience of using RUTF to manage wasting in infants <6 months","Tamsin Walters","2020-10-21","https://www.en-net.org/question/4111.aspx",554,0,555,0,555,0,555,0,555,0,555,0,555,0,555,0,555,0,555,0,555,0,555,0,555,0,555,0,555,0,555,0,555,0,555,0,555,0,555,0
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Seeking feedback on the MAMI Support Actions Booklet and the Counselling Cards","Linda Shaker Berbari","2021-01-26","https://www.en-net.org/question/4187.aspx",465,0,466,0,466,0,466,0,466,0,466,0,466,0,466,0,466,0,466,0,466,0,466,0,466,0,466,0,466,0,466,0,466,0,466,0,466,0,466,0
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","treatment of SAM in 2 month old","Suzanne Fuhrman","2014-05-22","https://www.en-net.org/question/1378.aspx",6718,6,6719,6,6719,6,6720,6,6720,6,6720,6,6720,6,6720,6,6720,6,6720,6,6720,6,6720,6,6720,6,6720,6,6720,6,6720,6,6720,6,6720,6,6720,6,6720,6
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Un seminario web sobre programación para el Manejo de madres y niños/as en riesgo menores de 6 meses (MAMI).","Rita Abi Akar","2020-05-12","https://www.en-net.org/question/3981.aspx",1079,0,1081,0,1083,0,1084,0,1084,0,1084,0,1084,0,1084,0,1084,0,1084,0,1084,0,1084,0,1084,0,1084,0,1084,0,1084,0,1084,0,1084,0,1084,0,1084,0
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Webinar on the management of at-risk mothers and infants under 6 months in the community","Alice Burrell - MAMI Advisor, TST of GNC TA & Save the Children","2020-03-25","https://www.en-net.org/question/3903.aspx",1205,1,1206,1,1206,1,1207,1,1207,1,1207,1,1208,1,1208,1,1208,1,1208,1,1208,1,1208,1,1208,1,1208,1,1208,1,1208,1,1208,1,1208,1,1208,1,1208,1
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Which quantity of infant formula for SAM <6m?","Nathalie AVRIL","2015-07-23","https://www.en-net.org/question/1840.aspx",6529,3,6530,3,6531,3,6531,3,6531,3,6531,3,6531,3,6531,3,6531,3,6531,3,6531,3,6531,3,6531,3,6531,3,6531,3,6531,3,6531,3,6531,3,6531,3,6531,3
"Management of wasting/acute malnutrition","'homemade' F75 - supplement of folic acid?","Sunniva N.","2016-03-03","https://www.en-net.org/question/2383.aspx",5003,2,5006,2,5006,2,5006,2,5006,2,5007,2,5008,2,5008,2,5008,2,5008,2,5008,2,5008,2,5008,2,5008,2,5008,2,5008,2,5008,2,5008,2,5008,2,5008,2
"Management of wasting/acute malnutrition","2018 UNICEF NutriDash data added to the State of Acute Malnutrition website","Abhilasha (Vini) Vaid","2020-04-20","https://www.en-net.org/question/3951.aspx",1175,0,1176,0,1176,0,1176,0,1176,0,1176,0,1176,0,1176,0,1176,0,1176,0,1176,0,1176,0,1177,0,1178,0,1178,0,1178,0,1179,0,1180,0,1180,0,1180,0
"Management of wasting/acute malnutrition","5 star enriched porridge","Anonymous 10291","2018-01-16","https://www.en-net.org/question/3190.aspx",3657,0,3658,0,3658,0,3658,0,3658,0,3658,0,3658,0,3659,0,3659,0,3659,0,3661,0,3661,0,3661,0,3661,0,3661,0,3661,0,3661,0,3661,0,3661,0,3661,0
"Management of wasting/acute malnutrition","A COMPLICATED CASE OF KWASHIORKAR+ NEPHRITIS","Kiran Deshpande Shukla","2012-03-02","https://www.en-net.org/question/664.aspx",5713,9,5714,9,5714,9,5714,9,5714,9,5714,9,5714,9,5714,9,5714,9,5714,9,5714,9,5714,9,5714,9,5714,9,5714,9,5714,9,5714,9,5714,9,5714,9,5714,9
"Management of wasting/acute malnutrition","A new publication on efficacy of RUTF reduced dose in Burkina in PLoS Med","Cécile Salpéteur","2019-09-06","https://www.en-net.org/question/3751.aspx",1738,2,1740,2,1740,2,1740,2,1740,2,1740,2,1740,2,1741,2,1741,2,1741,2,1741,2,1741,2,1741,2,1741,2,1741,2,1741,2,1741,2,1741,2,1741,2,1741,2
"Management of wasting/acute malnutrition","Abdominal enlargement for SAM patients treated in ITC","Anonymous 2408","2015-11-17","https://www.en-net.org/question/2268.aspx",4862,1,4863,1,4863,1,4863,1,4863,1,4863,1,4863,1,4863,1,4864,1,4864,1,4864,1,4864,1,4864,1,4864,1,4864,1,4864,1,4864,1,4864,1,4864,1,4864,1
"Management of wasting/acute malnutrition","academic research topic","Alexander","2012-05-19","https://www.en-net.org/question/737.aspx",4797,1,4798,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1,4799,1
"Management of wasting/acute malnutrition","Acceptable length of stay in TSFP","desta zeweldi","2017-03-29","https://www.en-net.org/question/2869.aspx",4623,1,4624,1,4624,1,4624,1,4624,1,4624,1,4624,1,4625,1,4626,1,4626,1,4627,1,4627,1,4628,1,4628,1,4628,1,4628,1,4629,1,4629,1,4629,1,4629,1
"Management of wasting/acute malnutrition","Acute malnutrition in Rural Communities of sub-Saharan Africa","Hannah Gibson","2021-05-24","https://www.en-net.org/question/4306.aspx",107,0,108,0,108,0,108,0,108,0,108,0,108,0,109,0,109,0,109,0,110,0,110,0,110,0,110,0,110,0,110,0,110,0,110,0,110,0,111,0
"Management of wasting/acute malnutrition","Acute malnutrition latest guidlines","Anonymous 2506","2014-04-20","https://www.en-net.org/question/1347.aspx",5533,4,5534,4,5534,4,5534,4,5534,4,5534,4,5534,4,5534,4,5534,4,5534,4,5534,4,5534,4,5534,4,5534,4,5534,4,5534,4,5534,4,5535,4,5535,4,5535,4
"Management of wasting/acute malnutrition","Acute phase and HIV","DIALLO","2019-02-27","https://www.en-net.org/question/3574.aspx",1495,0,1496,0,1496,0,1496,0,1496,0,1496,0,1496,0,1496,0,1496,0,1496,0,1496,0,1496,0,1496,0,1496,0,1496,0,1496,0,1496,0,1496,0,1496,0,1496,0
"Management of wasting/acute malnutrition","adding skim milk powder to local food mix in community settlings","Anonymous 2180","2013-09-26","https://www.en-net.org/question/1149.aspx",5158,1,5159,1,5159,1,5159,1,5159,1,5159,1,5159,1,5159,1,5159,1,5159,1,5159,1,5159,1,5159,1,5159,1,5159,1,5159,1,5159,1,5159,1,5159,1,5159,1
"Management of wasting/acute malnutrition","Administering Folic Acid for MAM children with Anemia","Anonymous 4219","2018-01-07","https://www.en-net.org/question/3182.aspx",3430,2,3431,2,3431,2,3431,2,3431,2,3431,2,3431,2,3431,2,3431,2,3431,2,3431,2,3431,2,3431,2,3431,2,3431,2,3431,2,3431,2,3431,2,3431,2,3431,2
"Management of wasting/acute malnutrition","Administration of zinc tablets to severely malnourished children","Kristyn","2014-06-26","https://www.en-net.org/question/1404.aspx",5033,1,5034,1,5034,1,5034,1,5034,1,5034,1,5034,1,5034,1,5034,1,5034,1,5034,1,5034,1,5034,1,5035,1,5035,1,5035,1,5035,1,5035,1,5035,1,5035,1
"Management of wasting/acute malnutrition","Admission and discharge criteria for children with MAM","Sophiya Uprety","2013-05-14","https://www.en-net.org/question/1041.aspx",8833,4,8834,4,8834,4,8834,4,8834,4,8834,4,8834,4,8834,4,8834,4,8835,4,8835,4,8835,4,8835,4,8835,4,8835,4,8835,4,8835,4,8835,4,8835,4,8835,4
"Management of wasting/acute malnutrition","Admission criteria MUAC under 115 mm and RUTF shorfall in SC nutrition program in Burkina","Jean NADEMBEGA","2011-07-21","https://www.en-net.org/question/490.aspx",5751,2,5753,2,5753,2,5753,2,5753,2,5753,2,5753,2,5753,2,5753,2,5753,2,5753,2,5753,2,5753,2,5753,2,5753,2,5753,2,5753,2,5753,2,5753,2,5753,2
"Management of wasting/acute malnutrition","Admission of children 5 to 10 years - criteria to use in famine situation","Erin McCloskey-Rebelo","2011-09-02","https://www.en-net.org/question/522.aspx",6778,2,6779,2,6780,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2,6781,2
"Management of wasting/acute malnutrition","Affect of untreated MAM on SAM","Anonymous 3258","2016-11-07","https://www.en-net.org/question/2718.aspx",4040,0,4041,0,4041,0,4041,0,4041,0,4041,0,4042,0,4042,0,4042,0,4042,0,4042,0,4042,0,4042,0,4042,0,4042,0,4042,0,4042,0,4042,0,4042,0,4042,0
"Management of wasting/acute malnutrition","ALIMA's guidelines for implementing Mother MUAC/PB meres","Kevin PHELAN","2016-07-26","https://www.en-net.org/question/2566.aspx",4938,3,4939,3,4939,3,4939,3,4939,3,4939,3,4939,3,4939,3,4941,3,4941,3,4941,3,4941,3,4941,3,4941,3,4941,3,4942,3,4942,3,4943,3,4943,3,4943,3
"Management of wasting/acute malnutrition","Allergic Reactions to RUTF","Andrew","2019-04-23","https://www.en-net.org/question/3627.aspx",2329,6,2330,6,2330,6,2330,6,2330,6,2332,6,2333,6,2333,6,2334,6,2334,6,2335,6,2335,6,2335,6,2335,6,2337,6,2337,6,2337,6,2337,6,2338,6,2338,6
"Management of wasting/acute malnutrition","Alternative forms in which to administer RUTF","Spencer Rivadeneira","2018-11-13","https://www.en-net.org/question/3487.aspx",2173,4,2174,4,2174,4,2174,4,2174,4,2174,4,2174,4,2174,4,2174,4,2174,4,2174,4,2174,4,2174,4,2174,4,2174,4,2175,4,2175,4,2175,4,2175,4,2175,4
"Management of wasting/acute malnutrition","Ambulatory Therapautic Feeding Centre","Melaku Begashaw","2012-04-30","https://www.en-net.org/question/703.aspx",5726,2,5727,2,5727,2,5727,2,5727,2,5727,2,5727,2,5727,2,5727,2,5727,2,5727,2,5727,2,5727,2,5727,2,5727,2,5727,2,5727,2,5727,2,5727,2,5727,2
"Management of wasting/acute malnutrition","Amodiaquine and severely malnourish child","Chantal Autotte Bouchard","2013-05-17","https://www.en-net.org/question/1043.aspx",5754,6,5755,6,5755,6,5755,6,5755,6,5755,6,5755,6,5755,6,5755,6,5755,6,5755,6,5755,6,5755,6,5755,6,5755,6,5755,6,5755,6,5755,6,5755,6,5755,6
"Management of wasting/acute malnutrition","Amount of ReSoMal to be given per loose stool","Anonymous 390","2010-11-30","https://www.en-net.org/question/306.aspx",4793,0,4794,0,4794,0,4795,0,4795,0,4795,0,4795,0,4795,0,4795,0,4795,0,4795,0,4796,0,4796,0,4796,0,4796,0,4796,0,4796,0,4796,0,4797,0,4797,0
"Management of wasting/acute malnutrition","AMOXICILINA DE RUTINA EN SAM EN NIÑOS TRATADOS EN CENTROS DE RECUPERACION NUTRICIONAL","Spencer Rivadeneira","2018-11-15","https://www.en-net.org/question/3489.aspx",2126,3,2127,3,2127,3,2127,3,2127,3,2127,3,2127,3,2127,3,2127,3,2127,3,2127,3,2127,3,2127,3,2127,3,2127,3,2127,3,2127,3,2127,3,2127,3,2127,3
"Management of wasting/acute malnutrition","Amoxicillin first line antibiotic","Syed Raza Shah","2015-10-17","https://www.en-net.org/question/2219.aspx",6959,7,6960,7,6961,7,6961,7,6961,7,6961,7,6961,7,6961,7,6961,7,6961,7,6961,7,6961,7,6961,7,6962,7,6962,7,6962,7,6962,7,6962,7,6962,7,6962,7
"Management of wasting/acute malnutrition","An INGO directly working with the  district MoH as its implementing partner to run CMAM program for whole of the district","Dr. Kamal Raj","2014-01-03","https://www.en-net.org/question/1235.aspx",4583,0,4584,0,4584,0,4584,0,4584,0,4584,0,4584,0,4584,0,4584,0,4584,0,4584,0,4584,0,4585,0,4585,0,4585,0,4585,0,4585,0,4585,0,4585,0,4585,0
"Management of wasting/acute malnutrition","Analysis of GAM : SAM ratios","Rogers Wanyama","2011-06-22","https://www.en-net.org/question/471.aspx",5038,0,5039,0,5039,0,5039,0,5039,0,5039,0,5039,0,5039,0,5039,0,5039,0,5039,0,5039,0,5039,0,5039,0,5039,0,5039,0,5039,0,5040,0,5040,0,5040,0
"Management of wasting/acute malnutrition","Announcement: Release of CMAM Costing Tool","Dorothy Mora","2011-03-01","https://www.en-net.org/question/361.aspx",6826,2,6827,2,6827,2,6827,2,6828,2,6828,2,6828,2,6828,2,6829,2,6829,2,6829,2,6829,2,6829,2,6829,2,6829,2,6829,2,6829,2,6829,2,6829,2,6829,2
"Management of wasting/acute malnutrition","antipyretics for children with SAM?","Indi Trehan","2017-04-08","https://www.en-net.org/question/2887.aspx",7123,7,7124,7,7124,7,7124,7,7124,7,7124,7,7124,7,7124,7,7124,7,7125,7,7125,7,7125,7,7125,7,7125,7,7126,7,7126,7,7126,7,7126,7,7126,7,7126,7
"Management of wasting/acute malnutrition","Any agreed on protocols for use of Plumpy Doz for treatment of moderate acute malnutrition?","Wendy Dyment","2010-03-15","https://www.en-net.org/question/192.aspx",6708,6,6709,6,6709,6,6710,6,6710,6,6710,6,6710,6,6710,6,6710,6,6710,6,6711,6,6711,6,6711,6,6711,6,6711,6,6712,6,6712,6,6712,6,6712,6,6712,6
"Management of wasting/acute malnutrition","Any available studies on refugee population","Alexander","2016-09-02","https://www.en-net.org/question/2618.aspx",4469,1,4471,1,4471,1,4471,1,4471,1,4471,1,4471,1,4471,1,4471,1,4471,1,4471,1,4471,1,4471,1,4471,1,4471,1,4471,1,4471,1,4471,1,4471,1,4471,1
"Management of wasting/acute malnutrition","Any new global recommendations planned for most effective antibiotics for SAM with complications?","Wendy Dyment","2015-10-14","https://www.en-net.org/question/2215.aspx",4685,0,4687,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0
"Management of wasting/acute malnutrition","Any protocols or training materials relating to PLW programming","Emily Hockenhull","2021-01-07","https://www.en-net.org/question/4175.aspx",585,2,586,2,586,2,586,2,586,2,586,2,586,2,586,2,586,2,586,2,586,2,586,2,586,2,586,2,586,2,586,2,586,2,586,2,586,2,586,2
"Management of wasting/acute malnutrition","Anyone heard of Xango?","Eric S. Anderson","2011-08-14","https://www.en-net.org/question/511.aspx",7051,3,7054,3,7055,3,7056,3,7056,3,7056,3,7056,3,7056,3,7056,3,7056,3,7056,3,7056,3,7056,3,7057,3,7057,3,7057,3,7057,3,7057,3,7057,3,7057,3
"Management of wasting/acute malnutrition","App or programme to calculate weight gain (g/kg/day) at each OTP visit","Kirrily de Polnay","2020-09-21","https://www.en-net.org/question/4088.aspx",1258,6,1259,6,1261,6,1261,6,1261,6,1261,6,1261,6,1263,6,1264,6,1264,6,1264,6,1264,6,1264,6,1264,6,1264,6,1265,6,1265,6,1265,6,1265,6,1265,6
"Management of wasting/acute malnutrition","Approvisionnement en Plumpy Nut","David Dawson","2017-07-18","https://www.en-net.org/question/2991.aspx",3658,1,3659,1,3659,1,3659,1,3659,1,3659,1,3659,1,3659,1,3659,1,3659,1,3659,1,3659,1,3659,1,3659,1,3660,1,3660,1,3660,1,3660,1,3660,1,3660,1
"Management of wasting/acute malnutrition","Are diarrheal diseases common in the communities where there is nutritional intervention?","Tammam Ahmed","2015-07-28","https://www.en-net.org/question/1844.aspx",4408,0,4409,0,4409,0,4409,0,4409,0,4409,0,4409,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0,4411,0
"Management of wasting/acute malnutrition","Are plumpy doz and supplementary plumpy good enough?","Anonymous 432","2010-12-03","https://www.en-net.org/question/309.aspx",5510,2,5511,2,5511,2,5511,2,5511,2,5512,2,5512,2,5512,2,5512,2,5512,2,5512,2,5512,2,5512,2,5512,2,5512,2,5512,2,5512,2,5512,2,5512,2,5512,2
"Management of wasting/acute malnutrition","Assistance with design of a supplementary food for pregnant women in Bangladesh","Tamsin Walters","2012-09-27","https://www.en-net.org/question/858.aspx",6008,2,6009,2,6009,2,6009,2,6009,2,6009,2,6009,2,6009,2,6009,2,6010,2,6010,2,6010,2,6010,2,6010,2,6010,2,6010,2,6010,2,6010,2,6010,2,6010,2
"Management of wasting/acute malnutrition","Association between treatment outcome and length of stay","Anonymous 3800","2019-06-05","https://www.en-net.org/question/3682.aspx",1598,3,1599,3,1599,3,1599,3,1599,3,1599,3,1599,3,1599,3,1599,3,1599,3,1599,3,1599,3,1599,3,1599,3,1599,3,1599,3,1599,3,1599,3,1599,3,1599,3
"Management of wasting/acute malnutrition","Average length of stay in Stabilization Center","Njeri Waigwa","2017-05-03","https://www.en-net.org/question/2913.aspx",5012,3,5013,3,5015,3,5015,3,5017,3,5018,3,5018,3,5018,3,5018,3,5019,3,5019,3,5019,3,5019,3,5020,3,5021,3,5021,3,5021,3,5021,3,5021,3,5021,3
"Management of wasting/acute malnutrition","behaviour change","Anonymous 660","2011-08-02","https://www.en-net.org/question/500.aspx",4828,1,4829,1,4829,1,4829,1,4829,1,4829,1,4829,1,4829,1,4829,1,4829,1,4829,1,4829,1,4829,1,4829,1,4829,1,4829,1,4829,1,4829,1,4829,1,4829,1
"Management of wasting/acute malnutrition","Beneficiary calculation for multiple years","Sanne Bakker","2014-08-19","https://www.en-net.org/question/1451.aspx",5112,3,5114,3,5114,3,5115,3,5115,3,5115,3,5115,3,5115,3,5115,3,5115,3,5115,3,5115,3,5115,3,5115,3,5115,3,5115,3,5115,3,5115,3,5116,3,5116,3
"Management of wasting/acute malnutrition","Biomarkers for Acute MN","Hatty Barthorp","2016-11-08","https://www.en-net.org/question/2721.aspx",4428,0,4429,0,4429,0,4429,0,4429,0,4429,0,4429,0,4429,0,4429,0,4429,0,4429,0,4429,0,4429,0,4430,0,4430,0,4430,0,4430,0,4431,0,4431,0,4431,0
"Management of wasting/acute malnutrition","Biometric Registration in CMAM","Anonymous 3190","2019-03-18","https://www.en-net.org/question/3597.aspx",1626,0,1627,0,1627,0,1627,0,1627,0,1627,0,1627,0,1627,0,1627,0,1627,0,1627,0,1627,0,1627,0,1627,0,1627,0,1627,0,1627,0,1627,0,1627,0,1627,0
"Management of wasting/acute malnutrition","Blanket Supplementary Feeding Program(BSFP) Does it need anthropometric measurements?","Tammam Ahmed","2016-03-17","https://www.en-net.org/question/2408.aspx",21806,17,21807,17,21808,17,21809,17,21812,17,21813,17,21814,17,21815,17,21815,17,21815,17,21816,17,21816,17,21816,17,21816,17,21816,17,21816,17,21816,17,21818,17,21818,17,21818,17
"Management of wasting/acute malnutrition","Blanket Supplementary Feeding Programs","Anonymous 184","2010-09-02","https://www.en-net.org/question/254.aspx",14150,4,14151,4,14151,4,14151,4,14151,4,14151,4,14152,4,14152,4,14152,4,14152,4,14152,4,14152,4,14152,4,14152,4,14152,4,14152,4,14152,4,14152,4,14153,4,14153,4
"Management of wasting/acute malnutrition","Body composition to measure malnutrition","Iratxe Ciriza","2014-08-09","https://www.en-net.org/question/1442.aspx",5645,6,5646,6,5646,6,5646,6,5647,6,5648,6,5648,6,5648,6,5648,6,5648,6,5648,6,5648,6,5648,6,5648,6,5648,6,5648,6,5648,6,5648,6,5648,6,5648,6
"Management of wasting/acute malnutrition","Bonjour. Je suis nutritionniste exerçant au Cameroun et j'aimerais avoir le protocole nationale de prise en charge de la malnutrition aiguë au Cameroun, cela m'aiderais dans mon travail. Voici mon email poueneyoungaem@yahoo.fr. merci d'avance","Pouene","2020-02-05","https://www.en-net.org/question/3845.aspx",1237,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0
"Management of wasting/acute malnutrition","Borderline MUAC and Z-score measurements","Martin Kumbe","2012-02-16","https://www.en-net.org/question/649.aspx",7982,9,7983,9,7983,9,7984,9,7984,9,7984,9,7984,9,7984,9,7984,9,7984,9,7984,9,7984,9,7984,9,7984,9,7984,9,7985,9,7985,9,7985,9,7985,9,7985,9
"Management of wasting/acute malnutrition","BP-5 for TSFP","Anonymous 81","2010-11-30","https://www.en-net.org/question/304.aspx",5291,1,5292,1,5292,1,5292,1,5292,1,5292,1,5292,1,5292,1,5292,1,5292,1,5292,1,5293,1,5293,1,5294,1,5294,1,5295,1,5295,1,5295,1,5295,1,5295,1
"Management of wasting/acute malnutrition","BP5 or NRG?","Victoria Sibson","2011-09-01","https://www.en-net.org/question/521.aspx",5295,0,5296,0,5296,0,5296,0,5296,0,5296,0,5296,0,5296,0,5296,0,5296,0,5296,0,5296,0,5296,0,5296,0,5296,0,5296,0,5296,0,5296,0,5296,0,5296,0
"Management of wasting/acute malnutrition","Brachial perimeter - variation","Caroline André","2018-11-22","https://www.en-net.org/question/3495.aspx",2103,3,2104,3,2104,3,2106,3,2106,3,2107,3,2107,3,2108,3,2108,3,2108,3,2108,3,2108,3,2108,3,2108,3,2108,3,2108,3,2108,3,2108,3,2108,3,2108,3
"Management of wasting/acute malnutrition","Break of international supply chain in F100, North_West Nigeria","Coulibaly Zana","2021-02-04","https://www.en-net.org/question/4197.aspx",467,3,468,3,468,3,468,3,468,3,468,3,468,3,468,3,468,3,468,3,468,3,468,3,468,3,468,3,468,3,468,3,468,3,468,3,468,3,469,3
"Management of wasting/acute malnutrition","Calculating caseloads-cmam=SAM/or MAM- need for clarification-part of the formula","Cornelia Wakhanu","2013-10-10","https://www.en-net.org/question/1169.aspx",19310,17,19311,17,19311,17,19312,17,19312,17,19312,17,19312,17,19312,17,19312,17,19312,17,19313,17,19314,17,19314,17,19314,17,19314,17,19314,17,19315,17,19315,17,19315,17,19315,17
"Management of wasting/acute malnutrition","Calculating cost of CMAM","Anonymous 81","2009-03-07","https://www.en-net.org/question/58.aspx",7049,2,7050,2,7050,2,7050,2,7050,2,7050,2,7050,2,7050,2,7050,2,7050,2,7050,2,7050,2,7052,2,7052,2,7052,2,7052,2,7052,2,7052,2,7052,2,7052,2
"Management of wasting/acute malnutrition","Calculating estimated TSFP food commodities needed","Anonymous 81","2013-01-14","https://www.en-net.org/question/940.aspx",8746,11,8747,11,8747,11,8747,11,8747,11,8747,11,8747,11,8747,11,8747,11,8747,11,8749,11,8749,11,8749,11,8749,11,8749,11,8749,11,8749,11,8749,11,8750,11,8750,11
"Management of wasting/acute malnutrition","Calculating expected number of MAM Children with medical Complication","Sinksar","2018-01-23","https://www.en-net.org/question/3201.aspx",2948,0,2949,0,2949,0,2950,0,2950,0,2950,0,2950,0,2950,0,2950,0,2950,0,2950,0,2950,0,2950,0,2950,0,2950,0,2950,0,2950,0,2950,0,2950,0,2950,0
"Management of wasting/acute malnutrition","Calculating Pregnant and Lactating Women To Target in Supplementary Feeding Program","Anonymous 422","2014-12-22","https://www.en-net.org/question/1580.aspx",8285,3,8286,3,8287,3,8288,3,8288,3,8288,3,8288,3,8288,3,8288,3,8288,3,8288,3,8288,3,8288,3,8288,3,8288,3,8288,3,8288,3,8288,3,8288,3,8288,3
"Management of wasting/acute malnutrition","Calculation of MAM children from 6-23 months age group","Muhammad Khan","2015-05-03","https://www.en-net.org/question/1707.aspx",5643,1,5644,1,5644,1,5644,1,5644,1,5644,1,5644,1,5644,1,5644,1,5644,1,5644,1,5644,1,5644,1,5645,1,5645,1,5645,1,5645,1,5645,1,5645,1,5645,1
"Management of wasting/acute malnutrition","Calculation of weight gain in CMAM","Charulatha Banerjee","2014-07-17","https://www.en-net.org/question/1420.aspx",10362,10,10363,10,10363,10,10365,10,10366,10,10366,10,10366,10,10366,10,10366,10,10366,10,10366,10,10367,10,10367,10,10369,10,10369,10,10370,10,10370,10,10370,10,10370,10,10370,10
