"Theme","Topic","Author","Posted","Link","Views_20231114_004629","Replies_20231114_004629","Views_20231114_015615","Replies_20231114_015615","Views_20231114_022927","Replies_20231114_022927","Views_20231114_031733","Replies_20231114_031733","Views_20231114_041831","Replies_20231114_041831","Views_20231114_051620","Replies_20231114_051620","Views_20231114_062134","Replies_20231114_062134","Views_20231114_071711","Replies_20231114_071711","Views_20231114_081915","Replies_20231114_081915","Views_20231114_091740","Replies_20231114_091740","Views_20231114_101853","Replies_20231114_101853","Views_20231114_111551","Replies_20231114_111551","Views_20231114_122527","Replies_20231114_122527","Views_20231114_131930","Replies_20231114_131930","Views_20231114_141659","Replies_20231114_141659","Views_20231114_152008","Replies_20231114_152008","Views_20231114_161813","Replies_20231114_161813","Views_20231114_171714","Replies_20231114_171714","Views_20231114_191419","Replies_20231114_191419","Views_20231114_201833","Replies_20231114_201833"
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Nutritional rehabilitation of  MAM infants under 6 months admitted with an illness","Martha","2016-08-02","https://www.en-net.org/question/2580.aspx",9531,1,9531,1,9531,1,9531,1,9532,1,9532,1,9532,1,9532,1,9532,1,9532,1,9532,1,9532,1,9532,1,9532,1,9532,1,9532,1,9532,1,9532,1,9532,1,9532,1
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Perceptions of SAM treatment amongst infants under 6 months","Marie McGrath","2016-05-26","https://www.en-net.org/question/2501.aspx",10553,8,10553,8,10553,8,10553,8,10554,8,10554,8,10554,8,10554,8,10554,8,10554,8,10554,8,10554,8,10554,8,10554,8,10554,8,10554,8,10554,8,10554,8,10556,8,10556,8
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Please fill out this short survey on MAMI and its implementation in your country!","Tabitha van Immerzeel","2021-05-10","https://www.en-net.org/question/4291.aspx",4437,0,4437,0,4437,0,4437,0,4437,0,4438,0,4438,0,4438,0,4438,0,4438,0,4438,0,4438,0,4438,0,4438,0,4438,0,4438,0,4438,0,4438,0,4438,0,4438,0
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Quality of follow up for small and nutritionally vulnerable <6M.","Maha Basodan","2021-11-02","https://www.en-net.org/question/4433.aspx",4439,5,4439,5,4439,5,4439,5,4439,5,4440,5,4440,5,4440,5,4440,5,4440,5,4440,5,4440,5,4440,5,4440,5,4440,5,4440,5,4440,5,4440,5,4440,5,4440,5
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Re: MAMI (Management of Acute Malnutrition in Infants <6 months) review / “Story of Change”","Louise Allen","2016-07-22","https://www.en-net.org/question/2562.aspx",9422,0,9422,0,9422,0,9422,0,9423,0,9423,0,9423,0,9423,0,9423,0,9423,0,9423,0,9423,0,9423,0,9423,0,9423,0,9423,0,9423,0,9423,0,9423,0,9423,0
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Recording low birth weight and considering it in SAM diagnosis of infants under 6 months","Tamsin","2014-04-09","https://www.en-net.org/question/1339.aspx",11413,6,11413,6,11413,6,11414,6,11414,6,11414,6,11414,6,11414,6,11414,6,11414,6,11414,6,11414,6,11414,6,11414,6,11414,6,11414,6,11416,6,11416,6,11416,6,11416,6
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Reminder: MAMI country-level stakeholder survey closes 7th June!","Tabitha van Immerzeel","2021-06-02","https://www.en-net.org/question/4315.aspx",4369,1,4369,1,4369,1,4369,1,4369,1,4370,1,4370,1,4370,1,4370,1,4370,1,4370,1,4370,1,4370,1,4370,1,4370,1,4370,1,4370,1,4370,1,4370,1,4370,1
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Request for information on the MAMI approach","Andrianarivo Andriamisaina Toky Tsilavina","2021-05-12","https://www.en-net.org/question/4295.aspx",4854,1,4854,1,4854,1,4854,1,4854,1,4855,1,4855,1,4855,1,4855,1,4855,1,4855,1,4855,1,4855,1,4855,1,4855,1,4855,1,4855,1,4855,1,4855,1,4855,1
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","ReSoMaL (Rehydration Solution for Malnutrition) for children under 6 months  with severe acute malnutrition","Boukary SORGHO","2016-08-22","https://www.en-net.org/question/2603.aspx",17859,9,17859,9,17859,9,17860,9,17862,9,17862,9,17862,9,17864,9,17866,9,17867,9,17867,9,17867,9,17869,9,17869,9,17870,9,17870,9,17871,9,17872,9,17874,9,17874,9
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Resources for management of acute malnutrition in infants less than 6 months","Tamsin","2014-04-03","https://www.en-net.org/question/1327.aspx",10809,1,10809,1,10809,1,10810,1,10810,1,10810,1,10810,1,10810,1,10810,1,10810,1,10810,1,10810,1,10810,1,10810,1,10810,1,10810,1,10810,1,10810,1,10810,1,10810,1
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Review of national guidelines","Tamsin","2015-03-04","https://www.en-net.org/question/1642.aspx",9848,1,9848,1,9848,1,9848,1,9849,1,9849,1,9849,1,9849,1,9849,1,9849,1,9849,1,9849,1,9849,1,9849,1,9849,1,9849,1,9849,1,9849,1,9849,1,9849,1
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","screening criteria for Low birth weight children in malnutrition","Anonymous 3944","2016-09-25","https://www.en-net.org/question/2653.aspx",10759,6,10759,6,10759,6,10759,6,10760,6,10760,6,10761,6,10761,6,10761,6,10761,6,10761,6,10761,6,10761,6,10761,6,10762,6,10762,6,10763,6,10763,6,10763,6,10764,6
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Seeking any evidence/experience of using RUTF to manage wasting in infants <6 months","Tamsin","2020-10-21","https://www.en-net.org/question/4111.aspx",4767,0,4767,0,4767,0,4767,0,4767,0,4768,0,4768,0,4768,0,4768,0,4768,0,4768,0,4768,0,4768,0,4768,0,4768,0,4768,0,4768,0,4768,0,4768,0,4768,0
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Seeking feedback on the MAMI Support Actions Booklet and the Counselling Cards","Jodine Chase","2021-01-26","https://www.en-net.org/question/4187.aspx",4691,0,4691,0,4691,0,4691,0,4691,0,4692,0,4692,0,4692,0,4692,0,4692,0,4692,0,4692,0,4692,0,4692,0,4692,0,4692,0,4692,0,4692,0,4692,0,4692,0
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Seminar June 24: Anthropometric deficits in infants aged under six months and its associations with body composition and body proportions: Evidence from Ethiopia","Kelsey Grey","2021-06-16","https://www.en-net.org/question/4327.aspx",4576,0,4576,0,4576,0,4576,0,4576,0,4577,0,4577,0,4577,0,4577,0,4577,0,4577,0,4577,0,4577,0,4577,0,4577,0,4577,0,4577,0,4577,0,4577,0,4577,0
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Survey: Maternal mental health and MAMI","Laura Delfino","2022-08-30","https://www.en-net.org/question/4663.aspx",1375,2,1375,2,1375,2,1375,2,1375,2,1376,2,1376,2,1376,2,1376,2,1376,2,1376,2,1376,2,1376,2,1376,2,1376,2,1376,2,1376,2,1376,2,1376,2,1377,2
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Survey: The feasibility and acceptability of anthropometric measures to identify nutritionally at-risk small infants","Gael Cronin","2023-08-13","https://www.en-net.org/question/4923.aspx",373,0,373,0,373,0,373,0,373,0,373,0,374,0,374,0,374,0,374,0,374,0,374,0,374,0,374,0,374,0,374,0,374,0,374,0,374,0,374,0
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","treatment of SAM in 2 month old","Suzanne Fuhrman","2014-05-22","https://www.en-net.org/question/1378.aspx",12146,6,12146,6,12146,6,12147,6,12147,6,12147,6,12147,6,12149,6,12149,6,12149,6,12149,6,12149,6,12149,6,12150,6,12150,6,12150,6,12150,6,12150,6,12150,6,12150,6
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Un seminario web sobre programación para el Manejo de madres y niños/as en riesgo menores de 6 meses (MAMI).","Rita Abi Akar","2020-05-12","https://www.en-net.org/question/3981.aspx",5447,0,5447,0,5447,0,5448,0,5448,0,5449,0,5449,0,5449,0,5449,0,5449,0,5449,0,5449,0,5449,0,5449,0,5449,0,5449,0,5449,0,5449,0,5449,0,5450,0
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Under six months assessment","Anonymous_A_W_40","2022-02-28","https://www.en-net.org/question/4500.aspx",2763,2,2763,2,2763,2,2763,2,2763,2,2764,2,2764,2,2764,2,2764,2,2764,2,2764,2,2764,2,2764,2,2764,2,2764,2,2764,2,2764,2,2765,2,2765,2,2765,2
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Under six months management of SAM and MAM without medical complications","Anonymous_A_W_40","2022-05-11","https://www.en-net.org/question/4562.aspx",1945,21,1945,21,1945,21,1945,21,1945,21,1946,21,1946,21,1946,21,1946,21,1946,21,1946,21,1946,21,1946,21,1946,21,1946,21,1946,21,1946,21,1946,21,1946,21,1946,21
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","We want your feedback on the MAMI Care Pathway!","Kelsey Grey","2021-08-13","https://www.en-net.org/question/4375.aspx",4248,0,4248,0,4248,0,4248,0,4248,0,4249,0,4249,0,4249,0,4249,0,4249,0,4249,0,4249,0,4249,0,4249,0,4249,0,4249,0,4249,0,4249,0,4249,0,4250,0
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Webinar on the management of at-risk mothers and infants under 6 months in the community","Alice Burrell","2020-03-25","https://www.en-net.org/question/3903.aspx",5908,1,5909,1,5909,1,5909,1,5909,1,5910,1,5910,1,5910,1,5910,1,5910,1,5910,1,5910,1,5910,1,5910,1,5910,1,5910,1,5910,1,5911,1,5912,1,5913,1
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","Which quantity of infant formula for SAM <6m?","Nathalie AVRIL","2015-07-23","https://www.en-net.org/question/1840.aspx",11640,3,11640,3,11640,3,11641,3,11643,3,11643,3,11643,3,11643,3,11644,3,11644,3,11644,3,11644,3,11644,3,11644,3,11644,3,11644,3,11644,3,11644,3,11644,3,11644,3
"Management of small and nutritionally at risk infants under six months and their mothers (MAMI)","WHO & LSHTM online stakeholder consultation: core indicator set for quality of care for small or sick newborns (Fr/En)","Eleanor Rogers","2022-05-16","https://www.en-net.org/question/4565.aspx",1428,1,1428,1,1428,1,1428,1,1428,1,1429,1,1429,1,1429,1,1429,1,1429,1,1429,1,1429,1,1429,1,1429,1,1429,1,1429,1,1429,1,1429,1,1429,1,1429,1
"Management of wasting/acute malnutrition","'homemade' F75 - supplement of folic acid?","Sunniva N.","2016-03-03","https://www.en-net.org/question/2383.aspx",9706,2,9706,2,9706,2,9706,2,9707,2,9707,2,9707,2,9707,2,9707,2,9707,2,9707,2,9707,2,9707,2,9707,2,9707,2,9707,2,9707,2,9707,2,9707,2,9707,2
"Management of wasting/acute malnutrition","2018 UNICEF NutriDash data added to the State of Acute Malnutrition website","Abhilasha (Vini) Vaid","2020-04-20","https://www.en-net.org/question/3951.aspx",5766,0,5766,0,5766,0,5766,0,5766,0,5767,0,5767,0,5767,0,5767,0,5767,0,5767,0,5767,0,5767,0,5767,0,5767,0,5767,0,5767,0,5767,0,5767,0,5767,0
"Management of wasting/acute malnutrition","5 star enriched porridge","Anonymous 10291","2018-01-16","https://www.en-net.org/question/3190.aspx",8096,0,8096,0,8096,0,8096,0,8097,0,8097,0,8097,0,8097,0,8097,0,8097,0,8097,0,8097,0,8097,0,8097,0,8097,0,8098,0,8098,0,8099,0,8100,0,8100,0
"Management of wasting/acute malnutrition","A COMPLICATED CASE OF KWASHIORKAR+ NEPHRITIS","Kiran Deshpande Shukla","2012-03-02","https://www.en-net.org/question/664.aspx",10259,9,10259,9,10259,9,10259,9,10259,9,10259,9,10260,9,10260,9,10260,9,10260,9,10260,9,10260,9,10260,9,10260,9,10260,9,10263,9,10263,9,10263,9,10263,9,10263,9
"Management of wasting/acute malnutrition","a failed response to a child with severe acute malnutrition in OTP, TFC.","MOHAMMED AL-OTHMANI","2022-06-27","https://www.en-net.org/question/4602.aspx",1330,4,1331,4,1331,4,1331,4,1331,4,1332,4,1333,4,1333,4,1333,4,1333,4,1333,4,1333,4,1333,4,1333,4,1333,4,1333,4,1333,4,1333,4,1334,4,1334,4
"Management of wasting/acute malnutrition","A new publication on efficacy of RUTF reduced dose in Burkina in PLoS Med","Cecile SALPETEUR","2019-09-06","https://www.en-net.org/question/3751.aspx",6385,2,6385,2,6385,2,6385,2,6386,2,6387,2,6388,2,6388,2,6388,2,6389,2,6389,2,6389,2,6389,2,6389,2,6389,2,6389,2,6389,2,6389,2,6389,2,6389,2
"Management of wasting/acute malnutrition","A water dropper that works with reverse osmosis(RO) technology, with the aim of producing water with low sodium levels","MOHAMMED AL-OTHMANI","2023-01-25","https://www.en-net.org/question/4770.aspx",752,2,752,2,752,2,752,2,752,2,753,2,753,2,753,2,753,2,753,2,753,2,753,2,753,2,753,2,753,2,753,2,753,2,754,2,754,2,754,2
"Management of wasting/acute malnutrition","Abdominal enlargement for SAM patients treated in ITC","Anonymous 2408","2015-11-17","https://www.en-net.org/question/2268.aspx",9561,1,9561,1,9561,1,9561,1,9562,1,9562,1,9562,1,9562,1,9562,1,9562,1,9562,1,9562,1,9562,1,9562,1,9564,1,9564,1,9564,1,9564,1,9564,1,9564,1
"Management of wasting/acute malnutrition","academic research topic","Alexander","2012-05-19","https://www.en-net.org/question/737.aspx",9151,1,9151,1,9151,1,9151,1,9151,1,9151,1,9152,1,9152,1,9152,1,9152,1,9152,1,9152,1,9152,1,9152,1,9152,1,9153,1,9153,1,9154,1,9154,1,9154,1
"Management of wasting/acute malnutrition","Acceptable length of stay in TSFP","desta zeweldi","2017-03-29","https://www.en-net.org/question/2869.aspx",9845,1,9845,1,9845,1,9845,1,9846,1,9846,1,9846,1,9846,1,9846,1,9846,1,9846,1,9846,1,9846,1,9846,1,9846,1,9846,1,9846,1,9846,1,9846,1,9846,1
"Management of wasting/acute malnutrition","Acute malnutrition in Rural Communities of sub-Saharan Africa","Hannah Gibson","2021-05-24","https://www.en-net.org/question/4306.aspx",4282,0,4282,0,4282,0,4282,0,4282,0,4283,0,4283,0,4283,0,4283,0,4283,0,4283,0,4283,0,4283,0,4283,0,4283,0,4283,0,4283,0,4283,0,4283,0,4283,0
"Management of wasting/acute malnutrition","Acute malnutrition latest guidlines","Anonymous 2506","2014-04-20","https://www.en-net.org/question/1347.aspx",10140,4,10140,4,10140,4,10141,4,10141,4,10141,4,10141,4,10141,4,10141,4,10141,4,10141,4,10141,4,10141,4,10141,4,10141,4,10141,4,10141,4,10141,4,10141,4,10141,4
"Management of wasting/acute malnutrition","Acute phase and HIV","DIALLO","2019-02-27","https://www.en-net.org/question/3574.aspx",5603,0,5603,0,5603,0,5603,0,5603,0,5604,0,5604,0,5604,0,5604,0,5605,0,5605,0,5605,0,5605,0,5605,0,5605,0,5605,0,5605,0,5606,0,5606,0,5606,0
"Management of wasting/acute malnutrition","adding skim milk powder to local food mix in community settlings","Anonymous 2180","2013-09-26","https://www.en-net.org/question/1149.aspx",9686,1,9687,1,9687,1,9687,1,9688,1,9688,1,9688,1,9688,1,9688,1,9688,1,9688,1,9688,1,9688,1,9688,1,9688,1,9688,1,9689,1,9689,1,9689,1,9689,1
"Management of wasting/acute malnutrition","Administering Folic Acid for MAM children with Anemia","Anonymous 4219","2018-01-07","https://www.en-net.org/question/3182.aspx",7797,2,7798,2,7798,2,7798,2,7799,2,7799,2,7799,2,7799,2,7799,2,7799,2,7799,2,7799,2,7799,2,7799,2,7799,2,7799,2,7799,2,7800,2,7801,2,7801,2
"Management of wasting/acute malnutrition","Administration of zinc tablets to severely malnourished children","Kristyn","2014-06-26","https://www.en-net.org/question/1404.aspx",9534,1,9534,1,9534,1,9535,1,9535,1,9535,1,9535,1,9535,1,9535,1,9535,1,9536,1,9536,1,9536,1,9536,1,9536,1,9536,1,9536,1,9536,1,9536,1,9536,1
"Management of wasting/acute malnutrition","Admission and discharge criteria for children with MAM","Sophiya Uprety","2013-05-14","https://www.en-net.org/question/1041.aspx",15399,4,15399,4,15399,4,15400,4,15401,4,15401,4,15401,4,15401,4,15402,4,15402,4,15402,4,15402,4,15402,4,15402,4,15402,4,15402,4,15402,4,15402,4,15403,4,15404,4
"Management of wasting/acute malnutrition","Admission criteria MUAC under 115 mm and RUTF shorfall in SC nutrition program in Burkina","Jean NADEMBEGA","2011-07-21","https://www.en-net.org/question/490.aspx",10334,2,10334,2,10334,2,10335,2,10335,2,10336,2,10337,2,10337,2,10337,2,10337,2,10337,2,10337,2,10337,2,10337,2,10337,2,10337,2,10337,2,10337,2,10338,2,10338,2
"Management of wasting/acute malnutrition","Admission Criteria of Acute Malnutrition","Abdirahim Jama","2022-07-20","https://www.en-net.org/question/4624.aspx",2249,10,2249,10,2249,10,2249,10,2251,10,2252,10,2252,10,2252,10,2252,10,2252,10,2252,10,2252,10,2252,10,2252,10,2252,10,2252,10,2252,10,2252,10,2252,10,2252,10
"Management of wasting/acute malnutrition","Admission of children 5 to 10 years - criteria to use in famine situation","Erin McCloskey-Rebelo","2011-09-02","https://www.en-net.org/question/522.aspx",11770,2,11770,2,11770,2,11770,2,11770,2,11770,2,11771,2,11771,2,11771,2,11771,2,11771,2,11771,2,11771,2,11771,2,11771,2,11771,2,11771,2,11771,2,11772,2,11772,2
"Management of wasting/acute malnutrition","Affect of untreated MAM on SAM","Anonymous 3258","2016-11-07","https://www.en-net.org/question/2718.aspx",8256,0,8256,0,8256,0,8258,0,8259,0,8259,0,8259,0,8259,0,8259,0,8259,0,8259,0,8259,0,8259,0,8259,0,8259,0,8259,0,8259,0,8259,0,8261,0,8261,0
"Management of wasting/acute malnutrition","ALIMA's guidelines for implementing Mother MUAC/PB meres","Kevin PHELAN","2016-07-26","https://www.en-net.org/question/2566.aspx",9855,3,9855,3,9855,3,9855,3,9856,3,9856,3,9856,3,9856,3,9856,3,9856,3,9856,3,9856,3,9856,3,9856,3,9856,3,9856,3,9856,3,9856,3,9856,3,9856,3
"Management of wasting/acute malnutrition","Allergic Reactions to RUTF","Andrew","2019-04-23","https://www.en-net.org/question/3627.aspx",7764,6,7764,6,7764,6,7764,6,7764,6,7765,6,7765,6,7765,6,7765,6,7765,6,7765,6,7765,6,7765,6,7765,6,7765,6,7765,6,7765,6,7765,6,7765,6,7766,6
"Management of wasting/acute malnutrition","Alternative forms in which to administer RUTF","Spencer Rivadeneira Danies","2018-11-13","https://www.en-net.org/question/3487.aspx",6664,4,6664,4,6664,4,6664,4,6665,4,6665,4,6665,4,6665,4,6665,4,6665,4,6665,4,6665,4,6665,4,6665,4,6665,4,6665,4,6665,4,6665,4,6665,4,6665,4
"Management of wasting/acute malnutrition","Alternative solutions for SAM Children","Anonymous 41501","2022-11-07","https://www.en-net.org/question/4711.aspx",1079,2,1079,2,1079,2,1079,2,1079,2,1080,2,1080,2,1080,2,1080,2,1080,2,1080,2,1080,2,1080,2,1080,2,1080,2,1080,2,1080,2,1080,2,1080,2,1080,2
"Management of wasting/acute malnutrition","Ambulatory Therapautic Feeding Centre","Melaku Begashaw","2012-04-30","https://www.en-net.org/question/703.aspx",10493,2,10493,2,10493,2,10495,2,10495,2,10495,2,10496,2,10496,2,10496,2,10496,2,10496,2,10496,2,10496,2,10496,2,10496,2,10496,2,10496,2,10496,2,10496,2,10496,2
"Management of wasting/acute malnutrition","Amodiaquine and severely malnourish child","chantal a","2013-05-17","https://www.en-net.org/question/1043.aspx",10392,6,10392,6,10392,6,10392,6,10393,6,10393,6,10393,6,10393,6,10393,6,10393,6,10393,6,10393,6,10393,6,10393,6,10395,6,10395,6,10396,6,10396,6,10397,6,10397,6
"Management of wasting/acute malnutrition","Amount of ReSoMal to be given per loose stool","Anonymous 390","2010-11-30","https://www.en-net.org/question/306.aspx",9141,0,9141,0,9141,0,9141,0,9142,0,9142,0,9142,0,9143,0,9143,0,9143,0,9143,0,9143,0,9143,0,9143,0,9143,0,9143,0,9143,0,9145,0,9146,0,9146,0
"Management of wasting/acute malnutrition","AMOXICILINA DE RUTINA EN SAM EN NIÑOS TRATADOS EN CENTROS DE RECUPERACION NUTRICIONAL","Spencer Rivadeneira Danies","2018-11-15","https://www.en-net.org/question/3489.aspx",6661,3,6661,3,6661,3,6661,3,6662,3,6662,3,6662,3,6662,3,6662,3,6662,3,6662,3,6662,3,6662,3,6662,3,6662,3,6662,3,6662,3,6663,3,6663,3,6663,3
"Management of wasting/acute malnutrition","Amoxicillin first line antibiotic","Syed Raza Shah","2015-10-17","https://www.en-net.org/question/2219.aspx",11989,7,11989,7,11989,7,11989,7,11990,7,11990,7,11990,7,11990,7,11990,7,11990,7,11990,7,11990,7,11991,7,11991,7,11991,7,11991,7,11991,7,11991,7,11991,7,11991,7
"Management of wasting/acute malnutrition","An INGO directly working with the  district MoH as its implementing partner to run CMAM program for whole of the district","Dr. Kamal Raj","2014-01-03","https://www.en-net.org/question/1235.aspx",8849,0,8849,0,8849,0,8849,0,8852,0,8852,0,8852,0,8852,0,8852,0,8852,0,8852,0,8852,0,8852,0,8852,0,8852,0,8852,0,8852,0,8852,0,8852,0,8854,0
"Management of wasting/acute malnutrition","Analysis of GAM : SAM ratios","Rogers Wanyama","2011-06-22","https://www.en-net.org/question/471.aspx",9294,0,9294,0,9294,0,9294,0,9294,0,9295,0,9295,0,9295,0,9295,0,9296,0,9296,0,9296,0,9296,0,9296,0,9296,0,9296,0,9296,0,9296,0,9296,0,9296,0
"Management of wasting/acute malnutrition","Announcement: Release of CMAM Costing Tool","Dorothy Mora","2011-03-01","https://www.en-net.org/question/361.aspx",11684,2,11684,2,11684,2,11684,2,11684,2,11685,2,11685,2,11685,2,11685,2,11685,2,11685,2,11685,2,11685,2,11685,2,11685,2,11685,2,11685,2,11685,2,11685,2,11685,2
"Management of wasting/acute malnutrition","antipyretics for children with SAM?","Indi Trehan","2017-04-08","https://www.en-net.org/question/2887.aspx",14139,8,14139,8,14139,8,14139,8,14141,8,14141,8,14141,8,14141,8,14144,8,14144,8,14144,8,14144,8,14144,8,14144,8,14144,8,14145,8,14145,8,14146,8,14147,8,14147,8
"Management of wasting/acute malnutrition","Any agreed on protocols for use of Plumpy Doz for treatment of moderate acute malnutrition?","Wendy Dyment","2010-03-15","https://www.en-net.org/question/192.aspx",11629,6,11629,6,11629,6,11630,6,11630,6,11630,6,11630,6,11630,6,11630,6,11630,6,11630,6,11630,6,11630,6,11630,6,11630,6,11630,6,11630,6,11631,6,11631,6,11631,6
"Management of wasting/acute malnutrition","Any available studies on refugee population","Alexander","2016-09-02","https://www.en-net.org/question/2618.aspx",8854,1,8854,1,8854,1,8854,1,8856,1,8856,1,8856,1,8856,1,8856,1,8856,1,8856,1,8856,1,8856,1,8856,1,8856,1,8856,1,8856,1,8857,1,8857,1,8857,1
"Management of wasting/acute malnutrition","Any new global recommendations planned for most effective antibiotics for SAM with complications?","Wendy Dyment","2015-10-14","https://www.en-net.org/question/2215.aspx",9039,0,9039,0,9039,0,9039,0,9040,0,9040,0,9040,0,9040,0,9040,0,9040,0,9040,0,9040,0,9040,0,9040,0,9040,0,9040,0,9040,0,9040,0,9042,0,9042,0
"Management of wasting/acute malnutrition","Any protocols or training materials relating to PLW programming","Emily Hockenhull","2021-01-07","https://www.en-net.org/question/4175.aspx",4915,2,4915,2,4915,2,4916,2,4916,2,4917,2,4918,2,4919,2,4919,2,4919,2,4919,2,4919,2,4919,2,4919,2,4919,2,4919,2,4919,2,4920,2,4920,2,4920,2
"Management of wasting/acute malnutrition","Any research work on high GAM rates and good geographical coverage?","Tammam Ahmed","2021-09-11","https://www.en-net.org/question/4399.aspx",4058,0,4058,0,4058,0,4059,0,4059,0,4060,0,4060,0,4060,0,4060,0,4060,0,4060,0,4060,0,4060,0,4060,0,4060,0,4060,0,4060,0,4060,0,4061,0,4061,0
"Management of wasting/acute malnutrition","Anyone heard of Xango?","Eric S. Anderson","2011-08-14","https://www.en-net.org/question/511.aspx",11979,3,11979,3,11979,3,11979,3,11979,3,11979,3,11980,3,11980,3,11980,3,11981,3,11981,3,11981,3,11981,3,11982,3,11982,3,11982,3,11982,3,11982,3,11983,3,11984,3
"Management of wasting/acute malnutrition","App or programme to calculate weight gain (g/kg/day) at each OTP visit","Kirrily de Polnay","2020-09-21","https://www.en-net.org/question/4088.aspx",7221,6,7221,6,7221,6,7221,6,7221,6,7222,6,7222,6,7222,6,7222,6,7222,6,7222,6,7222,6,7223,6,7223,6,7223,6,7223,6,7224,6,7224,6,7225,6,7226,6
"Management of wasting/acute malnutrition","Appeal for Therapeutic feedings and livelihood empowerment support","Anonymous 3944","2022-04-14","https://www.en-net.org/question/4543.aspx",1617,1,1617,1,1617,1,1617,1,1617,1,1618,1,1618,1,1618,1,1618,1,1618,1,1618,1,1618,1,1618,1,1618,1,1618,1,1618,1,1618,1,1618,1,1618,1,1618,1
"Management of wasting/acute malnutrition","Approvisionnement en Plumpy Nut","David Dawson","2017-07-18","https://www.en-net.org/question/2991.aspx",7905,1,7905,1,7905,1,7905,1,7906,1,7906,1,7906,1,7906,1,7906,1,7906,1,7906,1,7906,1,7906,1,7906,1,7906,1,7906,1,7906,1,7906,1,7906,1,7906,1
"Management of wasting/acute malnutrition","Are diarrheal diseases common in the communities where there is nutritional intervention?","Tammam Ali Mohammed Ahmed","2015-07-28","https://www.en-net.org/question/1844.aspx",8607,0,8607,0,8607,0,8608,0,8608,0,8608,0,8608,0,8608,0,8608,0,8609,0,8609,0,8609,0,8609,0,8609,0,8609,0,8609,0,8609,0,8609,0,8609,0,8609,0
"Management of wasting/acute malnutrition","Are plumpy doz and supplementary plumpy good enough?","Anonymous 432","2010-12-03","https://www.en-net.org/question/309.aspx",9837,2,9837,2,9837,2,9837,2,9838,2,9838,2,9838,2,9839,2,9839,2,9839,2,9839,2,9839,2,9839,2,9839,2,9839,2,9839,2,9839,2,9839,2,9840,2,9840,2
"Management of wasting/acute malnutrition","are there response failure criteria in the child's treatment with moderate acute malnutrition?","MOHAMMED AL-OTHMANI","2023-09-21","https://www.en-net.org/question/4943.aspx",480,3,480,3,480,3,480,3,481,3,481,3,482,3,482,3,484,3,484,3,484,3,484,3,484,3,484,3,484,3,485,3,485,3,485,3,485,3,485,3
"Management of wasting/acute malnutrition","Artificial intelligence (AI) in Nutrition Supply Chain management","Tajudin Ahmed","2023-05-25","https://www.en-net.org/question/4874.aspx",503,0,503,0,503,0,504,0,504,0,504,0,505,0,505,0,505,0,505,0,505,0,505,0,505,0,505,0,505,0,505,0,505,0,505,0,505,0,505,0
"Management of wasting/acute malnutrition","Assistance with design of a supplementary food for pregnant women in Bangladesh","Tamsin","2012-09-27","https://www.en-net.org/question/858.aspx",10545,2,10545,2,10545,2,10545,2,10545,2,10545,2,10546,2,10546,2,10546,2,10546,2,10546,2,10546,2,10546,2,10546,2,10546,2,10546,2,10546,2,10546,2,10546,2,10546,2
"Management of wasting/acute malnutrition","Association between treatment outcome and length of stay","Anonymous 3800","2019-06-05","https://www.en-net.org/question/3682.aspx",5920,3,5920,3,5920,3,5920,3,5920,3,5921,3,5921,3,5921,3,5921,3,5921,3,5921,3,5921,3,5921,3,5921,3,5921,3,5921,3,5922,3,5922,3,5923,3,5923,3
"Management of wasting/acute malnutrition","Average F-75/F-100 per case & frequency of COW training","Lani Trenouth","2021-09-20","https://www.en-net.org/question/4402.aspx",4354,2,4354,2,4354,2,4354,2,4354,2,4355,2,4355,2,4355,2,4355,2,4355,2,4355,2,4355,2,4355,2,4355,2,4355,2,4355,2,4355,2,4355,2,4355,2,4355,2
