"Theme","Topic","Author","Posted","Link","Views_20240626_005715","Replies_20240626_005715","Views_20240626_021111","Replies_20240626_021111","Views_20240626_024324","Replies_20240626_024324","Views_20240626_032728","Replies_20240626_032728","Views_20240626_042610","Replies_20240626_042610","Views_20240626_052522","Replies_20240626_052522","Views_20240626_072458","Replies_20240626_072458","Views_20240626_082651","Replies_20240626_082651","Views_20240626_092757","Replies_20240626_092757","Views_20240626_102428","Replies_20240626_102428","Views_20240626_112323","Replies_20240626_112323","Views_20240626_123417","Replies_20240626_123417","Views_20240626_132838","Replies_20240626_132838"
"Management of wasting/acute malnutrition","Determine number of Children treated for period longer than two months in OTP","Tajudin Ahmed","2022-08-26","https://www.en-net.org/question/4660.aspx",1587,5,1591,5,1592,5,1592,5,1592,5,1594,5,1595,5,1596,5,1596,5,1596,5,1596,5,1596,5,1596,5
"Management of wasting/acute malnutrition","Deworming in a SAM child below 1 year of age","Charulatha Banerjee","2013-07-16","https://www.en-net.org/question/1098.aspx",14476,1,14476,1,14476,1,14476,1,14476,1,14476,1,14480,1,14480,1,14480,1,14480,1,14480,1,14480,1,14480,1
"Management of wasting/acute malnutrition","DEWORMING IN SAM CASES","Anonymous 4091","2016-12-01","https://www.en-net.org/question/2753.aspx",19309,6,19310,6,19310,6,19310,6,19310,6,19313,6,19315,6,19316,6,19316,6,19316,6,19316,6,19316,6,19316,6
"Management of wasting/acute malnutrition","Diarrhea and malnutrition","Mbaye Diop","2020-08-25","https://www.en-net.org/question/4068.aspx",5145,0,5147,0,5147,0,5147,0,5147,0,5149,0,5150,0,5150,0,5150,0,5150,0,5150,0,5150,0,5150,0
"Management of wasting/acute malnutrition","Diarrhea practical tips for CMAM","Anonymous 45222","2024-03-31","https://www.en-net.org/question/5048.aspx",1214,1,1220,1,1220,1,1220,1,1220,1,1222,1,1223,1,1224,1,1224,1,1224,1,1224,1,1224,1,1224,1
"Management of wasting/acute malnutrition","Diarrhoea in children taking F-100 and F-100","steve munyi","2014-11-28","https://www.en-net.org/question/1551.aspx",11896,6,11896,6,11896,6,11896,6,11896,6,11897,6,11900,6,11902,6,11902,6,11902,6,11902,6,11902,6,11902,6
"Management of wasting/acute malnutrition","Difference between plumpy nut and plumpy sub","Samar Mahmoud","2023-07-18","https://www.en-net.org/question/4904.aspx",2841,7,2845,7,2845,7,2845,7,2845,7,2847,7,2850,7,2852,7,2852,7,2853,7,2853,7,2853,7,2853,7
"Management of wasting/acute malnutrition","Dilution of F100 to be used as F75","Anonymous 394","2011-08-23","https://www.en-net.org/question/519.aspx",14350,1,14352,1,14352,1,14354,1,14354,1,14355,1,14355,1,14356,1,14356,1,14356,1,14356,1,14356,1,14356,1
"Management of wasting/acute malnutrition","discharge criteria","Ahmed-Nur","2016-01-14","https://www.en-net.org/question/2321.aspx",18274,22,18275,22,18275,22,18276,22,18277,22,18278,22,18280,22,18280,22,18281,22,18282,22,18282,22,18282,22,18282,22
"Management of wasting/acute malnutrition","Discharge criteria for OTP in areas with both therapeutic and supplementary feeding","Paul","2011-05-12","https://www.en-net.org/question/427.aspx",14967,3,14969,3,14969,3,14969,3,14969,3,14971,3,14972,3,14973,3,14973,3,14973,3,14973,3,14973,3,14973,3
"Management of wasting/acute malnutrition","Discharge criteria for SAM infants <6m who are not breastfed?","Ali Maclaine","2010-03-27","https://www.en-net.org/question/198.aspx",11967,7,11968,7,11968,7,11968,7,11968,7,11968,7,11971,7,11971,7,11971,7,11971,7,11971,7,11971,7,11971,7
"Management of wasting/acute malnutrition","Discharge Criteria in OTP: 15% GoW vs. W/H>-1.5SD","Anonymous 1354","2012-09-27","https://www.en-net.org/question/857.aspx",12396,8,12398,8,12398,8,12400,8,12400,8,12401,8,12401,8,12403,8,12403,8,12403,8,12403,8,12403,8,12403,8
"Management of wasting/acute malnutrition","discharge criteria of SAM","Anonymous 1612","2013-06-23","https://www.en-net.org/question/1085.aspx",13107,6,13107,6,13107,6,13107,6,13107,6,13107,6,13111,6,13111,6,13111,6,13111,6,13112,6,13112,6,13113,6
"Management of wasting/acute malnutrition","Discharge criteria when using MUAC for admission","Anonymous 3651","2016-04-19","https://www.en-net.org/question/2457.aspx",12205,3,12207,3,12207,3,12207,3,12207,3,12209,3,12212,3,12212,3,12212,3,12212,3,12213,3,12213,3,12213,3
"Management of wasting/acute malnutrition","Discharge procedure for TSFP Beneficiary","Naema","2021-03-18","https://www.en-net.org/question/4252.aspx",5831,3,5834,3,5834,3,5834,3,5835,3,5837,3,5838,3,5839,3,5839,3,5839,3,5839,3,5839,3,5839,3
"Management of wasting/acute malnutrition","Do we have ""SAM Cure Rate"" in health facilities running CMAM program","Tammam Ali Mohammed Ahmed","2018-01-09","https://www.en-net.org/question/3185.aspx",12618,15,12619,15,12619,15,12620,15,12621,15,12625,15,12625,15,12625,15,12625,15,12625,15,12625,15,12625,15,12625,15
"Management of wasting/acute malnutrition","Do we need to reconsider the CMAM admission and discharge criteria?; an analysis of CMAM data in South Sudan","Anonymous 6714","2020-04-22","https://www.en-net.org/question/3959.aspx",6343,2,6344,2,6344,2,6346,2,6347,2,6348,2,6348,2,6348,2,6348,2,6348,2,6348,2,6348,2,6348,2
"Management of wasting/acute malnutrition","Do you know where CHWs are conducting SAM treatment at a community level? Do you have any relevant resources that you can share?","Natalie Sessions","2016-11-03","https://www.en-net.org/question/2715.aspx",11343,11,11344,11,11344,11,11345,11,11346,11,11348,11,11349,11,11349,11,11349,11,11349,11,11349,11,11349,11,11350,11
"Management of wasting/acute malnutrition","Do you think your child is malnourished?","Lio","2013-12-16","https://www.en-net.org/question/1228.aspx",16870,8,16871,8,16871,8,16871,8,16871,8,16871,8,16875,8,16875,8,16875,8,16875,8,16875,8,16876,8,16877,8
"Management of wasting/acute malnutrition","Does anyone have an Indicator reference guide with all details for acute malnutrition?","Noreen M Mucha","2020-10-19","https://www.en-net.org/question/4108.aspx",5602,3,5604,3,5604,3,5604,3,5604,3,5606,3,5607,3,5607,3,5607,3,5607,3,5607,3,5607,3,5607,3
"Management of wasting/acute malnutrition","Does Low MUAC treated with RUTF result in children becoming obese?","Mark Myatt","2018-12-13","https://www.en-net.org/question/3511.aspx",7383,3,7384,3,7384,3,7385,3,7386,3,7388,3,7388,3,7388,3,7388,3,7388,3,7388,3,7388,3,7388,3
"Management of wasting/acute malnutrition","Does rapid rehabilitation of SAM increase risks for NCDs later in life?","Ted Greiner","2023-01-17","https://www.en-net.org/question/4762.aspx",1238,3,1241,3,1241,3,1243,3,1243,3,1245,3,1246,3,1247,3,1247,3,1247,3,1247,3,1247,3,1247,3
"Management of wasting/acute malnutrition","Dosage and duration of amoxicillin - do revised WHO guidelines apply to SAM?","Casie Tesfai","2014-09-22","https://www.en-net.org/question/1486.aspx",10259,0,10261,0,10261,0,10261,0,10261,0,10261,0,10265,0,10265,0,10265,0,10265,0,10265,0,10265,0,10265,0
"Management of wasting/acute malnutrition","Dosage of RUTF","Joseph","2011-09-13","https://www.en-net.org/question/532.aspx",18519,2,18521,2,18521,2,18523,2,18524,2,18525,2,18526,2,18527,2,18527,2,18527,2,18527,2,18527,2,18527,2
"Management of wasting/acute malnutrition","Duration of stay in CMAM programs for special children","Anonymous_A_W_40","2022-03-28","https://www.en-net.org/question/4527.aspx",2454,6,2459,6,2459,6,2459,6,2459,6,2461,6,2462,6,2463,6,2463,6,2463,6,2463,6,2465,6,2465,6
"Management of wasting/acute malnutrition","edematous malnutrition","Naïma Hammami","2011-11-22","https://www.en-net.org/question/569.aspx",15044,6,15046,6,15046,6,15048,6,15048,6,15050,6,15051,6,15053,6,15053,6,15053,6,15053,6,15053,6,15053,6
"Management of wasting/acute malnutrition","Effect of rapid dehydrtaion on MUAC in young children","Stefano Fedele","2011-09-07","https://www.en-net.org/question/527.aspx",9979,2,9982,2,9982,2,9984,2,9984,2,9985,2,9986,2,9987,2,9987,2,9987,2,9987,2,9987,2,9987,2
"Management of wasting/acute malnutrition","Effectiveness of WSB and oil to treat malnourished PLW","Alison Donnelly","2011-02-11","https://www.en-net.org/question/347.aspx",10644,4,10646,4,10646,4,10646,4,10646,4,10648,4,10649,4,10649,4,10649,4,10649,4,10649,4,10649,4,10649,4
"Management of wasting/acute malnutrition","Emergency Nutrition trainer training kits or toolkit","Emmanuel","2020-11-02","https://www.en-net.org/question/4119.aspx",5354,2,5357,2,5357,2,5357,2,5357,2,5359,2,5360,2,5360,2,5360,2,5360,2,5360,2,5360,2,5360,2
"Management of wasting/acute malnutrition","Emergency response","Atif","2014-09-28","https://www.en-net.org/question/1491.aspx",9860,1,9860,1,9860,1,9860,1,9860,1,9860,1,9864,1,9864,1,9864,1,9864,1,9864,1,9864,1,9864,1
"Management of wasting/acute malnutrition","Energy need for a moderately malnourished children","Md. Sameul Nawaz","2012-12-07","https://www.en-net.org/question/926.aspx",10702,1,10706,1,10706,1,10706,1,10706,1,10708,1,10710,1,10711,1,10711,1,10711,1,10711,1,10711,1,10711,1
"Management of wasting/acute malnutrition","Enquête sur une utilisation adaptée de l’ATPE - NEW RUTF RECIPE - IS IT NEEDED?","Hannah Pesu","2015-07-29","https://www.en-net.org/question/1846.aspx",9129,0,9129,0,9129,0,9129,0,9129,0,9129,0,9133,0,9133,0,9133,0,9133,0,9133,0,9133,0,9133,0
"Management of wasting/acute malnutrition","estimated unit cost for establishment of stabilization centre","Anonymous 3549","2016-04-13","https://www.en-net.org/question/2451.aspx",10785,2,10787,2,10787,2,10787,2,10787,2,10789,2,10791,2,10791,2,10791,2,10791,2,10791,2,10791,2,10792,2
"Management of wasting/acute malnutrition","Estimating caseload for Targeted Suplementary Fedding programme (TSFP)","Anonymous 81","2010-04-25","https://www.en-net.org/question/212.aspx",14225,5,14226,5,14226,5,14226,5,14226,5,14226,5,14230,5,14230,5,14230,5,14230,5,14230,5,14230,5,14230,5
"Management of wasting/acute malnutrition","Estimations de cas pour lesquels les critères de MUAC ont changé","Marie McGrath","2017-09-05","https://www.en-net.org/question/3043.aspx",9369,5,9371,5,9371,5,9372,5,9373,5,9375,5,9376,5,9376,5,9376,5,9378,5,9378,5,9378,5,9378,5
"Management of wasting/acute malnutrition","Evaluation of National Nutrition Programs","DIEUDONNE BIKORIMANA","2023-03-15","https://www.en-net.org/question/4824.aspx",1534,4,1536,4,1536,4,1536,4,1536,4,1538,4,1541,4,1542,4,1542,4,1542,4,1542,4,1542,4,1543,4
"Management of wasting/acute malnutrition","Evidence of CMAM working in Asia","Anonymous 661","2011-06-15","https://www.en-net.org/question/462.aspx",11654,5,11656,5,11656,5,11659,5,11659,5,11662,5,11662,5,11664,5,11664,5,11664,5,11664,5,11664,5,11665,5
"Management of wasting/acute malnutrition","Example of Quantification and Supply Planning for RUTF, F-100,F-75, CMV and ReSoMal","Wisdom G. Dube","2015-08-27","https://www.en-net.org/question/1901.aspx",8837,0,8838,0,8838,0,8838,0,8839,0,8839,0,8843,0,8843,0,8843,0,8843,0,8843,0,8843,0,8843,0
"Management of wasting/acute malnutrition","Examples of CMAM capacity mapping/assessment tools","Tamsin","2021-02-15","https://www.en-net.org/question/4205.aspx",5101,1,5103,1,5103,1,5103,1,5103,1,5105,1,5108,1,5109,1,5109,1,5109,1,5109,1,5110,1,5110,1
"Management of wasting/acute malnutrition","Examples of meaningful use of empty PlumpyNut sachets?","Mija Ververs","2015-06-26","https://www.en-net.org/question/1810.aspx",9829,0,9829,0,9829,0,9829,0,9829,0,9829,0,9832,0,9833,0,9833,0,9833,0,9833,0,9833,0,9833,0
"Management of wasting/acute malnutrition","Exit and Sustainability Strategy of wasting program","Anonymous 41501","2022-12-28","https://www.en-net.org/question/4742.aspx",1210,2,1213,2,1213,2,1213,2,1213,2,1215,2,1216,2,1217,2,1217,2,1217,2,1217,2,1217,2,1217,2
"Management of wasting/acute malnutrition","Exit criteria and length of stay","Suhail","2015-06-17","https://www.en-net.org/question/1791.aspx",11532,7,11533,7,11533,7,11533,7,11533,7,11533,7,11536,7,11536,7,11536,7,11536,7,11536,7,11536,7,11536,7
"Management of wasting/acute malnutrition","Exit strategy for CMAM  OTP and SFP Program.","Syed Raza Shah","2015-04-18","https://www.en-net.org/question/1692.aspx",13337,3,13338,3,13338,3,13338,3,13338,3,13338,3,13342,3,13342,3,13342,3,13343,3,13343,3,13343,3,13343,3
"Management of wasting/acute malnutrition","EXPANDED CRITERIA FOR SAM MANAGEMENT IN THE ABSENCE OF RUTF","ISAAC WACHIRA","2018-10-16","https://www.en-net.org/question/3476.aspx",7637,7,7639,7,7639,7,7639,7,7639,7,7641,7,7642,7,7642,7,7642,7,7643,7,7643,7,7644,7,7645,7
"Management of wasting/acute malnutrition","Extra F75 use","Anonymous 195","2009-06-18","https://www.en-net.org/question/96.aspx",10381,1,10385,1,10386,1,10387,1,10387,1,10388,1,10389,1,10390,1,10391,1,10391,1,10391,1,10391,1,10391,1
"Management of wasting/acute malnutrition","F-100 or F-75 as an Alternate of RUTF","Anonymous 739","2021-02-04","https://www.en-net.org/question/4195.aspx",6467,3,6469,3,6469,3,6469,3,6469,3,6471,3,6473,3,6475,3,6475,3,6475,3,6475,3,6475,3,6476,3
"Management of wasting/acute malnutrition","F-75 and f-100","Anonymous 2852","2015-04-28","https://www.en-net.org/question/1700.aspx",10008,2,10010,2,10010,2,10010,2,10010,2,10010,2,10015,2,10015,2,10015,2,10015,2,10015,2,10015,2,10015,2
"Management of wasting/acute malnutrition","F-75, F-100 packaging","Anonymous 3546","2016-02-29","https://www.en-net.org/question/2377.aspx",11308,2,11309,2,11309,2,11310,2,11311,2,11312,2,11313,2,11313,2,11313,2,11314,2,11314,2,11314,2,11314,2
"Management of wasting/acute malnutrition","F100 and F75 in case of Renal failure","Mhamoud Bozo","2014-09-17","https://www.en-net.org/question/1481.aspx",8798,0,8798,0,8798,0,8798,0,8798,0,8798,0,8802,0,8802,0,8802,0,8802,0,8802,0,8802,0,8802,0
"Management of wasting/acute malnutrition","failing an appetite test","Marie Stephan","2013-10-28","https://www.en-net.org/question/1186.aspx",12584,12,12584,12,12584,12,12584,12,12584,12,12584,12,12587,12,12587,12,12587,12,12587,12,12587,12,12587,12,12587,12
"Management of wasting/acute malnutrition","Family MUAC resources for Yemen","Marlene Traore-Hebie","2024-02-07","https://www.en-net.org/question/5009.aspx",481,1,485,1,485,1,485,1,485,1,487,1,488,1,489,1,489,1,489,1,489,1,489,1,489,1
"Management of wasting/acute malnutrition","Family MUAC Strategy","Dr Abdoulaye DIALLO","2021-01-08","https://www.en-net.org/question/4176.aspx",5589,7,5592,7,5592,7,5592,7,5592,7,5594,7,5595,7,5596,7,5596,7,5596,7,5596,7,5596,7,5596,7
"Management of wasting/acute malnutrition","FEX 55: Training of health workers on the management of SAM in hospitals, Mali","Hamadoun Almahadi HAIDARA","2017-09-09","https://www.en-net.org/question/3046.aspx",9706,3,9707,3,9707,3,9708,3,9709,3,9711,3,9711,3,9711,3,9711,3,9711,3,9711,3,9711,3,9711,3
"Management of wasting/acute malnutrition","figures for planning purposes","Anonymous 2268","2013-05-04","https://www.en-net.org/question/1033.aspx",9633,1,9633,1,9633,1,9633,1,9633,1,9633,1,9637,1,9637,1,9637,1,9637,1,9637,1,9637,1,9637,1
"Management of wasting/acute malnutrition","FINAL REMINDER: RUTF Suitability Survey - Is an alternative recipe needed?","Hannah Pesu","2015-08-27","https://www.en-net.org/question/1898.aspx",8683,0,8685,0,8685,0,8685,0,8685,0,8685,0,8689,0,8689,0,8689,0,8689,0,8689,0,8689,0,8689,0
"Management of wasting/acute malnutrition","follow up nutritional support post RTUTF","Kathleen Lamaute","2012-01-20","https://www.en-net.org/question/621.aspx",9639,0,9643,0,9643,0,9643,0,9643,0,9645,0,9646,0,9647,0,9647,0,9647,0,9647,0,9647,0,9647,0
"Management of wasting/acute malnutrition","Food Safety and Hygiene Questionnaire for the Use of Therapeutic Milk F75 and F100","Maria Elisa Forteza","2016-01-29","https://www.en-net.org/question/2338.aspx",9174,0,9176,0,9176,0,9177,0,9177,0,9178,0,9182,0,9182,0,9182,0,9182,0,9182,0,9182,0,9182,0
"Management of wasting/acute malnutrition","Food Safety Questionnaire for use of Therapeutic Milk F75 and F100","Maria Elisa Forteza","2015-12-09","https://www.en-net.org/question/2294.aspx",9758,1,9758,1,9758,1,9759,1,9760,1,9761,1,9762,1,9762,1,9762,1,9762,1,9762,1,9762,1,9762,1
"Management of wasting/acute malnutrition","food/nutrient supplements and obstructed labour","Mija Ververs","2011-02-10","https://www.en-net.org/question/343.aspx",10938,1,10939,1,10939,1,10940,1,10941,1,10942,1,10942,1,10942,1,10942,1,10942,1,10942,1,10942,1,10942,1
"Management of wasting/acute malnutrition","FTLC EN FASE DE ESTABILIZACION / RUTF use in stabilisation phase","Spencer Rivadeneira Danies","2019-01-08","https://www.en-net.org/question/3527.aspx",8289,3,8290,3,8290,3,8291,3,8292,3,8293,3,8293,3,8293,3,8293,3,8293,3,8293,3,8293,3,8293,3
"Management of wasting/acute malnutrition","Funding for RUTF in Haiti","Anonymous 2812","2015-08-20","https://www.en-net.org/question/1885.aspx",9074,1,9074,1,9074,1,9074,1,9074,1,9074,1,9076,1,9077,1,9077,1,9077,1,9077,1,9077,1,9077,1
"Management of wasting/acute malnutrition","GAM Among OTP cured","Anonymous 5324","2020-03-11","https://www.en-net.org/question/3874.aspx",6417,6,6418,6,6418,6,6420,6,6420,6,6421,6,6422,6,6422,6,6422,6,6422,6,6422,6,6422,6,6422,6
"Management of wasting/acute malnutrition","Getting RUTF on the WHO list of Essential medicines - Call to sign a letter of support","Sonja Read","2017-02-02","https://www.en-net.org/question/2796.aspx",9673,2,9674,2,9674,2,9674,2,9674,2,9676,2,9677,2,9677,2,9677,2,9677,2,9677,2,9677,2,9677,2
"Management of wasting/acute malnutrition","Getting RUTF on the WHO list of Essential medicines - Call to sign a letter of support - repost","Sonja Read","2017-02-02","https://www.en-net.org/question/2799.aspx",16103,27,16106,27,16106,27,16106,27,16106,27,16108,27,16110,27,16110,27,16110,27,16110,27,16110,27,16110,27,16110,27
"Management of wasting/acute malnutrition","Global average mortality rate for untreated MAM","Colleen Emary","2022-01-24","https://www.en-net.org/question/4479.aspx",4216,1,4218,1,4218,1,4218,1,4218,1,4220,1,4221,1,4222,1,4222,1,4222,1,4222,1,4222,1,4222,1
"Management of wasting/acute malnutrition","Guidance for CMAM expanded admissions criteria","Tamsin","2014-09-30","https://www.en-net.org/question/1493.aspx",14664,5,14664,5,14664,5,14664,5,14664,5,14664,5,14667,5,14667,5,14667,5,14667,5,14667,5,14667,5,14667,5
"Management of wasting/acute malnutrition","Guidance on RUSF dosages for MAM Children","Anonymous 628","2011-05-08","https://www.en-net.org/question/419.aspx",10319,2,10321,2,10321,2,10321,2,10321,2,10323,2,10324,2,10325,2,10325,2,10325,2,10325,2,10325,2,10325,2
"Management of wasting/acute malnutrition","Guidance required for thesis topic","Tamsin","2011-05-25","https://www.en-net.org/question/440.aspx",10123,0,10125,0,10126,0,10126,0,10126,0,10128,0,10129,0,10130,0,10130,0,10130,0,10130,0,10130,0,10131,0
"Management of wasting/acute malnutrition","Guidelines for Implementation of SFP","Sofia Sana","2013-08-22","https://www.en-net.org/question/1126.aspx",10839,4,10839,4,10839,4,10839,4,10839,4,10839,4,10843,4,10843,4,10843,4,10843,4,10843,4,10843,4,10844,4
"Management of wasting/acute malnutrition","Guidelines for the management of nutrition programmes: a manual for nutrition officers WHO","Mohammed Asufu","2023-03-07","https://www.en-net.org/question/4811.aspx",1201,1,1203,1,1203,1,1203,1,1203,1,1205,1,1206,1,1207,1,1207,1,1207,1,1207,1,1207,1,1207,1
"Management of wasting/acute malnutrition","Hartman solution for Nasogastric tube","Spencer Rivadeneira Danies","2022-01-09","https://www.en-net.org/question/4464.aspx",4484,1,4486,1,4486,1,4486,1,4486,1,4488,1,4489,1,4490,1,4490,1,4490,1,4490,1,4490,1,4490,1
"Management of wasting/acute malnutrition","Health facilities assessment on quality delivery of High Impact Nutrition Interventions","ISAAC WACHIRA","2015-07-02","https://www.en-net.org/question/1818.aspx",10444,3,10444,3,10444,3,10444,3,10444,3,10444,3,10447,3,10447,3,10447,3,10447,3,10447,3,10447,3,10447,3
"Management of wasting/acute malnutrition","Help us improve the State of Severe Malnutrition Website / Help us improve The State of Severe Malnutrition website","Anne Salter","2017-11-20","https://www.en-net.org/question/3127.aspx",7805,0,7807,0,7807,0,7807,0,7807,0,7809,0,7812,0,7812,0,7812,0,7812,0,7812,0,7812,0,7812,0
"Management of wasting/acute malnutrition","High Energy Milk (HEM) storage","Anonymous 106","2009-08-10","https://www.en-net.org/question/126.aspx",10130,0,10130,0,10130,0,10130,0,10130,0,10130,0,10134,0,10134,0,10134,0,10134,0,10134,0,10134,0,10134,0
"Management of wasting/acute malnutrition","Highest possible Rate of weight gain for SAM patient between 6 to 59 months","Fortune Maduma","2011-07-15","https://www.en-net.org/question/484.aspx",10457,2,10459,2,10459,2,10459,2,10459,2,10461,2,10462,2,10465,2,10465,2,10465,2,10465,2,10465,2,10465,2
"Management of wasting/acute malnutrition","HIV and infant feeding in emergencies","Marie McGrath","2016-06-09","https://www.en-net.org/question/2512.aspx",9192,0,9193,0,9194,0,9194,0,9194,0,9196,0,9198,0,9198,0,9198,0,9198,0,9198,0,9198,0,9198,0
"Management of wasting/acute malnutrition","HKI & MAM Study","Chantal Autotte Bouchard","2013-10-03","https://www.en-net.org/question/1160.aspx",10121,3,10123,3,10123,3,10124,3,10124,3,10124,3,10128,3,10128,3,10128,3,10128,3,10128,3,10128,3,10128,3
"Management of wasting/acute malnutrition","Home treatment of MAM","Tamsin","2011-07-08","https://www.en-net.org/question/479.aspx",9736,0,9740,0,9740,0,9740,0,9740,0,9742,0,9744,0,9745,0,9745,0,9745,0,9746,0,9746,0,9746,0
"Management of wasting/acute malnutrition","Home-made rehydration solution for the management of diarrhea","Edem","2019-07-20","https://www.en-net.org/question/3720.aspx",8025,3,8026,3,8026,3,8028,3,8028,3,8029,3,8030,3,8030,3,8030,3,8030,3,8031,3,8031,3,8031,3
"Management of wasting/acute malnutrition","Hot Weather Reduces the Child Appetite...Do you agree???","Tammam Ali Mohammed Ahmed","2015-07-01","https://www.en-net.org/question/1814.aspx",9995,0,9995,0,9995,0,9995,0,9995,0,9995,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0
"Management of wasting/acute malnutrition","How and when is it appropriate to use nutritional products for the prevention and treatment of MAM?","Tamsin","2012-02-21","https://www.en-net.org/question/654.aspx",10174,0,10179,0,10179,0,10179,0,10179,0,10181,0,10182,0,10183,0,10183,0,10183,0,10183,0,10183,0,10183,0
"Management of wasting/acute malnutrition","How can we treat a case, in the current conditions, when the parents aren't cooperating?","Baba cheikh.  ONG","2020-04-02","https://www.en-net.org/question/3928.aspx",5294,0,5296,0,5296,0,5296,0,5296,0,5298,0,5299,0,5299,0,5299,0,5299,0,5299,0,5299,0,5299,0
"Management of wasting/acute malnutrition","how common are W/H z-scores","Anonymous 1501","2012-10-08","https://www.en-net.org/question/864.aspx",10630,4,10632,4,10632,4,10634,4,10634,4,10635,4,10635,4,10636,4,10636,4,10636,4,10637,4,10637,4,10638,4
"Management of wasting/acute malnutrition","How do you calculate acceptable weight gain in a malnourished adult who has been supplied with supplementary food over a certain period?","Anonymous 40852","2022-05-16","https://www.en-net.org/question/4566.aspx",1887,1,1890,1,1890,1,1890,1,1890,1,1892,1,1895,1,1896,1,1896,1,1896,1,1896,1,1897,1,1898,1
"Management of wasting/acute malnutrition","How long to continue RUTF for SAM children enrolled in OTP?","Neha","2016-10-12","https://www.en-net.org/question/2678.aspx",11745,5,11746,5,11746,5,11746,5,11746,5,11748,5,11750,5,11750,5,11750,5,11750,5,11750,5,11750,5,11750,5
"Management of wasting/acute malnutrition","how much does it cost on average to treat one child for SAM in OTP","Anonymous 118","2012-01-19","https://www.en-net.org/question/618.aspx",11279,3,11281,3,11281,3,11284,3,11284,3,11286,3,11286,3,11288,3,11288,3,11288,3,11288,3,11288,3,11288,3
"Management of wasting/acute malnutrition","How to conduct a mortality audit in stabilisation centres?","Tamsin","2020-11-12","https://www.en-net.org/question/4129.aspx",5575,2,5577,2,5577,2,5577,2,5577,2,5579,2,5580,2,5581,2,5582,2,5582,2,5582,2,5582,2,5582,2
"Management of wasting/acute malnutrition","How to establish Care Groups","Ange","2018-10-09","https://www.en-net.org/question/3468.aspx",8400,3,8403,3,8403,3,8403,3,8403,3,8405,3,8406,3,8406,3,8406,3,8406,3,8406,3,8406,3,8406,3
"Management of wasting/acute malnutrition","How to estimate SAM in a very insecured area.","Issack Yakub","2013-09-10","https://www.en-net.org/question/1138.aspx",10058,1,10058,1,10058,1,10058,1,10058,1,10058,1,10062,1,10062,1,10062,1,10062,1,10062,1,10062,1,10062,1
"Management of wasting/acute malnutrition","How to manage a Marasmic Child","Zakayo","2013-03-26","https://www.en-net.org/question/1010.aspx",15925,9,15925,9,15925,9,15926,9,15926,9,15926,9,15929,9,15929,9,15929,9,15929,9,15930,9,15931,9,15931,9
"Management of wasting/acute malnutrition","How to manage a SAM inpatient case with F75 intolerance","Charity","2019-06-20","https://www.en-net.org/question/3705.aspx",6932,7,6934,7,6934,7,6934,7,6934,7,6936,7,6939,7,6939,7,6939,7,6939,7,6940,7,6940,7,6940,7
"Management of wasting/acute malnutrition","How to monitor and evaluate Fresh Food Supply for MAM chidlren?","Nicholus Tint Zaw","2012-09-12","https://www.en-net.org/question/837.aspx",9464,0,9468,0,9468,0,9468,0,9468,0,9470,0,9471,0,9472,0,9472,0,9472,0,9472,0,9472,0,9472,0
"Management of wasting/acute malnutrition","How to report the uncured registered cases at the end of the program?","Anonymous 1063","2011-12-10","https://www.en-net.org/question/579.aspx",16480,8,16482,8,16482,8,16484,8,16484,8,16485,8,16485,8,16486,8,16486,8,16486,8,16486,8,16487,8,16487,8
"Management of wasting/acute malnutrition","How to treat SAM patients with CHD or renal diseases?","Tamsin","2014-08-26","https://www.en-net.org/question/1458.aspx",9908,0,9908,0,9909,0,9909,0,9909,0,9909,0,9912,0,9912,0,9912,0,9912,0,9912,0,9912,0,9912,0
"Management of wasting/acute malnutrition","I'm looking for assessment tools for evaluating an SC?","Colleen Thomas","2020-04-08","https://www.en-net.org/question/3938.aspx",5685,2,5687,2,5687,2,5687,2,5687,2,5689,2,5690,2,5690,2,5690,2,5690,2,5690,2,5690,2,5690,2
"Management of wasting/acute malnutrition","iCCM and acute malnutrition","Kris","2015-06-25","https://www.en-net.org/question/1807.aspx",11428,4,11429,4,11429,4,11429,4,11429,4,11429,4,11432,4,11433,4,11433,4,11433,4,11433,4,11433,4,11434,4
"Management of wasting/acute malnutrition","Ideas to prevent Mothers from starving their children in order to benefit from the nutritional treatment","Alexandra Rutishauser-Perera","2012-05-07","https://www.en-net.org/question/717.aspx",12254,19,12257,19,12257,19,12259,19,12259,19,12260,19,12260,19,12261,19,12261,19,12261,19,12261,19,12261,19,12261,19
"Management of wasting/acute malnutrition","Impact of acute undernutrition on stunting","Anonymous 1464","2012-06-07","https://www.en-net.org/question/750.aspx",10840,2,10842,2,10842,2,10844,2,10844,2,10846,2,10847,2,10848,2,10848,2,10848,2,10848,2,10848,2,10848,2
"Management of wasting/acute malnutrition","Impact of individual packaging on food sharing practices?","Sophie Whitney","2013-08-15","https://www.en-net.org/question/1119.aspx",10527,2,10527,2,10527,2,10527,2,10527,2,10527,2,10531,2,10531,2,10531,2,10532,2,10532,2,10532,2,10532,2
"Management of wasting/acute malnutrition","Implementation of 2006 WHO child growth standards","Rogers Wanyama","2010-12-02","https://www.en-net.org/question/308.aspx",11297,2,11298,2,11298,2,11299,2,11300,2,11301,2,11301,2,11302,2,11302,2,11302,2,11302,2,11302,2,11302,2
