"Theme","Topic","Author","Posted","Link","Views_20231211_005114","Replies_20231211_005114","Views_20231211_020231","Replies_20231211_020231","Views_20231211_023502","Replies_20231211_023502","Views_20231211_031948","Replies_20231211_031948","Views_20231211_042201","Replies_20231211_042201","Views_20231211_051739","Replies_20231211_051739","Views_20231211_062054","Replies_20231211_062054","Views_20231211_071854","Replies_20231211_071854","Views_20231211_082123","Replies_20231211_082123","Views_20231211_092100","Replies_20231211_092100","Views_20231211_102110","Replies_20231211_102110","Views_20231211_111653","Replies_20231211_111653","Views_20231211_122519","Replies_20231211_122519"
"Management of wasting/acute malnutrition","Target Projection for Blanket Supplementary Feeding Program (BSFP)","Junaid Chohan","2013-01-19","https://www.en-net.org/question/948.aspx",9737,1,9737,1,9737,1,9737,1,9737,1,9738,1,9738,1,9739,1,9739,1,9739,1,9739,1,9739,1,9739,1
"Management of wasting/acute malnutrition","Target weight based minimum weight during treatment at OTP sites","Muhammad Khan","2013-10-02","https://www.en-net.org/question/1157.aspx",14283,5,14283,5,14284,5,14284,5,14284,5,14285,5,14285,5,14288,5,14289,5,14289,5,14289,5,14289,5,14290,5
"Management of wasting/acute malnutrition","Target weight setting for MAM HIV positive in OTC","Florence Nabwire","2011-10-22","https://www.en-net.org/question/556.aspx",11008,6,11009,6,11009,6,11009,6,11009,6,11010,6,11010,6,11011,6,11011,6,11011,6,11011,6,11011,6,11011,6
"Management of wasting/acute malnutrition","Technical expertise on a new nutritional product","Alexandra Rutishauser-Perera","2012-06-12","https://www.en-net.org/question/754.aspx",9761,2,9761,2,9761,2,9761,2,9761,2,9762,2,9762,2,9763,2,9763,2,9765,2,9765,2,9766,2,9766,2
"Management of wasting/acute malnutrition","the admission to the OTP with low MUAC values, and with mild standard deviation values","MOHAMMED AL-OTHMANI","2023-01-26","https://www.en-net.org/question/4771.aspx",801,3,801,3,801,3,801,3,802,3,802,3,803,3,803,3,803,3,803,3,803,3,803,3,803,3
"Management of wasting/acute malnutrition","The Harmonized Training Package (HTP): Resource Material for Training on Nutrition in Emergencies (in French)","Emmanuel","2019-04-24","https://www.en-net.org/question/3629.aspx",6915,5,6915,5,6915,5,6915,5,6916,5,6916,5,6916,5,6917,5,6917,5,6917,5,6917,5,6918,5,6918,5
"Management of wasting/acute malnutrition","The implication of the New 12.5cm MUAC OTP discharge criteria","Anonymous 81","2012-07-08","https://www.en-net.org/question/779.aspx",11779,5,11779,5,11779,5,11779,5,11779,5,11780,5,11780,5,11781,5,11781,5,11781,5,11781,5,11781,5,11781,5
"Management of wasting/acute malnutrition","The local alternatives' contribution in the event of a disruption in the supply chain of ready-to-use therapeutic food(RUTF-RUSF)","MOHAMMED AL-OTHMANI","2023-05-26","https://www.en-net.org/question/4875.aspx",968,1,968,1,968,1,968,1,969,1,969,1,970,1,970,1,970,1,973,1,973,1,973,1,973,1
"Management of wasting/acute malnutrition","The new Therapeutic milk","Desalegn","2019-05-02","https://www.en-net.org/question/3638.aspx",6556,2,6556,2,6557,2,6557,2,6558,2,6558,2,6558,2,6559,2,6559,2,6560,2,6560,2,6560,2,6560,2
"Management of wasting/acute malnutrition","Theory of Change diagram for CMAM approach","Colleen Emary","2017-05-24","https://www.en-net.org/question/2940.aspx",8453,0,8453,0,8453,0,8453,0,8454,0,8454,0,8454,0,8455,0,8455,0,8455,0,8455,0,8455,0,8455,0
"Management of wasting/acute malnutrition","Therapeutic feeding for infant younger than 6 month with HIV positive care giver","Tarig Abdulgadir","2009-07-06","https://www.en-net.org/question/106.aspx",12059,5,12059,5,12060,5,12060,5,12061,5,12062,5,12062,5,12062,5,12062,5,12062,5,12062,5,12062,5,12062,5
"Management of wasting/acute malnutrition","Therapeutic food for MDR-TB and HIV patients","Mhiret Teshome","2020-12-17","https://www.en-net.org/question/4157.aspx",5843,5,5843,5,5843,5,5843,5,5844,5,5844,5,5845,5,5845,5,5845,5,5845,5,5845,5,5845,5,5845,5
"Management of wasting/acute malnutrition","Therapeutic food preparation","Anonymous 3944","2020-12-19","https://www.en-net.org/question/4165.aspx",5386,3,5386,3,5386,3,5386,3,5387,3,5387,3,5388,3,5388,3,5388,3,5388,3,5388,3,5388,3,5388,3
"Management of wasting/acute malnutrition","THERAPEUTIC MILK - new sachet/carton sizes","Marie McGrath","2011-08-02","https://www.en-net.org/question/501.aspx",11707,1,11707,1,11707,1,11707,1,11707,1,11708,1,11708,1,11709,1,11709,1,11709,1,11709,1,11709,1,11709,1
"Management of wasting/acute malnutrition","Thresholds for CMAM response based on SAM prevalence","Kate Golden","2009-08-18","https://www.en-net.org/question/129.aspx",12523,3,12523,3,12523,3,12523,3,12523,3,12524,3,12524,3,12524,3,12524,3,12524,3,12524,3,12524,3,12524,3
"Management of wasting/acute malnutrition","Toolkit request or physiopathology training module for acute malnutrition","Emmanuel","2019-11-21","https://www.en-net.org/question/3802.aspx",5854,1,5854,1,5854,1,5854,1,5855,1,5855,1,5855,1,5856,1,5856,1,5856,1,5856,1,5856,1,5856,1
"Management of wasting/acute malnutrition","Tools for country and facility level cMAMI preparedness assessments?","Polly Walker","2021-01-06","https://www.en-net.org/question/4173.aspx",5222,4,5222,4,5222,4,5222,4,5223,4,5223,4,5224,4,5224,4,5224,4,5224,4,5224,4,5224,4,5224,4
"Management of wasting/acute malnutrition","Traitement de cas grave de Kwashiorkor","Severine Frison","2017-10-09","https://www.en-net.org/question/3081.aspx",8964,3,8964,3,8964,3,8964,3,8965,3,8966,3,8966,3,8967,3,8967,3,8967,3,8967,3,8967,3,8967,3
"Management of wasting/acute malnutrition","Traitement de la MAS en situation de choléra/diarrhée aqueuse aigue.","Marie McGrath","2017-10-06","https://www.en-net.org/question/3078.aspx",8706,0,8706,0,8706,0,8706,0,8707,0,8707,0,8707,0,8708,0,8708,0,8708,0,8710,0,8710,0,8713,0
"Management of wasting/acute malnutrition","Transitioning in inpatient care","Anonymous 2432","2015-10-15","https://www.en-net.org/question/2217.aspx",9318,3,9318,3,9318,3,9318,3,9318,3,9319,3,9319,3,9320,3,9320,3,9320,3,9320,3,9321,3,9321,3
"Management of wasting/acute malnutrition","translation into French of LNS","Mija Ververs","2011-05-01","https://www.en-net.org/question/414.aspx",9773,1,9773,1,9773,1,9773,1,9773,1,9774,1,9774,1,9774,1,9774,1,9774,1,9774,1,9774,1,9774,1
"Management of wasting/acute malnutrition","TRATAMIENTO SAM UNIDAD DE CUIDADOS INTENSIVOS. DOSIS E INTERVALOS CEFTRIAXONA.","Spencer Rivadeneira Danies","2019-01-31","https://www.en-net.org/question/3545.aspx",6664,0,6664,0,6664,0,6664,0,6665,0,6665,0,6665,0,6667,0,6667,0,6667,0,6667,0,6667,0,6670,0
"Management of wasting/acute malnutrition","Treating a child at 8 months and 14CM in MUAC with dehydration","MOHAMMED AL-OTHMANI","2022-12-04","https://www.en-net.org/question/4724.aspx",1180,3,1180,3,1180,3,1180,3,1181,3,1181,3,1182,3,1182,3,1182,3,1184,3,1184,3,1184,3,1184,3
"Management of wasting/acute malnutrition","Treatment of diarrhea in SAM and MAM","Anonymous 758","2013-01-28","https://www.en-net.org/question/955.aspx",13058,2,13058,2,13058,2,13058,2,13058,2,13059,2,13059,2,13060,2,13061,2,13061,2,13061,2,13061,2,13061,2
"Management of wasting/acute malnutrition","Treatment of dirrhea with OSR in internal center (Hospital)","Amadou Maman Sani","2014-03-10","https://www.en-net.org/question/1295.aspx",9543,3,9543,3,9543,3,9543,3,9543,3,9544,3,9544,3,9545,3,9545,3,9545,3,9545,3,9545,3,9545,3
"Management of wasting/acute malnutrition","treatment of heart failure in SAM;treatment of dehydration/shock in oedematous malnutrition;target weight;sympathetic activity in hypoglycemia & shock","Dr. satish raghuwanshi","2009-07-15","https://www.en-net.org/question/109.aspx",12119,2,12119,2,12119,2,12119,2,12119,2,12120,2,12120,2,12120,2,12120,2,12120,2,12120,2,12120,2,12120,2
"Management of wasting/acute malnutrition","Treatment of HIV positive children with moderate acute malnutrition","Tanya Khara Latimore","2009-02-23","https://www.en-net.org/question/43.aspx",10682,4,10682,4,10682,4,10682,4,10682,4,10683,4,10683,4,10683,4,10683,4,10683,4,10685,4,10685,4,10685,4
"Management of wasting/acute malnutrition","Treatment of infants <6m with SAM in the community?","Anonymous 557","2011-03-01","https://www.en-net.org/question/360.aspx",10804,1,10804,1,10804,1,10804,1,10804,1,10805,1,10805,1,10805,1,10805,1,10805,1,10805,1,10805,1,10805,1
"Management of wasting/acute malnutrition","Treatment of kwashiorkor child","Anonymous 1589","2013-08-08","https://www.en-net.org/question/1114.aspx",15246,3,15246,3,15246,3,15246,3,15246,3,15247,3,15247,3,15248,3,15248,3,15248,3,15248,3,15248,3,15248,3
"Management of wasting/acute malnutrition","Treatment of malnourished adults and the elderly","Fiona Watson","2009-07-07","https://www.en-net.org/question/107.aspx",12349,2,12349,2,12349,2,12349,2,12349,2,12350,2,12350,2,12350,2,12350,2,12352,2,12352,2,12352,2,12352,2
"Management of wasting/acute malnutrition","Treatment of MAM for pregant and lactating women","Anonymous 118","2011-06-02","https://www.en-net.org/question/451.aspx",10931,6,10931,6,10932,6,10932,6,10932,6,10933,6,10933,6,10933,6,10934,6,10934,6,10934,6,10934,6,10934,6
"Management of wasting/acute malnutrition","Treatment of moderate acute malnutrition - dicharge criteria and minimum lenght of stay","Anonymous 2814","2015-02-09","https://www.en-net.org/question/1613.aspx",9342,1,9342,1,9342,1,9342,1,9342,1,9343,1,9343,1,9344,1,9344,1,9344,1,9344,1,9344,1,9344,1
"Management of wasting/acute malnutrition","Treatment of Preg/Lact women with F100/RUTF?","Hatty","2009-03-02","https://www.en-net.org/question/55.aspx",13712,2,13712,2,13713,2,13713,2,13713,2,13714,2,13714,2,13714,2,13715,2,13715,2,13715,2,13715,2,13715,2
"Management of wasting/acute malnutrition","Treatment of SAM and special cases","Casie Tesfai","2012-12-16","https://www.en-net.org/question/932.aspx",13418,4,13418,4,13418,4,13418,4,13419,4,13420,4,13420,4,13421,4,13421,4,13421,4,13423,4,13423,4,13423,4
"Management of wasting/acute malnutrition","Treatment of SAM children in the absence of RUTFs","Rachel Fuli","2012-08-04","https://www.en-net.org/question/803.aspx",11691,9,11691,9,11691,9,11691,9,11692,9,11693,9,11693,9,11694,9,11694,9,11694,9,11694,9,11694,9,11694,9
"Management of wasting/acute malnutrition","Treatment of SAM children without Routine medicine","Anonymous 2287","2013-10-23","https://www.en-net.org/question/1180.aspx",9907,1,9907,1,9907,1,9907,1,9907,1,9908,1,9908,1,9909,1,9909,1,9911,1,9911,1,9913,1,9914,1
"Management of wasting/acute malnutrition","Treatment of SAM for children with Thalassemia.","Brooke","2019-09-26","https://www.en-net.org/question/3770.aspx",6278,1,6278,1,6278,1,6278,1,6280,1,6280,1,6280,1,6281,1,6281,1,6281,1,6281,1,6281,1,6281,1
"Management of wasting/acute malnutrition","Treatment of SAM in older people through outpatient","Pascale Fritsch","2012-10-15","https://www.en-net.org/question/866.aspx",13267,9,13267,9,13267,9,13267,9,13267,9,13268,9,13268,9,13269,9,13269,9,13269,9,13269,9,13269,9,13271,9
"Management of wasting/acute malnutrition","Treatment of SAM with complications using diluted plumpy nut instead of F75 and F100.","Anonymous 3772","2016-06-21","https://www.en-net.org/question/2531.aspx",9908,3,9908,3,9908,3,9908,3,9909,3,9909,3,9909,3,9910,3,9910,3,9910,3,9912,3,9912,3,9912,3
"Management of wasting/acute malnutrition","Treatment of severe acute malnutrition","Issack Yakub","2015-01-15","https://www.en-net.org/question/1589.aspx",11312,2,11312,2,11312,2,11312,2,11312,2,11313,2,11313,2,11314,2,11314,2,11314,2,11314,2,11315,2,11315,2
"Management of wasting/acute malnutrition","Treatment protocols for Cholera and SAM","Anonymous 3066","2015-11-17","https://www.en-net.org/question/2266.aspx",10019,1,10019,1,10019,1,10019,1,10019,1,10020,1,10020,1,10021,1,10021,1,10023,1,10023,1,10023,1,10023,1
"Management of wasting/acute malnutrition","Triggers for deciding on CMAM programming","Tamsin","2014-09-26","https://www.en-net.org/question/1489.aspx",11592,9,11592,9,11592,9,11592,9,11592,9,11593,9,11593,9,11594,9,11594,9,11594,9,11596,9,11596,9,11596,9
"Management of wasting/acute malnutrition","Trouver la médiane pour le dépistage de la malnutritoin par le périmètre brachial (PB)","Alison Donnelly","2017-11-16","https://www.en-net.org/question/3122.aspx",8666,5,8666,5,8666,5,8666,5,8667,5,8667,5,8667,5,8668,5,8668,5,8668,5,8668,5,8668,5,8668,5
"Management of wasting/acute malnutrition","UES OF MNT (Medical Nutrition therapy) for Treatment of SAM any evidence","Anonymous 215","2014-07-18","https://www.en-net.org/question/1423.aspx",8653,0,8653,0,8653,0,8653,0,8653,0,8654,0,8654,0,8656,0,8656,0,8656,0,8656,0,8656,0,8656,0
"Management of wasting/acute malnutrition","undernutrition and Gender","Tammam Ali Mohammed Ahmed","2021-02-03","https://www.en-net.org/question/4192.aspx",5151,7,5151,7,5151,7,5151,7,5152,7,5152,7,5153,7,5155,7,5155,7,5155,7,5155,7,5155,7,5155,7
"Management of wasting/acute malnutrition","Updated CMAM Mapping.","Suhail","2015-11-25","https://www.en-net.org/question/2279.aspx",8881,0,8881,0,8881,0,8881,0,8881,0,8882,0,8882,0,8883,0,8883,0,8883,0,8883,0,8883,0,8883,0
"Management of wasting/acute malnutrition","Urgent question for treatment of AM in besieged areas of Syria with NO access to RUTF","Óscar Serrano Oria","2015-05-20","https://www.en-net.org/question/1739.aspx",10644,5,10644,5,10644,5,10644,5,10644,5,10645,5,10645,5,10646,5,10646,5,10646,5,10646,5,10646,5,10646,5
"Management of wasting/acute malnutrition","Use of ""acute"" for children >5 and adults","Tina Lloren","2015-03-20","https://www.en-net.org/question/1660.aspx",9918,1,9918,1,9918,1,9918,1,9918,1,9919,1,9919,1,9920,1,9920,1,9920,1,9920,1,9920,1,9920,1
"Management of wasting/acute malnutrition","Use of half strength infant formula instead of F75 Formula","Gail Cummins","2014-01-17","https://www.en-net.org/question/1250.aspx",19013,6,19013,6,19013,6,19014,6,19014,6,19015,6,19016,6,19017,6,19017,6,19019,6,19019,6,19019,6,19019,6
"Management of wasting/acute malnutrition","use of lactose free formula milk in F-75","Saba Shahid","2017-03-24","https://www.en-net.org/question/2862.aspx",10275,3,10275,3,10275,3,10275,3,10276,3,10276,3,10276,3,10277,3,10277,3,10277,3,10277,3,10277,3,10277,3
"Management of wasting/acute malnutrition","Use of metronidazole in malnourished children","Anonymous 360","2011-08-02","https://www.en-net.org/question/502.aspx",10631,2,10631,2,10631,2,10631,2,10631,2,10632,2,10632,2,10633,2,10633,2,10633,2,10633,2,10633,2,10633,2
"Management of wasting/acute malnutrition","Use of plumpy doz for treatment of moderate acute malnutrition","Laura Donkin","2009-09-16","https://www.en-net.org/question/139.aspx",10953,3,10953,3,10953,3,10953,3,10953,3,10954,3,10954,3,10954,3,10954,3,10954,3,10954,3,10954,3,10954,3
"Management of wasting/acute malnutrition","Use of Plumpy Doz in the treatment of MAM","Anonymous 751","2011-09-07","https://www.en-net.org/question/524.aspx",9354,1,9354,1,9354,1,9354,1,9354,1,9355,1,9355,1,9356,1,9356,1,9356,1,9356,1,9356,1,9362,1
"Management of wasting/acute malnutrition","Use of RUSF for PLWs with Hepatitis A","Anonymous 512","2015-03-29","https://www.en-net.org/question/1666.aspx",8771,0,8771,0,8771,0,8771,0,8771,0,8772,0,8772,0,8773,0,8773,0,8773,0,8773,0,8773,0,8773,0
"Management of wasting/acute malnutrition","Use of RUTF outside of a CMAM program","Cindy Pfitzenmaier","2014-06-20","https://www.en-net.org/question/1397.aspx",9687,2,9687,2,9687,2,9687,2,9687,2,9688,2,9688,2,9689,2,9689,2,9689,2,9689,2,9689,2,9689,2
"Management of wasting/acute malnutrition","Use of term : Protein Energy Malnutrition?","Mija Ververs","2017-05-13","https://www.en-net.org/question/2927.aspx",9644,5,9644,5,9644,5,9644,5,9645,5,9645,5,9645,5,9646,5,9646,5,9646,5,9647,5,9647,5,9647,5
"Management of wasting/acute malnutrition","Using of Plumpy nut in SAM with DSTB and MDRTB","Carmen","2013-11-17","https://www.en-net.org/question/1202.aspx",10083,2,10084,2,10084,2,10084,2,10084,2,10085,2,10085,2,10086,2,10086,2,10086,2,10088,2,10088,2,10088,2
"Management of wasting/acute malnutrition","Using PD Hearth in place of SFP","Anonymous 2812","2015-02-06","https://www.en-net.org/question/1612.aspx",11175,4,11175,4,11175,4,11175,4,11175,4,11177,4,11177,4,11178,4,11178,4,11178,4,11178,4,11178,4,11178,4
"Management of wasting/acute malnutrition","Using Road to Health Charts, is a percentile cut-off commonly used to indicate growth problems","Hatty","2014-01-31","https://www.en-net.org/question/1259.aspx",10237,5,10237,5,10237,5,10237,5,10237,5,10238,5,10239,5,10240,5,10240,5,10243,5,10243,5,10243,5,10243,5
"Management of wasting/acute malnutrition","Using specialized nutrition products for the management of wasting in older children.","Anonymous 16058","2021-06-18","https://www.en-net.org/question/4332.aspx",4631,1,4631,1,4631,1,4631,1,4632,1,4632,1,4633,1,4633,1,4633,1,4633,1,4633,1,4633,1,4633,1
"Management of wasting/acute malnutrition","Utilization of F 100 and F 75 Therapeutic Milk to Malnourished Pregnant and Lactating Women","Dr Muhammad Nasir","2016-12-20","https://www.en-net.org/question/2770.aspx",8862,0,8862,0,8862,0,8862,0,8863,0,8863,0,8863,0,8864,0,8864,0,8864,0,8864,0,8864,0,8864,0
"Management of wasting/acute malnutrition","vaccination contre la rougeole chez l'enfant severement malnutri avec complications medicales associees","Mahamadou Adamou","2015-04-01","https://www.en-net.org/question/1672.aspx",9415,1,9415,1,9415,1,9415,1,9415,1,9416,1,9416,1,9417,1,9417,1,9417,1,9417,1,9417,1,9417,1
"Management of wasting/acute malnutrition","Vaccination recording","jitendra yadaV","2017-05-18","https://www.en-net.org/question/2935.aspx",7483,0,7483,0,7483,0,7483,0,7484,0,7484,0,7484,0,7485,0,7485,0,7485,0,7485,0,7485,0,7486,0
"Management of wasting/acute malnutrition","Validation of sphere standards in a normal integrated CTC setup","Wahdati Mohibullah","2009-07-16","https://www.en-net.org/question/112.aspx",14206,10,14206,10,14207,10,14207,10,14208,10,14209,10,14209,10,14209,10,14209,10,14209,10,14209,10,14209,10,14209,10
"Management of wasting/acute malnutrition","Variance in number of children admitted to OTP  using MUAC < 11.cm and WHZ","Daniel Muhinja","2010-07-03","https://www.en-net.org/question/232.aspx",12301,11,12301,11,12301,11,12301,11,12301,11,12302,11,12302,11,12302,11,12302,11,12302,11,12302,11,12302,11,12302,11
"Management of wasting/acute malnutrition","vit A and folic acid for SAM treatment in adults who are on PlumpyNut?","Mija Ververs","2014-07-25","https://www.en-net.org/question/1429.aspx",9030,0,9030,0,9030,0,9030,0,9030,0,9031,0,9031,0,9032,0,9032,0,9032,0,9032,0,9032,0,9032,0
"Management of wasting/acute malnutrition","Vitamin A for SAM Children","Anonymous 1310","2016-12-08","https://www.en-net.org/question/2761.aspx",15042,8,15043,8,15043,8,15043,8,15044,8,15044,8,15045,8,15046,8,15046,8,15046,8,15047,8,15047,8,15048,8
"Management of wasting/acute malnutrition","Vitamin A related mortality study in patients with eodema","Tarig Abdulgadir","2009-06-22","https://www.en-net.org/question/97.aspx",11007,2,11007,2,11007,2,11007,2,11007,2,11008,2,11008,2,11008,2,11008,2,11008,2,11008,2,11008,2,11008,2
"Management of wasting/acute malnutrition","Vitamin A supplementation","Rain-bow","2016-09-26","https://www.en-net.org/question/2657.aspx",9063,1,9063,1,9063,1,9063,1,9064,1,9064,1,9064,1,9065,1,9065,1,9065,1,9067,1,9067,1,9067,1
"Management of wasting/acute malnutrition","Vitamin A supplemntation for severe wasting","Anonymous 81","2009-12-15","https://www.en-net.org/question/171.aspx",33833,19,33833,19,33833,19,33833,19,33834,19,33835,19,33835,19,33835,19,33836,19,33838,19,33838,19,33838,19,33838,19
"Management of wasting/acute malnutrition","WANTED! Capture-recapture data from CSAS surveys","Mark Myatt","2015-09-21","https://www.en-net.org/question/1929.aspx",9387,0,9387,0,9387,0,9387,0,9387,0,9388,0,9388,0,9389,0,9389,0,9389,0,9391,0,9391,0,9393,0
"Management of wasting/acute malnutrition","We are Working Against ""Default Definition, Aren't we?","Tammam Ali Mohammed Ahmed","2016-06-21","https://www.en-net.org/question/2532.aspx",10444,3,10444,3,10444,3,10444,3,10445,3,10445,3,10445,3,10446,3,10446,3,10447,3,10448,3,10448,3,10448,3
"Management of wasting/acute malnutrition","Weight gain in SC, is it a performance indicators?","Jean NADEMBEGA","2011-07-21","https://www.en-net.org/question/491.aspx",11736,10,11737,10,11737,10,11737,10,11737,10,11738,10,11738,10,11739,10,11739,10,11739,10,11739,10,11740,10,11740,10
"Management of wasting/acute malnutrition","Weight Gaining","Moses Cowan","2014-08-31","https://www.en-net.org/question/1461.aspx",10575,1,10575,1,10575,1,10575,1,10575,1,10576,1,10576,1,10577,1,10577,1,10577,1,10577,1,10577,1,10577,1
"Management of wasting/acute malnutrition","What are further interventions if child has died with malnutrition in OTP Program","Anonymous 41501","2022-12-13","https://www.en-net.org/question/4731.aspx",1016,2,1016,2,1016,2,1016,2,1017,2,1017,2,1019,2,1019,2,1019,2,1019,2,1019,2,1019,2,1019,2
"Management of wasting/acute malnutrition","What are the criteria for exiting the transitional phase in TFC and is a 15% weight gain a criterion for exit?","MOHAMMED AL-OTHMANI","2022-09-02","https://www.en-net.org/question/4664.aspx",1580,1,1580,1,1580,1,1580,1,1581,1,1581,1,1582,1,1582,1,1582,1,1582,1,1582,1,1582,1,1584,1
"Management of wasting/acute malnutrition","What are the estimated durations of untreated moderate wasting and severe wasting? Are they both still considered to be 7.5 months?","Anonymous 24408","2020-11-06","https://www.en-net.org/question/4124.aspx",6133,3,6133,3,6133,3,6133,3,6134,3,6134,3,6135,3,6135,3,6135,3,6135,3,6135,3,6135,3,6135,3
"Management of wasting/acute malnutrition","What are the MUAC changes in Treatment of SAM?","Kiran Deshpande Shukla","2012-01-05","https://www.en-net.org/question/602.aspx",11628,3,11628,3,11628,3,11628,3,11628,3,11629,3,11629,3,11630,3,11630,3,11630,3,11630,3,11631,3,11631,3
"Management of wasting/acute malnutrition","what are the qualitative and quantitative performance indicators to measure the impact of a training course in CMAM?","MOHAMMED AL-OTHMANI","2023-05-12","https://www.en-net.org/question/4868.aspx",663,0,663,0,663,0,663,0,665,0,665,0,667,0,667,0,667,0,667,0,667,0,667,0,667,0
"Management of wasting/acute malnutrition","What first? Medical treatment or Nutritional treatment.","Suhail","2015-08-12","https://www.en-net.org/question/1867.aspx",8962,3,8962,3,8962,3,8962,3,8962,3,8963,3,8963,3,8964,3,8964,3,8964,3,8964,3,8964,3,8964,3
"Management of wasting/acute malnutrition","What home made food for children is equal to plumpy nut?","Imran Ali","2013-06-14","https://www.en-net.org/question/1077.aspx",25978,7,25978,7,25978,7,25978,7,25980,7,25981,7,25981,7,25982,7,25982,7,25986,7,25986,7,25986,7,25986,7
"Management of wasting/acute malnutrition","What is the average LOS of a child submitted into OTP programme?","Anonymous 651","2011-12-02","https://www.en-net.org/question/570.aspx",11595,4,11595,4,11595,4,11595,4,11595,4,11597,4,11597,4,11598,4,11598,4,11598,4,11598,4,11598,4,11598,4
"Management of wasting/acute malnutrition","What is the best product for pregnant or lactating women in Africa/Asia that consume an 'average' diet in food-insecure areas?","Mija Ververs","2011-03-28","https://www.en-net.org/question/385.aspx",10947,1,10947,1,10947,1,10947,1,10947,1,10948,1,10948,1,10949,1,10949,1,10949,1,10949,1,10950,1,10950,1
"Management of wasting/acute malnutrition","What is the ingredient ratio for the RUTF recipe? and machinery needs and costs","Alejandro Orendain","2020-09-30","https://www.en-net.org/question/4097.aspx",5523,3,5523,3,5523,3,5523,3,5524,3,5524,3,5525,3,5525,3,5525,3,5525,3,5525,3,5525,3,5525,3
"Management of wasting/acute malnutrition","What is the most appropriate nutritional support that can be provided for patients with ebola virus disease to promote recovery?","Tamsin","2014-09-05","https://www.en-net.org/question/1465.aspx",9992,2,9992,2,9992,2,9992,2,9992,2,9993,2,9993,2,9994,2,9995,2,9997,2,9997,2,9997,2,9997,2
"Management of wasting/acute malnutrition","What should be the nutritional support to adult patients with Ebola Virus Disease (EVD) in treatment centres in West Africa?","Mija Ververs","2014-08-30","https://www.en-net.org/question/1460.aspx",19570,23,19570,23,19570,23,19570,23,19570,23,19571,23,19572,23,19573,23,19573,23,19573,23,19573,23,19574,23,19576,23
"Management of wasting/acute malnutrition","What the signs of damaged RUTF/RUSF/other food commodities","Tammam Ali Mohammed Ahmed","2019-01-24","https://www.en-net.org/question/3537.aspx",5935,0,5935,0,5935,0,5935,0,5936,0,5936,0,5936,0,5937,0,5937,0,5937,0,5937,0,5937,0,5938,0
"Management of wasting/acute malnutrition","What to do when ReSoMal and CMV not available?","Anonymous 94","2014-07-21","https://www.en-net.org/question/1426.aspx",25014,12,25015,12,25015,12,25015,12,25015,12,25017,12,25017,12,25018,12,25018,12,25018,12,25018,12,25018,12,25019,12
"Management of wasting/acute malnutrition","What to do when tx for SAM is impossible but MAM possible?","Brent Scharschmidt","2010-09-02","https://www.en-net.org/question/252.aspx",9377,2,9377,2,9377,2,9377,2,9377,2,9378,2,9378,2,9378,2,9378,2,9378,2,9378,2,9380,2,9382,2
"Management of wasting/acute malnutrition","What's the spontaneous recovery rate for SAM?","Victoria Sibson","2010-09-18","https://www.en-net.org/question/262.aspx",11728,11,11728,11,11728,11,11728,11,11728,11,11729,11,11729,11,11729,11,11729,11,11729,11,11729,11,11730,11,11730,11
"Management of wasting/acute malnutrition","When to stop admitting children if a CMAM programme closing","Alison Donnelly","2012-03-22","https://www.en-net.org/question/675.aspx",10394,4,10394,4,10394,4,10394,4,10394,4,10395,4,10395,4,10396,4,10396,4,10396,4,10396,4,10396,4,10396,4
"Management of wasting/acute malnutrition","Where can I find data on death, default and cure rates from as many CMAM programmes globally?","Anonymous 33202","2019-08-07","https://www.en-net.org/question/3728.aspx",6720,4,6720,4,6720,4,6720,4,6721,4,6721,4,6721,4,6722,4,6722,4,6722,4,6722,4,6723,4,6723,4
"Management of wasting/acute malnutrition","Where is  MUAC  used as the only admission criteria for SAM treatment programmes?","Natalie Sessions","2016-11-24","https://www.en-net.org/question/2744.aspx",9734,3,9734,3,9734,3,9734,3,9735,3,9735,3,9735,3,9736,3,9736,3,9736,3,9736,3,9736,3,9736,3
"Management of wasting/acute malnutrition","WHO Emergency threshold SAM","Anonymous 24408","2019-02-07","https://www.en-net.org/question/3554.aspx",6214,0,6214,0,6214,0,6214,0,6215,0,6215,0,6215,0,6216,0,6216,0,6217,0,6217,0,6217,0,6217,0
"Management of wasting/acute malnutrition","Why GAM (SAM+MAM) Rates are high in lowland areas more than highland areas?","Tammam Ali Mohammed Ahmed","2019-02-14","https://www.en-net.org/question/3566.aspx",8591,9,8591,9,8591,9,8591,9,8592,9,8592,9,8592,9,8593,9,8593,9,8593,9,8593,9,8593,9,8593,9
"Management of wasting/acute malnutrition","Why is nutritional oedema (kwashiorkor) localized in specific area?","Anonymous 81","2009-07-16","https://www.en-net.org/question/111.aspx",12307,7,12307,7,12307,7,12307,7,12307,7,12308,7,12308,7,12308,7,12308,7,12308,7,12309,7,12309,7,12309,7
"Management of wasting/acute malnutrition","Why RUSF should not be given to children with Severe Acute Malnutrition?","ATANASIO CINQUENTA","2023-11-13","https://www.en-net.org/question/4963.aspx",315,9,315,9,315,9,315,9,316,9,316,9,317,9,317,9,318,9,318,9,318,9,318,9,318,9
"Management of wasting/acute malnutrition","Will a child will be accepted in the OTP/MAM programme, or in the TFC?","MOHAMMED AL-OTHMANI","2023-02-24","https://www.en-net.org/question/4797.aspx",911,5,911,5,911,5,911,5,912,5,912,5,913,5,913,5,915,5,915,5,915,5,915,5,917,5
